Orthogroup	Species	Nvec	Orthologs
OG0006156	Mmus	NV2t019898001.1	DDX47_MOUSE
OG0006156	Pdam	NV2t019898001.1	pdam_00019825-RA
OG0006157	Hsap	NV2t022162001.1	DDX51_HUMAN
OG0006157	Mmus	NV2t022162001.1	DDX51_MOUSE
OG0006157	Pdam	NV2t022162001.1	pdam_00001852-RA
OG0006158	Hsap	NV2t015945001.1	DDX52_HUMAN
OG0006158	Mmus	NV2t015945001.1	DDX52_MOUSE
OG0006158	Pdam	NV2t015945001.1	pdam_00018575-RA
OG0006159	Hsap	NV2t005667001.1	DDX54_HUMAN
OG0006159	Mmus	NV2t005667001.1	DDX54_MOUSE
OG0006159	Pdam	NV2t005667001.1	pdam_00015469-RA
OG0006160	Hsap	NV2t017006001.1	DDX55_HUMAN
OG0006160	Mmus	NV2t017006001.1	DDX55_MOUSE
OG0006160	Pdam	NV2t017006001.1	pdam_00013982-RA
OG0006161	Hsap	NV2t018032001.1	DDX56_HUMAN
OG0006161	Mmus	NV2t018032001.1	DDX56_MOUSE
OG0006161	Pdam	NV2t018032001.1	pdam_00009074-RA
OG0006162	Hsap	NV2t011786001.1	DDX59_HUMAN
OG0006162	Mmus	NV2t011786001.1	DDX59_MOUSE
OG0006162	Pdam	NV2t011786001.1	pdam_00021459-RA
OG0006163	Hsap	NV2t010502001.1	DEAF1_HUMAN
OG0006163	Mmus	NV2t010502001.1	DEAF1_MOUSE
OG0006163	Pdam	NV2t010502001.1	pdam_00006665-RA
OG0006164	Hsap	NV2t005426001.1	DECR_HUMAN
OG0006164	Mmus	NV2t005426001.1	DECR_MOUSE
OG0006164	Pdam	NV2t005426001.1	pdam_00002403-RA
OG0006165	Hsap	NV2t004182001.1	DEFM_HUMAN
OG0006165	Mmus	NV2t004182001.1	DEFM_MOUSE
OG0006165	Pdam	NV2t004182001.1	pdam_00002448-RA
OG0006166	Hsap	NV2t002803001.1	DELE1_HUMAN
OG0006166	Mmus	NV2t002803001.1	DELE1_MOUSE
OG0006166	Pdam	NV2t002803001.1	pdam_00001655-RA
OG0006167	Hsap	NV2t016960001.1	DENR_HUMAN
OG0006167	Mmus	NV2t016960001.1	DENR_MOUSE
OG0006167	Pdam	NV2t016960001.1	pdam_00017352-RA
OG0006168	Hsap	NV2t004940001.1	DERL1_HUMAN
OG0006168	Mmus	NV2t004940001.1	DERL1_MOUSE
OG0006168	Pdam	NV2t004940001.1	pdam_00019791-RA
OG0006169	Hsap	NV2t019710001.1	DESI2_HUMAN
OG0006169	Mmus	NV2t019710001.1	DESI2_MOUSE
OG0006169	Pdam	NV2t019710001.1	pdam_00002841-RA
OG0006170	Hsap	NV2t023519001.1	DET1_HUMAN
OG0006170	Mmus	NV2t023519001.1	DET1_MOUSE
OG0006170	Pdam	NV2t023519001.1	pdam_00000798-RA
OG0006171	Hsap	NV2t014840001.1	DFFB_HUMAN
OG0006171	Mmus	NV2t014840001.1	DFFB_MOUSE
OG0006171	Pdam	NV2t014840001.1	pdam_00000451-RA
OG0006172	Hsap	NV2t005215001.1	DGAT1_HUMAN
OG0006172	Mmus	NV2t005215001.1	DGAT1_MOUSE
OG0006172	Pdam	NV2t005215001.1	pdam_00004794-RA
OG0006173	Hsap	NV2t016132001.1	DGCR8_HUMAN
OG0006173	Mmus	NV2t016132001.1	DGCR8_MOUSE
OG0006173	Pdam	NV2t016132001.1	pdam_00005378-RA
OG0006174	Hsap	NV2t007238001.1	DGKE_HUMAN
OG0006174	Mmus	NV2t007238001.1	DGKE_MOUSE
OG0006174	Pdam	NV2t007238001.1	pdam_00009323-RA
OG0006176	Hsap	NV2t016388001.1	DHB4_HUMAN
OG0006176	Mmus	NV2t016388001.1	DHB4_MOUSE
OG0006176	Pdam	NV2t016388001.1	pdam_00000403-RA
OG0006177	Hsap	NV2t012477001.1	DHB8_HUMAN
OG0006177	Mmus	NV2t012477001.1	DHB8_MOUSE
OG0006177	Pdam	NV2t012477001.1	pdam_00012586-RA
OG0006178	Hsap	NV2t008956001.1	DHDDS_HUMAN
OG0006178	Mmus	NV2t008956001.1	DHDDS_MOUSE
OG0006178	Pdam	NV2t008956001.1	pdam_00002055-RA
OG0006179	Hsap	NV2t017709001.1	DHPR_HUMAN
OG0006179	Mmus	NV2t017709001.1	DHPR_MOUSE
OG0006179	Pdam	NV2t017709001.1	pdam_00017744-RA
OG0006180	Hsap	NV2t005082001.1	DHRS1_HUMAN
OG0006180	Mmus	NV2t005082001.1	DHRS1_MOUSE
OG0006180	Pdam	NV2t005082001.1	pdam_00009112-RA
OG0006181	Hsap	NV2t000152001.1	DHRS6_HUMAN
OG0006181	Mmus	NV2t000152001.1	DHRS6_MOUSE
OG0006181	Pdam	NV2t000152001.1	pdam_00011033-RA
OG0006182	Hsap	NV2t022125001.1	DHSD_HUMAN
OG0006182	Mmus	NV2t022125001.1	DHSD_MOUSE
OG0006182	Pdam	NV2t022125001.1	pdam_00003431-RA
OG0006183	Hsap	NV2t009377001.1	DHSO_HUMAN
OG0006183	Mmus	NV2t009377001.1	DHSO_MOUSE
OG0006183	Pdam	NV2t009377001.1	pdam_00001603-RA
OG0006184	Hsap	NV2t005360001.1	DHX33_HUMAN
OG0006184	Mmus	NV2t005360001.1	DHX33_MOUSE
OG0006184	Pdam	NV2t005360001.1	pdam_00007711-RA
OG0006185	Hsap	NV2t018123001.1	DHX34_HUMAN
OG0006185	Mmus	NV2t018123001.1	DHX34_MOUSE
OG0006185	Pdam	NV2t018123001.1	pdam_00003575-RA
OG0006186	Hsap	NV2t020800001.1	DHX57_HUMAN
OG0006186	Mmus	NV2t020800001.1	DHX57_MOUSE
OG0006186	Pdam	NV2t020800001.1	pdam_00016997-RA
OG0006187	Hsap	NV2t024203001.1	DI3L1_HUMAN
OG0006187	Mmus	NV2t024203001.1	DI3L1_MOUSE
OG0006187	Pdam	NV2t024203001.1	pdam_00009030-RA
OG0006188	Hsap	NV2t014939001.1	DIAC_HUMAN
OG0006188	Mmus	NV2t014939001.1	DIAC_MOUSE
OG0006188	Pdam	NV2t014939001.1	pdam_00004071-RA
OG0006189	Hsap	NV2t016002001.1	DIESL_HUMAN
OG0006189	Mmus	NV2t016002001.1	DIESL_MOUSE
OG0006189	Pdam	NV2t016002001.1	pdam_00000353-RA
OG0006190	Hsap	NV2t005345001.1	DIK1C_HUMAN
OG0006190	Mmus	NV2t005345001.1	DIK1C_MOUSE
OG0006190	Pdam	NV2t005345001.1	pdam_00018557-RA
OG0006191	Hsap	NV2t011215001.1	DIK2A_HUMAN
OG0006191	Mmus	NV2t011215001.1	DIK2A_MOUSE
OG0006191	Pdam	NV2t011215001.1	pdam_00008180-RA
OG0006192	Hsap	NV2t000079001.1	DIM1_HUMAN
OG0006192	Mmus	NV2t000079001.1	DIM1_MOUSE
OG0006192	Pdam	NV2t000079001.1	pdam_00002303-RA
OG0006193	Hsap	NV2t012472001.1	DISC1_HUMAN
OG0006193	Mmus	NV2t012472001.1	DISC1_MOUSE
OG0006193	Pdam	NV2t012472001.1	pdam_00011605-RA
OG0006194	Hsap	NV2t013283001.1	DISP3_HUMAN
OG0006194	Mmus	NV2t013283001.1	DISP3_MOUSE
OG0006194	Pdam	NV2t013283001.1	pdam_00003411-RA
OG0006195	Hsap	NV2t022672001.1	DIXC1_HUMAN
OG0006195	Mmus	NV2t022672001.1	DIXC1_MOUSE
OG0006195	Pdam	NV2t022672001.1	pdam_00007134-RA
OG0006196	Hsap	NV2t008899001.1	DJB13_HUMAN
OG0006196	Mmus	NV2t008899001.1	DJB13_MOUSE
OG0006196	Pdam	NV2t008899001.1	pdam_00004565-RA
OG0006197	Hsap	NV2t001107001.1	DJC14_HUMAN
OG0006197	Mmus	NV2t001107001.1	DJC14_MOUSE
OG0006197	Pdam	NV2t001107001.1	pdam_00002284-RA
OG0006198	Hsap	NV2t013282001.1	DJC16_HUMAN
OG0006198	Mmus	NV2t013282001.1	DJC16_MOUSE
OG0006198	Pdam	NV2t013282001.1	pdam_00003408-RA
OG0006199	Hsap	NV2t022480001.1	DJC21_HUMAN
OG0006199	Mmus	NV2t022480001.1	DJC21_MOUSE
OG0006199	Pdam	NV2t022480001.1	pdam_00001274-RA
OG0006200	Hsap	NV2t012483001.1	DJC22_HUMAN
OG0006200	Mmus	NV2t012483001.1	DJC22_MOUSE
OG0006200	Pdam	NV2t012483001.1	pdam_00000605-RA
OG0006201	Hsap	NV2t013132001.1	DJC25_HUMAN
OG0006201	Mmus	NV2t013132001.1	DJC25_MOUSE
OG0006201	Pdam	NV2t013132001.1	pdam_00023239-RA
OG0006202	Hsap	NV2t006695001.1	DJC27_HUMAN
OG0006202	Mmus	NV2t006695001.1	DJC27_MOUSE
OG0006202	Pdam	NV2t006695001.1	pdam_00024841-RA
OG0006203	Hsap	NV2t008596001.1	DJC28_HUMAN
OG0006203	Mmus	NV2t008596001.1	DJC28_MOUSE
OG0006203	Pdam	NV2t008596001.1	pdam_00018726-RA
OG0006204	Mmus	NV2t011203001.1	DLEC1_MOUSE
OG0006204	Hsap	NV2t011203001.1	DLEC1_HUMAN
OG0006204	Pdam	NV2t011203001.1	pdam_00009674-RA
OG0006206	Hsap	NV2t025562001.1	DLP1_HUMAN
OG0006206	Mmus	NV2t025562001.1	DLP1_MOUSE
OG0006206	Pdam	NV2t025562001.1	pdam_00003963-RA
OG0006207	Hsap	NV2t004395001.1	DLRB2_HUMAN
OG0006207	Mmus	NV2t004395001.1	DLRB2_MOUSE
OG0006207	Pdam	NV2t004395001.1	pdam_00015293-RA
OG0006208	Hsap	NV2t000373001.1	DMAP1_HUMAN
OG0006208	Mmus	NV2t000373001.1	DMAP1_MOUSE
OG0006208	Pdam	NV2t000373001.1	pdam_00024054-RA
OG0006209	Hsap	NV2t016150001.1	DNA2_HUMAN
OG0006209	Mmus	NV2t016150001.1	DNA2_MOUSE
OG0006209	Pdam	NV2t016150001.1	pdam_00000254-RA
OG0006210	Hsap	NV2t007461001.1	DNAI2_HUMAN
OG0006210	Mmus	NV2t007461001.1	DNAI2_MOUSE
OG0006210	Pdam	NV2t007461001.1	pdam_00012080-RA
OG0006211	Hsap	NV2t000961001.1	DNAI3_HUMAN
OG0006211	Mmus	NV2t000961001.1	DNAI3_MOUSE
OG0006211	Pdam	NV2t000961001.1	pdam_00013136-RA
OG0006212	Hsap	NV2t018199001.1	DNAI7_HUMAN
OG0006212	Mmus	NV2t018199001.1	DNAI7_MOUSE
OG0006212	Pdam	NV2t018199001.1	pdam_00002975-RA
OG0006213	Hsap	NV2t020077001.1	DNAL1_HUMAN
OG0006213	Mmus	NV2t020077001.1	DNAL1_MOUSE
OG0006213	Pdam	NV2t020077001.1	pdam_00016162-RA
OG0006214	Hsap	NV2t012157001.1	DNHD1_HUMAN
OG0006214	Mmus	NV2t012157001.1	DNHD1_MOUSE
OG0006214	Pdam	NV2t012157001.1	pdam_00005564-RA
OG0006215	Hsap	NV2t002385001.1	DNJB9_HUMAN
OG0006215	Mmus	NV2t002385001.1	DNJB9_MOUSE
OG0006215	Pdam	NV2t002385001.1	pdam_00014330-RA
OG0006216	Hsap	NV2t002269001.1	DNJC2_HUMAN
OG0006216	Mmus	NV2t002269001.1	DNJC2_MOUSE
OG0006216	Pdam	NV2t002269001.1	pdam_00013708-RA
OG0006217	Hsap	NV2t022727001.1	DNJC3_HUMAN
OG0006217	Mmus	NV2t022727001.1	DNJC3_MOUSE
OG0006217	Pdam	NV2t022727001.1	pdam_00003454-RA
OG0006218	Hsap	NV2t011432001.1	DNJC4_HUMAN
OG0006218	Mmus	NV2t011432001.1	DNJC4_MOUSE
OG0006218	Pdam	NV2t011432001.1	pdam_00018886-RA
OG0006219	Hsap	NV2t012701001.1	DNJC7_HUMAN
OG0006219	Mmus	NV2t012701001.1	DNJC7_MOUSE
OG0006219	Pdam	NV2t012701001.1	pdam_00000695-RA
OG0006220	Hsap	NV2t011412001.1	DNJC9_HUMAN
OG0006220	Mmus	NV2t011412001.1	DNJC9_MOUSE
OG0006220	Pdam	NV2t011412001.1	pdam_00012597-RA
OG0006221	Hsap	NV2t007697001.1	DNLI1_HUMAN
OG0006221	Mmus	NV2t007697001.1	DNLI1_MOUSE
OG0006221	Pdam	NV2t007697001.1	pdam_00000552-RA
OG0006222	Hsap	NV2t003683001.1	DNLI3_HUMAN
OG0006222	Mmus	NV2t003683001.1	DNLI3_MOUSE
OG0006222	Pdam	NV2t003683001.1	pdam_00003336-RA
OG0006223	Hsap	NV2t012809001.1	DNLI4_HUMAN
OG0006223	Mmus	NV2t012809001.1	DNLI4_MOUSE
OG0006223	Pdam	NV2t012809001.1	pdam_00006836-RA
OG0006224	Hsap	NV2t025455001.1	DNLZ_HUMAN
OG0006224	Mmus	NV2t025455001.1	DNLZ_MOUSE
OG0006224	Pdam	NV2t025455001.1	pdam_00005820-RA
OG0006225	Hsap	NV2t025390001.1	DNMT1_HUMAN
OG0006225	Mmus	NV2t025390001.1	DNMT1_MOUSE
OG0006225	Pdam	NV2t025390001.1	pdam_00005872-RA
OG0006226	Hsap	NV2t011866001.1	DNPEP_HUMAN
OG0006226	Mmus	NV2t011866001.1	DNPEP_MOUSE
OG0006226	Pdam	NV2t011866001.1	pdam_00024955-RA
OG0006227	Hsap	NV2t022505001.1	DOHH_HUMAN
OG0006227	Mmus	NV2t022505001.1	DOHH_MOUSE
OG0006227	Pdam	NV2t022505001.1	pdam_00011306-RA
OG0006228	Hsap	NV2t003451001.1	DOK7_HUMAN
OG0006228	Mmus	NV2t003451001.1	DOK7_MOUSE
OG0006228	Pdam	NV2t003451001.1	pdam_00020905-RA
OG0006229	Hsap	NV2t011189001.1	DONS_HUMAN
OG0006229	Mmus	NV2t011189001.1	DONS_MOUSE
OG0006229	Pdam	NV2t011189001.1	pdam_00025724-RA
OG0006230	Hsap	NV2t018719001.1	DPCD_HUMAN
OG0006230	Mmus	NV2t018719001.1	DPCD_MOUSE
OG0006230	Pdam	NV2t018719001.1	pdam_00018298-RA
OG0006231	Hsap	NV2t017092001.1	DPH1_HUMAN
OG0006231	Mmus	NV2t017092001.1	DPH1_MOUSE
OG0006231	Pdam	NV2t017092001.1	pdam_00025666-RA
OG0006232	Hsap	NV2t000380001.1	DPH5_HUMAN
OG0006232	Mmus	NV2t000380001.1	DPH5_MOUSE
OG0006232	Pdam	NV2t000380001.1	pdam_00024228-RA
OG0006233	Hsap	NV2t012127001.1	DPH6_HUMAN
OG0006233	Mmus	NV2t012127001.1	DPH6_MOUSE
OG0006233	Pdam	NV2t012127001.1	pdam_00023086-RA
OG0006234	Hsap	NV2t020238001.1	DPOA2_HUMAN
OG0006234	Mmus	NV2t020238001.1	DPOA2_MOUSE
OG0006234	Pdam	NV2t020238001.1	pdam_00002878-RA
OG0006235	Hsap	NV2t018015001.1	DPOD1_HUMAN
OG0006235	Mmus	NV2t018015001.1	DPOD1_MOUSE
OG0006235	Pdam	NV2t018015001.1	pdam_00014691-RA
OG0006236	Hsap	NV2t008126001.1	DPOD2_HUMAN
OG0006236	Mmus	NV2t008126001.1	DPOD2_MOUSE
OG0006236	Pdam	NV2t008126001.1	pdam_00000596-RA
OG0006237	Hsap	NV2t016909001.1	DPOD4_HUMAN
OG0006237	Mmus	NV2t016909001.1	DPOD4_MOUSE
OG0006237	Pdam	NV2t016909001.1	pdam_00006586-RA
OG0006238	Hsap	NV2t021647002.1	DPOE1_HUMAN
OG0006238	Mmus	NV2t021647002.1	DPOE1_MOUSE
OG0006238	Pdam	NV2t021647002.1	pdam_00001015-RA
OG0006239	Hsap	NV2t019523002.1	DPOE2_HUMAN
OG0006239	Mmus	NV2t019523002.1	DPOE2_MOUSE
OG0006239	Pdam	NV2t019523002.1	pdam_00015959-RA
OG0006240	Hsap	NV2t024764001.1	DPOE3_HUMAN
OG0006240	Mmus	NV2t024764001.1	DPOE3_MOUSE
OG0006240	Pdam	NV2t024764001.1	pdam_00012772-RA
OG0006241	Hsap	NV2t001901001.1	DPOE4_HUMAN
OG0006241	Mmus	NV2t001901001.1	DPOE4_MOUSE
OG0006241	Pdam	NV2t001901001.1	pdam_00008483-RA
OG0006242	Hsap	NV2t024909001.1	DPOG2_HUMAN
OG0006242	Mmus	NV2t024909001.1	DPOG2_MOUSE
OG0006242	Pdam	NV2t024909001.1	pdam_00020872-RA
OG0006243	Hsap	NV2t022301001.1	DPOLA_HUMAN
OG0006243	Mmus	NV2t022301001.1	DPOLA_MOUSE
OG0006243	Pdam	NV2t022301001.1	pdam_00003418-RA
OG0006244	Hsap	NV2t006587001.1	DPOLB_HUMAN
OG0006244	Mmus	NV2t006587001.1	DPOLB_MOUSE
OG0006244	Pdam	NV2t006587001.1	pdam_00014889-RA
OG0006245	Hsap	NV2t018106001.1	DPOLN_HUMAN
OG0006245	Mmus	NV2t018106001.1	DPOLN_MOUSE
OG0006245	Pdam	NV2t018106001.1	pdam_00002160-RA
OG0006246	Hsap	NV2t008606001.1	DPOLQ_HUMAN
OG0006246	Mmus	NV2t008606001.1	DPOLQ_MOUSE
OG0006246	Pdam	NV2t008606001.1	pdam_00013318-RA
OG0006247	Hsap	NV2t011834001.1	DPS1_HUMAN
OG0006247	Mmus	NV2t011834001.1	DPS1_MOUSE
OG0006247	Pdam	NV2t011834001.1	pdam_00005590-RA
OG0006248	Hsap	NV2t017070001.1	DPTOR_HUMAN
OG0006248	Mmus	NV2t017070001.1	DPTOR_MOUSE
OG0006248	Pdam	NV2t017070001.1	pdam_00006576-RA
OG0006249	Hsap	NV2t001811001.1	DPYD_HUMAN
OG0006249	Mmus	NV2t001811001.1	DPYD_MOUSE
OG0006249	Pdam	NV2t001811001.1	pdam_00023238-RA
OG0006250	Hsap	NV2t007948001.1	DRC10_HUMAN
OG0006250	Mmus	NV2t007948001.1	DRC10_MOUSE
OG0006250	Pdam	NV2t007948001.1	pdam_00005702-RA
OG0006251	Hsap	NV2t016828001.1	DRC2_HUMAN
OG0006251	Mmus	NV2t016828001.1	DRC2_MOUSE
OG0006251	Pdam	NV2t016828001.1	pdam_00016921-RA
OG0006252	Hsap	NV2t007864001.1	DRC3_HUMAN
OG0006252	Mmus	NV2t007864001.1	DRC3_MOUSE
OG0006252	Pdam	NV2t007864001.1	pdam_00018500-RA
OG0006253	Hsap	NV2t004312001.1	DRC4_HUMAN
OG0006253	Mmus	NV2t004312001.1	DRC4_MOUSE
OG0006253	Pdam	NV2t004312001.1	pdam_00002514-RA
OG0006254	Hsap	NV2t012440001.1	DRC5_HUMAN
OG0006254	Mmus	NV2t012440001.1	DRC5_MOUSE
OG0006254	Pdam	NV2t012440001.1	pdam_00011570-RA
OG0006255	Hsap	NV2t021043001.1	DRC7_HUMAN
OG0006255	Mmus	NV2t021043001.1	DRC7_MOUSE
OG0006255	Pdam	NV2t021043001.1	pdam_00002860-RA
OG0006256	Pdam	NV2t024112001.1	pdam_00000821-RA
OG0006256	Hsap	NV2t024112001.1	DRC8_HUMAN
OG0006256	Mmus	NV2t024112001.1	DRC8_MOUSE
OG0006257	Hsap	NV2t022558002.1	DRC9_HUMAN
OG0006257	Mmus	NV2t022558002.1	DRC9_MOUSE
OG0006257	Pdam	NV2t022558002.1	pdam_00018793-RA
OG0006260	Hsap	NV2t019389001.1	DTL_HUMAN
OG0006260	Mmus	NV2t019389001.1	DTL_MOUSE
OG0006260	Pdam	NV2t019389001.1	pdam_00013451-RA
OG0006261	Hsap	NV2t023242001.1	DTWD2_HUMAN
OG0006261	Mmus	NV2t023242001.1	DTWD2_MOUSE
OG0006261	Pdam	NV2t023242001.1	pdam_00000866-RA
OG0006262	Hsap	NV2t018501001.1	DUS11_HUMAN
OG0006262	Mmus	NV2t018501001.1	DUS11_MOUSE
OG0006262	Pdam	NV2t018501001.1	pdam_00004988-RA
OG0006263	Hsap	NV2t025044001.1	DUS12_HUMAN
OG0006263	Mmus	NV2t025044001.1	DUS12_MOUSE
OG0006263	Pdam	NV2t025044001.1	pdam_00021551-RA
OG0006264	Hsap	NV2t025103001.1	DUS14_HUMAN
OG0006264	Mmus	NV2t025103001.1	DUS14_MOUSE
OG0006264	Pdam	NV2t025103001.1	pdam_00015137-RA
OG0006265	Mmus	NV2t009858001.1	DUS8_MOUSE
OG0006265	Hsap	NV2t009858001.1	DUS16_HUMAN, DUS8_HUMAN
OG0006267	Hsap	NV2t020709001.1	DUS3_HUMAN
OG0006267	Mmus	NV2t020709001.1	DUS3_MOUSE
OG0006267	Pdam	NV2t020709001.1	pdam_00002425-RA
OG0006268	Hsap	NV2t000685001.1	DUS4L_HUMAN
OG0006268	Mmus	NV2t000685001.1	DUS4L_MOUSE
OG0006268	Pdam	NV2t000685001.1	pdam_00011025-RA
OG0006269	Hsap	NV2t003859001.1	DUSTY_HUMAN
OG0006269	Mmus	NV2t003859001.1	DUSTY_MOUSE
OG0006269	Pdam	NV2t003859001.1	pdam_00017270-RA
OG0006271	Hsap	NV2t001358001.1	DYHC1_HUMAN
OG0006271	Mmus	NV2t001358001.1	DYHC1_MOUSE
OG0006271	Pdam	NV2t001358001.1	pdam_00012965-RA
OG0006272	Hsap	NV2t002799001.1	DYHC2_HUMAN
OG0006272	Mmus	NV2t002799001.1	DYHC2_MOUSE
OG0006272	Pdam	NV2t002799001.1	pdam_00012861-RA
OG0006273	Hsap	NV2t014316001.1	DZAN1_HUMAN
OG0006273	Mmus	NV2t014316001.1	DZAN1_MOUSE
OG0006273	Pdam	NV2t014316001.1	pdam_00012623-RA
OG0006274	Hsap	NV2t004917001.1	E2AK1_HUMAN
OG0006274	Mmus	NV2t004917001.1	E2AK1_MOUSE
OG0006274	Pdam	NV2t004917001.1	pdam_00007726-RA
OG0006275	Hsap	NV2t019754001.1	EAPP_HUMAN
OG0006275	Mmus	NV2t019754001.1	EAPP_MOUSE
OG0006275	Pdam	NV2t019754001.1	pdam_00022294-RA
OG0006276	Hsap	NV2t000750001.1	EBP2_HUMAN
OG0006276	Mmus	NV2t000750001.1	EBP2_MOUSE
OG0006276	Pdam	NV2t000750001.1	pdam_00002266-RA
OG0006277	Hsap	NV2t000198001.1	ECH1_HUMAN
OG0006277	Mmus	NV2t000198001.1	ECH1_MOUSE
OG0006277	Pdam	NV2t000198001.1	pdam_00022383-RA
OG0006278	Hsap	NV2t017030001.1	ECHB_HUMAN
OG0006278	Mmus	NV2t017030001.1	ECHB_MOUSE
OG0006278	Pdam	NV2t017030001.1	pdam_00008936-RA
OG0006279	Hsap	NV2t024595001.1	ECHD1_HUMAN
OG0006279	Mmus	NV2t024595001.1	ECHD1_MOUSE
OG0006279	Pdam	NV2t024595001.1	pdam_00015609-RA
OG0006280	Hsap	NV2t006394001.1	ECHD3_HUMAN
OG0006280	Mmus	NV2t006394001.1	ECHD3_MOUSE
OG0006280	Pdam	NV2t006394001.1	pdam_00002651-RA
OG0006281	Hsap	NV2t007510001.1	ECHM_HUMAN
OG0006281	Mmus	NV2t007510001.1	ECHM_MOUSE
OG0006281	Pdam	NV2t007510001.1	pdam_00018511-RA
OG0006282	Hsap	NV2t001905001.1	ECM29_HUMAN
OG0006282	Mmus	NV2t001905001.1	ECM29_MOUSE
OG0006282	Pdam	NV2t001905001.1	pdam_00016600-RA
OG0006283	Hsap	NV2t006920001.1	ECSIT_HUMAN
OG0006283	Mmus	NV2t006920001.1	ECSIT_MOUSE
OG0006283	Pdam	NV2t006920001.1	pdam_00005397-RA
OG0006284	Hsap	NV2t021459001.1	ECT2_HUMAN
OG0006284	Mmus	NV2t021459001.1	ECT2_MOUSE
OG0006284	Pdam	NV2t021459001.1	pdam_00001785-RA
OG0006285	Hsap	NV2t003395001.1	EDAR_HUMAN
OG0006285	Mmus	NV2t003395001.1	EDAR_MOUSE
OG0006285	Pdam	NV2t003395001.1	pdam_00025131-RA
OG0006286	Hsap	NV2t004492001.1	EDC4_HUMAN
OG0006286	Mmus	NV2t004492001.1	EDC4_MOUSE
OG0006286	Pdam	NV2t004492001.1	pdam_00004685-RA
OG0006287	Hsap	NV2t004388001.1	EDEM2_HUMAN
OG0006287	Mmus	NV2t004388001.1	EDEM2_MOUSE
OG0006287	Pdam	NV2t004388001.1	pdam_00017666-RA
OG0006288	Hsap	NV2t024386001.1	EDEM3_HUMAN
OG0006288	Mmus	NV2t024386001.1	EDEM3_MOUSE
OG0006288	Pdam	NV2t024386001.1	pdam_00021160-RA
OG0006289	Hsap	NV2t025652001.1	EDF1_HUMAN
OG0006289	Mmus	NV2t025652001.1	EDF1_MOUSE
OG0006289	Pdam	NV2t025652001.1	pdam_00023573-RA
OG0006290	Hsap	NV2t008748002.1	EED_HUMAN
OG0006290	Mmus	NV2t008748002.1	EED_MOUSE
OG0006290	Pdam	NV2t008748002.1	pdam_00020892-RA
OG0006291	Hsap	NV2t004045001.1, NV2t004045002.1	EEPD1_HUMAN
OG0006291	Mmus	NV2t004045001.1, NV2t004045002.1	EEPD1_MOUSE
OG0006292	Hsap	NV2t007401001.1	EF2K_HUMAN
OG0006292	Mmus	NV2t007401001.1	EF2K_MOUSE
OG0006292	Pdam	NV2t007401001.1	pdam_00022104-RA
OG0006293	Hsap	NV2t002429001.1	EFC11_HUMAN
OG0006293	Mmus	NV2t002429001.1	EFC11_MOUSE
OG0006293	Pdam	NV2t002429001.1	pdam_00004329-RA
OG0006294	Hsap	NV2t001977001.1	EFC14_HUMAN
OG0006294	Mmus	NV2t001977001.1	EFC14_MOUSE
OG0006294	Pdam	NV2t001977001.1	pdam_00009299-RA
OG0006295	Hsap	NV2t017196001.1	EFCB5_HUMAN
OG0006295	Mmus	NV2t017196001.1	EFCB5_MOUSE
OG0006295	Pdam	NV2t017196001.1	pdam_00000384-RA
OG0006296	Hsap	NV2t010288001.1	EFCB6_HUMAN
OG0006296	Mmus	NV2t010288001.1	EFCB6_MOUSE
OG0006296	Pdam	NV2t010288001.1	pdam_00003245-RA
OG0006297	Hsap	NV2t022140001.1	EFGM_HUMAN
OG0006297	Mmus	NV2t022140001.1	EFGM_MOUSE
OG0006297	Pdam	NV2t022140001.1	pdam_00023159-RA
OG0006298	Hsap	NV2t012888001.1	EFHB_HUMAN
OG0006298	Mmus	NV2t012888001.1	EFHB_MOUSE
OG0006298	Pdam	NV2t012888001.1	pdam_00016624-RA
OG0006299	Hsap	NV2t006545001.1	EFHC1_HUMAN
OG0006299	Mmus	NV2t006545001.1	EFHC1_MOUSE
OG0006299	Pdam	NV2t006545001.1	pdam_00002685-RA
OG0006300	Hsap	NV2t021733001.1	EFHC2_HUMAN
OG0006300	Mmus	NV2t021733001.1	EFHC2_MOUSE
OG0006300	Pdam	NV2t021733001.1	pdam_00003485-RA
OG0006301	Hsap	NV2t023117001.1	EFL1_HUMAN
OG0006301	Mmus	NV2t023117001.1	EFL1_MOUSE
OG0006301	Pdam	NV2t023117001.1	pdam_00019335-RA
OG0006302	Hsap	NV2t000835001.1	EFMT2_HUMAN
OG0006302	Mmus	NV2t000835001.1	EFMT2_MOUSE
OG0006302	Pdam	NV2t000835001.1	pdam_00004949-RA
OG0006303	Hsap	NV2t025523001.1	EFMT4_HUMAN
OG0006303	Mmus	NV2t025523001.1	EFMT4_MOUSE
OG0006303	Pdam	NV2t025523001.1	pdam_00016449-RA
OG0006304	Hsap	NV2t000778001.1	EFNMT_HUMAN
OG0006304	Mmus	NV2t000778001.1	EFNMT_MOUSE
OG0006304	Pdam	NV2t000778001.1	pdam_00001165-RA
OG0006305	Hsap	NV2t017506001.1	EFTS_HUMAN
OG0006305	Mmus	NV2t017506001.1	EFTS_MOUSE
OG0006305	Pdam	NV2t017506001.1	pdam_00008054-RA
OG0006306	Hsap	NV2t017173002.1	EFTU_HUMAN
OG0006306	Mmus	NV2t017173002.1	EFTU_MOUSE
OG0006306	Pdam	NV2t017173002.1	pdam_00008377-RA
