Orthogroup	Mmus	Hsap
OG0015299	RAGE_MOUSE	RAGE_HUMAN
OG0015300	RAI2_MOUSE	RAI2_HUMAN
OG0015301	RAI3_MOUSE	RAI3_HUMAN
OG0015302	RAIN_MOUSE	RAIN_HUMAN
OG0015303	RAMP1_MOUSE	RAMP1_HUMAN
OG0015304	RAMP2_MOUSE	RAMP2_HUMAN
OG0015305	RAMP3_MOUSE	RAMP3_HUMAN
OG0015306	RAPSN_MOUSE	RAPSN_HUMAN
OG0015307	RARR2_MOUSE	RARR2_HUMAN
OG0015308	RASD1_MOUSE	RASD1_HUMAN
OG0015309	RASE_MOUSE	RASE_HUMAN
OG0015310	RASF2_MOUSE	RASF2_HUMAN
OG0015311	RASF3_MOUSE	RASF3_HUMAN
OG0015312	RASF4_MOUSE	RASF4_HUMAN
OG0015313	RASF6_MOUSE	RASF6_HUMAN
OG0015314	RASF9_MOUSE	RASF9_HUMAN
OG0015315	RASFA_MOUSE	RASFA_HUMAN
OG0015316	RASL3_MOUSE	RASL3_HUMAN
OG0015317	RASLC_MOUSE	RASLC_HUMAN
OG0015318	RASM_MOUSE	RASM_HUMAN
OG0015319	RB27B_MOUSE	RB27B_HUMAN
OG0015320	RBIS_MOUSE	RBIS_HUMAN
OG0015321	RBM12_MOUSE	RBM12_HUMAN
OG0015322	RBM14_MOUSE	RBM14_HUMAN
OG0015323	RBM20_MOUSE	RBM20_HUMAN
OG0015324	RBM41_MOUSE	RBM41_HUMAN
OG0015325	RBM43_MOUSE	RBM43_HUMAN
OG0015326	RBM44_MOUSE	RBM44_HUMAN
OG0015327	RBM46_MOUSE	RBM46_HUMAN
OG0015328	RBM47_MOUSE	RBM47_HUMAN
OG0015329	RBPJL_MOUSE	RBPJL_HUMAN
OG0015330	RBTN2_MOUSE	RBTN2_HUMAN
OG0015331	RCAS1_MOUSE	RCAS1_HUMAN
OG0015332	RCN2_MOUSE	RCN2_HUMAN
OG0015333	RCN3_MOUSE	RCN3_HUMAN
OG0015334	RCOR2_MOUSE	RCOR2_HUMAN
OG0015335	RD21L_MOUSE	RD21L_HUMAN
OG0015336	RDD1_MOUSE	RDD1_HUMAN
OG0015337	RDH10_MOUSE	RDH10_HUMAN
OG0015338	REBL1_MOUSE	REBL1_HUMAN
OG0015339	REC8_MOUSE	REC8_HUMAN
OG0015340	RECO_MOUSE	RECO_HUMAN
OG0015341	REEP6_MOUSE	REEP6_HUMAN
OG0015342	REL3_MOUSE	REL3_HUMAN
OG0015343	RELB_MOUSE	RELB_HUMAN
OG0015344	RELL1_MOUSE	RELL1_HUMAN
OG0015345	RELL2_MOUSE	RELL2_HUMAN
OG0015346	RELN_MOUSE	RELN_HUMAN
OG0015347	REL_MOUSE	REL_HUMAN
OG0015348	REM1_MOUSE	REM1_HUMAN
OG0015349	REM2_MOUSE	REM2_HUMAN
OG0015350	REP15_MOUSE	REP15_HUMAN
OG0015351	REPI1_MOUSE	REPI1_HUMAN
OG0015352	RERG_MOUSE	RERG_HUMAN
OG0015353	RES18_MOUSE	RES18_HUMAN
OG0015354	RESF1_MOUSE	RESF1_HUMAN
OG0015355	REST_MOUSE	REST_HUMAN
OG0015356	RET2_MOUSE	RET2_HUMAN
OG0015357	RET3_MOUSE	RET3_HUMAN
OG0015358	RET4_MOUSE	RET4_HUMAN
OG0015359	RET7_MOUSE	RET7_HUMAN
OG0015360	RET_MOUSE	RET_HUMAN
OG0015361	RF1M_MOUSE	RF1M_HUMAN
OG0015362	RFIP1_MOUSE	RFIP1_HUMAN
OG0015363	RFIP2_MOUSE	RFIP2_HUMAN
OG0015364	RFIP5_MOUSE	RFIP5_HUMAN
OG0015365	RFLA_MOUSE	RFLA_HUMAN
OG0015366	RFLB_MOUSE	RFLB_HUMAN
OG0015367	RFX7_MOUSE	RFX7_HUMAN
OG0015368	RFX8_MOUSE	RFX8_HUMAN
OG0015369	RGCC_MOUSE	RGCC_HUMAN
OG0015370	RGL2_MOUSE	RGL2_HUMAN
OG0015371	RGL3_MOUSE	RGL3_HUMAN
OG0015372	RGR_MOUSE	RGR_HUMAN
OG0015373	RGS10_MOUSE	RGS10_HUMAN
OG0015374	RGS11_MOUSE	RGS11_HUMAN
OG0015375	RGS13_MOUSE	RGS13_HUMAN
OG0015376	RGS16_MOUSE	RGS16_HUMAN
OG0015377	RGS18_MOUSE	RGS18_HUMAN
OG0015378	RGS4_MOUSE	RGS4_HUMAN
OG0015379	RGS9_MOUSE	RGS9_HUMAN
OG0015380	RHAG_MOUSE	RHAG_HUMAN
OG0015381	RHBD2_MOUSE	RHBD2_HUMAN
OG0015382	RHBD3_MOUSE	RHBD3_HUMAN
OG0015383	RHBL1_MOUSE	RHBL1_HUMAN
OG0015384	RHBL2_MOUSE	RHBL2_HUMAN
OG0015385	RHBL3_MOUSE	RHBL3_HUMAN
OG0015386	RHBT3_MOUSE	RHBT3_HUMAN
OG0015387	RHES_MOUSE	RHES_HUMAN
OG0015389	RHG12_MOUSE	RHG12_HUMAN
OG0015390	RHG25_MOUSE	RHG25_HUMAN
OG0015391	RHG27_MOUSE	RHG27_HUMAN
OG0015392	RHG30_MOUSE	RHG30_HUMAN
OG0015393	RHG31_MOUSE	RHG31_HUMAN
OG0015394	RHG32_MOUSE	RHG32_HUMAN
OG0015395	RHG36_MOUSE	RHG36_HUMAN
OG0015396	RHG40_MOUSE	RHG40_HUMAN
OG0015397	RHG42_MOUSE	RHG42_HUMAN
OG0015398	RHNO1_MOUSE	RHNO1_HUMAN
OG0015399	RHOD_MOUSE	RHOD_HUMAN
OG0015400	RHOF_MOUSE	RHOF_HUMAN
OG0015401	RHOH_MOUSE	RHOH_HUMAN
OG0015402	RHOJ_MOUSE	RHOJ_HUMAN
OG0015403	RHOV_MOUSE	RHOV_HUMAN
OG0015405	RIBC1_MOUSE	RIBC1_HUMAN
OG0015406	RIC3_MOUSE	RIC3_HUMAN
OG0015407	RILP_MOUSE	RILP_HUMAN
OG0015408	RIMKA_MOUSE	RIMKA_HUMAN
OG0015409	RIMKB_MOUSE	RIMKB_HUMAN
OG0015410	RIMS1_MOUSE	RIMS1_HUMAN
OG0015411	RIMS2_MOUSE	RIMS2_HUMAN
OG0015412	RIN1_MOUSE	RIN1_HUMAN
OG0015413	RIN2_MOUSE	RIN2_HUMAN
OG0015414	RIN3_MOUSE	RIN3_HUMAN
OG0015415	RINL_MOUSE	RINL_HUMAN
OG0015416	RIPK1_MOUSE	RIPK1_HUMAN
OG0015417	RIPK2_MOUSE	RIPK2_HUMAN
OG0015418	RIPK3_MOUSE	RIPK3_HUMAN
OG0015419	RIPK4_MOUSE	RIPK4_HUMAN
OG0015420	RIPL2_MOUSE	RIPL2_HUMAN
OG0015421	RL22L_MOUSE	RL22L_HUMAN
OG0015422	RL3R1_MOUSE	RL3R1_HUMAN
OG0015423	RL3R2_MOUSE	RL3R2_HUMAN
OG0015424	RL7L_MOUSE	RL7L_HUMAN
OG0015425	RLBP1_MOUSE	RLBP1_HUMAN
OG0015426	RLIG1_MOUSE	RLIG1_HUMAN
OG0015427	RM36_MOUSE	RM36_HUMAN
OG0015428	RM39_MOUSE	RM39_HUMAN
OG0015429	RM42_MOUSE	RM42_HUMAN
OG0015430	RM48_MOUSE	RM48_HUMAN
OG0015431	RM50_MOUSE	RM50_HUMAN
OG0015432	RM51_MOUSE	RM51_HUMAN
OG0015433	RMD2_MOUSE	RMD2_HUMAN
OG0015434	RMI2_MOUSE	RMI2_HUMAN
OG0015435	RMP24_MOUSE	RMP24_HUMAN
OG0015436	RMP64_MOUSE	RMP64_HUMAN
OG0015437	RN111_MOUSE	RN111_HUMAN
OG0015438	RN112_MOUSE	RN112_HUMAN
OG0015439	RN128_MOUSE	RN128_HUMAN
OG0015440	RN133_MOUSE	RN133_HUMAN
OG0015441	RN135_MOUSE	RN135_HUMAN
OG0015442	RN138_MOUSE	RN138_HUMAN
OG0015443	RN139_MOUSE	RN139_HUMAN
OG0015444	RN148_MOUSE	RN148_HUMAN
OG0015445	RN149_MOUSE	RN149_HUMAN
OG0015446	RN152_MOUSE	RN152_HUMAN
OG0015447	RN169_MOUSE	RN169_HUMAN
OG0015448	RN187_MOUSE	RN187_HUMAN
OG0015449	RN207_MOUSE	RN207_HUMAN
OG0015450	RN208_MOUSE	RN208_HUMAN
OG0015451	RN212_MOUSE	RN212_HUMAN
OG0015452	RN214_MOUSE	RN214_HUMAN
OG0015453	RN222_MOUSE	RN222_HUMAN
OG0015454	RN223_MOUSE	RN223_HUMAN
OG0015455	RN225_MOUSE	RN225_HUMAN
OG0015456	RN5A_MOUSE	RN5A_HUMAN
OG0015457	RNAS1_MOUSE	RNAS1_HUMAN
OG0015458	RNAS4_MOUSE	RNAS4_HUMAN
OG0015459	RNAS9_MOUSE	RNAS9_HUMAN
OG0015460	RNB3L_MOUSE	RNB3L_HUMAN
OG0015461	RND1_MOUSE	RND1_HUMAN
OG0015462	RND2_MOUSE	RND2_HUMAN
OG0015463	RND3_MOUSE	RND3_HUMAN
OG0015464	RNF12_MOUSE	RNF12_HUMAN
OG0015465	RNF43_MOUSE	RNF43_HUMAN
OG0015466	RNF5_MOUSE	RNF5_HUMAN
OG0015467	RNF6_MOUSE	RNF6_HUMAN
OG0015468	RNFT1_MOUSE	RNFT1_HUMAN
OG0015469	RNPL1_MOUSE	RNPL1_HUMAN
OG0015470	RNS10_MOUSE	RNS10_HUMAN
OG0015471	RNS11_MOUSE	RNS11_HUMAN
OG0015472	RNS12_MOUSE	RNS12_HUMAN
OG0015473	RNS13_MOUSE	RNS13_HUMAN
OG0015474	ROM1_MOUSE	ROM1_HUMAN
OG0015475	RON_MOUSE	RON_HUMAN
OG0015476	RORA_MOUSE	RORA_HUMAN
OG0015477	RORB_MOUSE	RORB_HUMAN
OG0015478	RORG_MOUSE	RORG_HUMAN
OG0015479	ROS1_MOUSE	ROS1_HUMAN
OG0015480	RP1L1_MOUSE	RP1L1_HUMAN
OG0015481	RP1_MOUSE	RP1_HUMAN
OG0015482	RPA34_MOUSE	RPA34_HUMAN
OG0015484	RPC7_MOUSE	RPC7_HUMAN
OG0015485	RPGF3_MOUSE	RPGF3_HUMAN
OG0015486	RPGF5_MOUSE	RPGF5_HUMAN
OG0015487	RPGFL_MOUSE	RPGFL_HUMAN
OG0015488	RPGR1_MOUSE	RPGR1_HUMAN
OG0015489	RPH3L_MOUSE	RPH3L_HUMAN
OG0015490	RPR1A_MOUSE	RPR1A_HUMAN
OG0015491	RPRD2_MOUSE	RPRD2_HUMAN
OG0015492	RPRML_MOUSE	RPRML_HUMAN
OG0015493	RPRM_MOUSE	RPRM_HUMAN
OG0015494	RRAS_MOUSE	RRAS_HUMAN
OG0015495	RREB1_MOUSE	RREB1_HUMAN
OG0015496	RRF2M_MOUSE	RRF2M_HUMAN
OG0015497	RS29_MOUSE	RS29_HUMAN
OG0015498	RSCA1_MOUSE	RSCA1_HUMAN
OG0015499	RSLAA_MOUSE	RSLAA_HUMAN
OG0015500	RSLAB_MOUSE	RSLAB_HUMAN
OG0015501	RSLBA_MOUSE	RSLBA_HUMAN
OG0015502	RSLBB_MOUSE	RSLBB_HUMAN
OG0015503	RSRC1_MOUSE	RSRC1_HUMAN
OG0015504	RSRP1_MOUSE	RSRP1_HUMAN
OG0015505	RT26_MOUSE	RT26_HUMAN
OG0015506	RT27_MOUSE	RT27_HUMAN
OG0015507	RT34_MOUSE	RT34_HUMAN
OG0015508	RTBDN_MOUSE	RTBDN_HUMAN
OG0015509	RTL3_MOUSE	RTL3_HUMAN
OG0015510	RTL4_MOUSE	RTL4_HUMAN
OG0015511	RTL5_MOUSE	RTL5_HUMAN
OG0015512	RTL9_MOUSE	RTL9_HUMAN
OG0015513	RTN3_MOUSE	RTN3_HUMAN
OG0015514	RTN4R_MOUSE	RTN4R_HUMAN
OG0015515	RTN4_MOUSE	RTN4_HUMAN
OG0015516	RUFY3_MOUSE	RUFY3_HUMAN
OG0015517	RUN3A_MOUSE	RUN3A_HUMAN
OG0015518	RUN3B_MOUSE	RUN3B_HUMAN
OG0015519	RUSC1_MOUSE	RUSC1_HUMAN
OG0015520	RUSC2_MOUSE	RUSC2_HUMAN
OG0015521	RUSD1_MOUSE	RUSD1_HUMAN
OG0015522	RUSD3_MOUSE	RUSD3_HUMAN
OG0015523	RXRA_MOUSE	RXRA_HUMAN
OG0015524	RXRB_MOUSE	RXRB_HUMAN
OG0015525	RXRG_MOUSE	RXRG_HUMAN
OG0015526	S10AE_MOUSE	S10AE_HUMAN
OG0015527	S10AG_MOUSE	S10AG_HUMAN
OG0015528	S13A1_MOUSE	S13A1_HUMAN
OG0015529	S15A1_MOUSE	S15A1_HUMAN
OG0015530	S15A5_MOUSE	S15A5_HUMAN
OG0015531	S17A4_MOUSE	S17A4_HUMAN
OG0015532	S19A1_MOUSE	S19A1_HUMAN
OG0015533	S1PBP_MOUSE	S1PBP_HUMAN
OG0015534	S1PR1_MOUSE	S1PR1_HUMAN
OG0015535	S1PR2_MOUSE	S1PR2_HUMAN
OG0015536	S1PR3_MOUSE	S1PR3_HUMAN
OG0015537	S1PR4_MOUSE	S1PR4_HUMAN
OG0015538	S1PR5_MOUSE	S1PR5_HUMAN
OG0015539	S22A7_MOUSE	S22A7_HUMAN
OG0015540	S22AE_MOUSE	S22AE_HUMAN
OG0015541	S22AG_MOUSE	S22AG_HUMAN
OG0015542	S23A3_MOUSE	S23A3_HUMAN
OG0015543	S2533_MOUSE	S2533_HUMAN
OG0015544	S2534_MOUSE	S2534_HUMAN
OG0015545	S2539_MOUSE	S2539_HUMAN
OG0015546	S2541_MOUSE	S2541_HUMAN
OG0015547	S2547_MOUSE	S2547_HUMAN
OG0015548	S2610_MOUSE	S2610_HUMAN
OG0015549	S26A1_MOUSE	S26A1_HUMAN
OG0015550	S26A3_MOUSE	S26A3_HUMAN
OG0015551	S26A4_MOUSE	S26A4_HUMAN
OG0015552	S26A7_MOUSE	S26A7_HUMAN
OG0015553	S26A8_MOUSE	S26A8_HUMAN
OG0015554	S26A9_MOUSE	S26A9_HUMAN
OG0015555	S27A3_MOUSE	S27A3_HUMAN
OG0015556	S27A5_MOUSE	S27A5_HUMAN
OG0015557	S29A4_MOUSE	S29A4_HUMAN
OG0015558	S31G1_MOUSE	S31G1_HUMAN
OG0015560	S35A1_MOUSE	S35A1_HUMAN
OG0015561	S35E4_MOUSE	S35E4_HUMAN
OG0015562	S35F2_MOUSE	S35F2_HUMAN
OG0015563	S35G2_MOUSE	S35G2_HUMAN
OG0015564	S38AB_MOUSE	S38AB_HUMAN
OG0015565	S39A2_MOUSE	S39A2_HUMAN
OG0015566	S39A4_MOUSE	S39A4_HUMAN
OG0015567	S39A5_MOUSE	S39A5_HUMAN
OG0015568	S39AC_MOUSE	S39AC_HUMAN
OG0015569	S41A2_MOUSE	S41A2_HUMAN
OG0015570	S45A1_MOUSE	S45A1_HUMAN
OG0015571	S45A2_MOUSE	S45A2_HUMAN
OG0015572	S45A3_MOUSE	S45A3_HUMAN
OG0015573	S45A4_MOUSE	S45A4_HUMAN
OG0015574	S46A2_MOUSE	S46A2_HUMAN
OG0015575	S46A3_MOUSE	S46A3_HUMAN
OG0015576	S66A3_MOUSE	S66A3_HUMAN
OG0015577	S6A14_MOUSE	S6A14_HUMAN
OG0015578	S6OS1_MOUSE	S6OS1_HUMAN
OG0015579	SAA4_MOUSE	SAA4_HUMAN
OG0015580	SACA1_MOUSE	SACA1_HUMAN
OG0015581	SACA4_MOUSE	SACA4_HUMAN
OG0015582	SACA6_MOUSE	SACA6_HUMAN
OG0015583	SACA9_MOUSE	SACA9_HUMAN
OG0015584	SAM10_MOUSE	SAM10_HUMAN
OG0015585	SAM11_MOUSE	SAM11_HUMAN
OG0015586	SAM12_MOUSE	SAM12_HUMAN
OG0015587	SAM14_MOUSE	SAM14_HUMAN
OG0015588	SAMD3_MOUSE	SAMD3_HUMAN
OG0015589	SAMN1_MOUSE	SAMN1_HUMAN
OG0015590	SAP25_MOUSE	SAP25_HUMAN
OG0015591	SAP30_MOUSE	SAP30_HUMAN
OG0015592	SAPC1_MOUSE	SAPC1_HUMAN
OG0015593	SARCO_MOUSE	SARCO_HUMAN
OG0015594	SARG_MOUSE	SARG_HUMAN
OG0015595	SASH1_MOUSE	SASH1_HUMAN
OG0015596	SASH3_MOUSE	SASH3_HUMAN
OG0015597	SATB1_MOUSE	SATB1_HUMAN
OG0015598	SATB2_MOUSE	SATB2_HUMAN
OG0015599	SATT_MOUSE	SATT_HUMAN
OG0015601	SBK1_MOUSE	SBK1_HUMAN
OG0015602	SBK2_MOUSE	SBK2_HUMAN
OG0015603	SBK3_MOUSE	SBK3_HUMAN
OG0015604	SBSN_MOUSE	SBSN_HUMAN
OG0015605	SC22C_MOUSE	SC22C_HUMAN
OG0015606	SC5A6_MOUSE	SC5A6_HUMAN
OG0015607	SC65_MOUSE	SC65_HUMAN
OG0015608	SC6A4_MOUSE	SC6A4_HUMAN
OG0015609	SC6A5_MOUSE	SC6A5_HUMAN
OG0015610	SC6A7_MOUSE	SC6A7_HUMAN
OG0015611	SC6A9_MOUSE	SC6A9_HUMAN
OG0015612	SCAR3_MOUSE	SCAR3_HUMAN
OG0015613	SCEL_MOUSE	SCEL_HUMAN
OG0015614	SCF_MOUSE	SCF_HUMAN
OG0015615	SCG1_MOUSE	SCG1_HUMAN
OG0015616	SCG2_MOUSE	SCG2_HUMAN
OG0015617	SCG3_MOUSE	SCG3_HUMAN
OG0015618	SCIMP_MOUSE	SCIMP_HUMAN
OG0015619	SCN1B_MOUSE	SCN1B_HUMAN
OG0015620	SCN2B_MOUSE	SCN2B_HUMAN
OG0015621	SCN3B_MOUSE	SCN3B_HUMAN
OG0015622	SCN4B_MOUSE	SCN4B_HUMAN
OG0015623	SCO2_MOUSE	SCO2_HUMAN
OG0015624	SCP2D_MOUSE	SCP2D_HUMAN
OG0015625	SCPPQ_MOUSE	SCPPQ_HUMAN
OG0015626	SCRG1_MOUSE	SCRG1_HUMAN
OG0015627	SCRN1_MOUSE	SCRN1_HUMAN
OG0015628	SCRN2_MOUSE	SCRN2_HUMAN
OG0015629	SCRN3_MOUSE	SCRN3_HUMAN
OG0015630	SCTR_MOUSE	SCTR_HUMAN
OG0015631	SDCB2_MOUSE	SDCB2_HUMAN
OG0015632	SDF1_MOUSE	SDF1_HUMAN
OG0015633	SDF2L_MOUSE	SDF2L_HUMAN
OG0015634	SE6L1_MOUSE	SE6L1_HUMAN
OG0015635	SE6L2_MOUSE	SE6L2_HUMAN
OG0015636	SEBOX_MOUSE	SEBOX_HUMAN
OG0015637	SECR_MOUSE	SECR_HUMAN
OG0015638	SEGN_MOUSE	SEGN_HUMAN
OG0015639	SELM_MOUSE	SELM_HUMAN
OG0015640	SELPL_MOUSE	SELPL_HUMAN
OG0015641	SEM6A_MOUSE	SEM6A_HUMAN
OG0015642	SEM6B_MOUSE	SEM6B_HUMAN
OG0015643	SEM6C_MOUSE	SEM6C_HUMAN
OG0015644	SEM6D_MOUSE	SEM6D_HUMAN
OG0015645	SEM7A_MOUSE	SEM7A_HUMAN
OG0015647	SENP2_MOUSE	SENP2_HUMAN
OG0015648	SENP3_MOUSE	SENP3_HUMAN
OG0015649	SENP5_MOUSE	SENP5_HUMAN
OG0015650	SERC4_MOUSE	SERC4_HUMAN
OG0015651	SERC5_MOUSE	SERC5_HUMAN
OG0015652	SERPH_MOUSE	SERPH_HUMAN
OG0015653	SESN2_MOUSE	SESN2_HUMAN
OG0015654	SETB2_MOUSE	SETB2_HUMAN
OG0015655	SETBP_MOUSE	SETBP_HUMAN
OG0015656	SETD7_MOUSE	SETD7_HUMAN
OG0015657	SEZ6_MOUSE	SEZ6_HUMAN
OG0015658	SF3B2_MOUSE	SF3B2_HUMAN
OG0015659	SFTA2_MOUSE	SFTA2_HUMAN
OG0015660	SFXN4_MOUSE	SFXN4_HUMAN
OG0015662	SG3A1_MOUSE	SG3A1_HUMAN
OG0015663	SG3A2_MOUSE	SG3A2_HUMAN
OG0015664	SGIP1_MOUSE	SGIP1_HUMAN
OG0015665	SGMR2_MOUSE	SGMR2_HUMAN
OG0015666	SGO1_MOUSE	SGO1_HUMAN
OG0015667	SGO2A_MOUSE	SGO2_HUMAN
OG0015668	SGSN1_MOUSE	SGSN1_HUMAN
OG0015669	SH21A_MOUSE	SH21A_HUMAN
OG0015670	SH22A_MOUSE	SH22A_HUMAN
OG0015671	SH2B1_MOUSE	SH2B1_HUMAN
OG0015672	SH2B3_MOUSE	SH2B3_HUMAN
OG0015673	SH2D6_MOUSE	SH2D6_HUMAN
OG0015674	SH2D7_MOUSE	SH2D7_HUMAN
OG0015675	SH321_MOUSE	SH321_HUMAN
OG0015676	SH3R2_MOUSE	SH3R2_HUMAN
OG0015677	SH3Y1_MOUSE	SH3Y1_HUMAN
OG0015678	SHBG_MOUSE	SHBG_HUMAN
OG0015679	SHFL_MOUSE	SHFL_HUMAN
OG0015680	SHL2A_MOUSE	SHL2A_HUMAN
OG0015681	SHL2B_MOUSE	SHL2B_HUMAN
OG0015682	SHLD1_MOUSE	SHLD1_HUMAN
OG0015683	SHP1L_MOUSE	SHP1L_HUMAN
OG0015684	SHRM1_MOUSE	SHRM1_HUMAN
OG0015685	SHSA2_MOUSE	SHSA2_HUMAN
OG0015686	SHSA3_MOUSE	SHSA3_HUMAN
OG0015687	SHSA4_MOUSE	SHSA4_HUMAN
OG0015688	SHSA5_MOUSE	SHSA5_HUMAN
OG0015689	SHSA6_MOUSE	SHSA6_HUMAN
OG0015690	SHSA7_MOUSE	SHSA7_HUMAN
OG0015691	SHSA8_MOUSE	SHSA8_HUMAN
OG0015692	SHSA9_MOUSE	SHSA9_HUMAN
OG0015693	SHSL1_MOUSE	SHSL1_HUMAN
OG0015694	SIA10_MOUSE	SIA10_HUMAN
OG0015695	SIA4A_MOUSE	SIA4A_HUMAN
OG0015696	SIA4B_MOUSE	SIA4B_HUMAN
OG0015697	SIA4C_MOUSE	SIA4C_HUMAN
OG0015698	SIA7A_MOUSE	SIA7A_HUMAN
OG0015699	SIA7B_MOUSE	SIA7B_HUMAN
OG0015700	SIA8A_MOUSE	SIA8A_HUMAN
OG0015701	SIA8B_MOUSE	SIA8B_HUMAN
OG0015702	SIA8C_MOUSE	SIA8C_HUMAN
OG0015703	SIA8D_MOUSE	SIA8D_HUMAN
OG0015704	SIA8E_MOUSE	SIA8E_HUMAN
OG0015705	SIA8F_MOUSE	SIA8F_HUMAN
OG0015706	SIAL_MOUSE	SIAL_HUMAN
OG0015707	SIAS_MOUSE	SIAS_HUMAN
OG0015708	SIAT1_MOUSE	SIAT1_HUMAN
OG0015709	SIAT2_MOUSE	SIAT2_HUMAN
OG0015710	SIAT6_MOUSE	SIAT6_HUMAN
OG0015711	SIAT9_MOUSE	SIAT9_HUMAN
OG0015712	SIGIR_MOUSE	SIGIR_HUMAN
OG0015713	SIKE1_MOUSE	SIKE1_HUMAN
OG0015714	SIM11_MOUSE	SIM11_HUMAN
OG0015715	SIM1_MOUSE	SIM1_HUMAN
OG0015716	SIM23_MOUSE	SIM23_HUMAN
OG0015717	SIM24_MOUSE	SIM24_HUMAN
OG0015718	SIM27_MOUSE	SIM27_HUMAN
OG0015719	SIM29_MOUSE	SIM29_HUMAN
OG0015720	SIM2_MOUSE	SIM2_HUMAN
OG0015721	SIM31_MOUSE	SIM31_HUMAN
OG0015722	SIM33_MOUSE	SIM33_HUMAN
OG0015723	SIM35_MOUSE	SIM35_HUMAN
OG0015724	SIM36_MOUSE	SIM36_HUMAN
OG0015725	SIM43_MOUSE	SIM43_HUMAN
OG0015726	SIM48_MOUSE	SIM48_HUMAN
OG0015727	SIPA1_MOUSE	SIPA1_HUMAN
OG0015728	SIT1_MOUSE	SIT1_HUMAN
OG0015729	SIVA_MOUSE	SIVA_HUMAN
OG0015730	SIX4_MOUSE	SIX4_HUMAN
OG0015731	SIX5_MOUSE	SIX5_HUMAN
OG0015732	SKA3_MOUSE	SKA3_HUMAN
OG0015733	SKAP_MOUSE	SKAP_HUMAN
OG0015734	SKOR1_MOUSE	SKOR1_HUMAN
OG0015735	SKOR2_MOUSE	SKOR2_HUMAN
OG0015736	SLAF1_MOUSE	SLAF1_HUMAN
OG0015737	SLAF5_MOUSE	SLAF5_HUMAN
OG0015738	SLAF6_MOUSE	SLAF6_HUMAN
OG0015739	SLAF7_MOUSE	SLAF7_HUMAN
OG0015740	SLAF8_MOUSE	SLAF8_HUMAN
OG0015741	SLAF9_MOUSE	SLAF9_HUMAN
OG0015742	SLAI1_MOUSE	SLAI1_HUMAN
OG0015743	SLAI2_MOUSE	SLAI2_HUMAN
OG0015744	SLAP1_MOUSE	SLAP1_HUMAN
OG0015745	SLIB_MOUSE	SLIB_HUMAN
OG0015746	SLIK1_MOUSE	SLIK1_HUMAN
OG0015747	SLIK2_MOUSE	SLIK2_HUMAN
OG0015748	SLIK3_MOUSE	SLIK3_HUMAN
OG0015749	SLIK4_MOUSE	SLIK4_HUMAN
OG0015750	SLIK5_MOUSE	SLIK5_HUMAN
OG0015751	SLIK6_MOUSE	SLIK6_HUMAN
OG0015752	SLIP_MOUSE	SLIP_HUMAN
OG0015753	SLTM_MOUSE	SLTM_HUMAN
OG0015754	SLUR1_MOUSE	SLUR1_HUMAN
OG0015755	SLUR2_MOUSE	SLUR2_HUMAN
OG0015756	SLX4I_MOUSE	SLX4I_HUMAN
OG0015757	SMAGP_MOUSE	SMAGP_HUMAN
OG0015758	SMAKA_MOUSE	SMAKA_HUMAN
OG0015759	SMCO1_MOUSE	SMCO1_HUMAN
OG0015760	SMCO2_MOUSE	SMCO2_HUMAN
OG0015761	SMCO3_MOUSE	SMCO3_HUMAN
OG0015762	SMCO4_MOUSE	SMCO4_HUMAN
OG0015763	SMI19_MOUSE	SMI19_HUMAN
OG0015764	SMIM1_MOUSE	SMIM1_HUMAN
OG0015765	SMIM3_MOUSE	SMIM3_HUMAN
OG0015766	SMIM5_MOUSE	SMIM5_HUMAN
OG0015767	SMIM9_MOUSE	SMIM9_HUMAN
OG0015768	SMIP3_MOUSE	SMIP3_HUMAN
OG0015769	SMIP5_MOUSE	SMIP5_HUMAN
OG0015770	SMIP6_MOUSE	SMIP6_HUMAN
OG0015771	SMIP9_MOUSE	SMIP9_HUMAN
OG0015772	SMPX_MOUSE	SMPX_HUMAN
OG0015773	SMS1_MOUSE	SMS1_HUMAN
OG0015774	SMS2_MOUSE	SMS2_HUMAN
OG0015775	SMS_MOUSE	SMS_HUMAN
OG0015776	SMTL1_MOUSE	SMTL1_HUMAN
OG0015777	SMTL2_MOUSE	SMTL2_HUMAN
OG0015778	SMTN_MOUSE	SMTN_HUMAN
OG0015779	SMYD1_MOUSE	SMYD1_HUMAN
OG0015780	SMYD2_MOUSE	SMYD2_HUMAN
OG0015781	SNAI2_MOUSE	SNAI2_HUMAN
OG0015782	SNAI3_MOUSE	SNAI3_HUMAN
OG0015783	SNAT_MOUSE	SNAT_HUMAN
OG0015784	SNG4_MOUSE	SNG4_HUMAN
OG0015785	SNN_MOUSE	SNN_HUMAN
OG0015786	SNORC_MOUSE	SNORC_HUMAN
OG0015787	SNPC2_MOUSE	SNPC2_HUMAN
OG0015788	SNPC5_MOUSE	SNPC5_HUMAN
OG0015789	SNPH_MOUSE	SNPH_HUMAN
OG0015790	SNTA1_MOUSE	SNTA1_HUMAN
OG0015791	SNTAN_MOUSE	SNTAN_HUMAN
OG0015792	SNURF_MOUSE	SNURF_HUMAN
OG0015793	SNX15_MOUSE	SNX15_HUMAN
OG0015794	SNX1_MOUSE	SNX1_HUMAN
OG0015795	SNX31_MOUSE	SNX31_HUMAN
OG0015796	SNX9_MOUSE	SNX9_HUMAN
