Orthogroup	Mmus	Nvec
OG0005803	ASPM_MOUSE	NV2t025355001.1
OG0005805	SNX13_MOUSE	NV2t010656001.1
OG0005808	ICLN_MOUSE	NV2t022117001.1
OG0005809	RNZ1_MOUSE	NV2t019506001.1
OG0005810	RL23_MOUSE	NV2t011574001.1
OG0005811	RN145_MOUSE	NV2t017850001.1
OG0005814	DCTN5_MOUSE	NV2t007845001.1
OG0005815	WDR3_MOUSE	NV2t008523001.1
OG0005816	SAXO4_MOUSE	NV2t009875001.1
OG0005817	MT21D_MOUSE	NV2t003823001.1
OG0005819	DAAF6_MOUSE	NV2t003758001.1
OG0005820	CF410_MOUSE	NV2t011360001.1
OG0005821	GPAT1_MOUSE	NV2t018753001.1
OG0005822	CMTR1_MOUSE	NV2t011413001.1
OG0005824	SEC13_MOUSE	NV2t001729001.1
OG0005825	GCC2_MOUSE	NV2t021720001.1
OG0005826	GO45_MOUSE	NV2t021983001.1
OG0005827	ZN622_MOUSE	NV2t011409001.1
OG0005828	TPP2_MOUSE	NV2t022656001.1
OG0005829	ENDOU_MOUSE	NV2t017062001.1
OG0005830	DAAF4_MOUSE	NV2t024294001.1
OG0005831	VPS8_MOUSE	NV2t010725001.1
OG0005832	NSUN6_MOUSE	NV2t015128001.1
OG0005833	SYCP1_MOUSE	NV2t010364001.1
OG0005834	WAC_MOUSE	NV2t012719001.1
OG0005835	VPS11_MOUSE	NV2t005752001.1
OG0005836	NPA1P_MOUSE	NV2t008812001.1
OG0005837	ADPGK_MOUSE	NV2t021454001.1
OG0005838	MIC60_MOUSE	NV2t017584001.1
OG0005839	MRM3_MOUSE	NV2t016239001.1
OG0005840	TLCD4_MOUSE	NV2t000131001.1
OG0005841	EFL1_MOUSE	NV2t023117001.1
OG0005842	TMIE_MOUSE	NV2t008171001.1
OG0005843	SMN_MOUSE	NV2t024081001.1
OG0005844	GNL1_MOUSE	NV2t025607001.1
OG0005846	MSL2_MOUSE	NV2t022679001.1
OG0005847	DUS11_MOUSE	NV2t018501001.1
OG0005848	TM128_MOUSE	NV2t018387001.1
OG0005849	S2540_MOUSE	NV2t010780001.1
OG0005850	PADC1_MOUSE	NV2t017333001.1
OG0005851	FANCM_MOUSE	NV2t020162001.1
OG0005854	DZAN1_MOUSE	NV2t014316001.1
OG0005855	TCPQ_MOUSE	NV2t008966001.1
OG0005857	CS012_MOUSE	NV2t004035001.1
OG0005858	CISD2_MOUSE	NV2t010409001.1
OG0005859	PXMP2_MOUSE	NV2t017298001.1
OG0005860	RM44_MOUSE	NV2t017016001.1
OG0005862	APC11_MOUSE	NV2t023168001.1
OG0005863	OTUD4_MOUSE	NV2t003770001.1
OG0005864	ADIP_MOUSE	NV2t001865001.1
OG0005865	EXTL3_MOUSE	NV2t005531001.1
OG0005866	UBE2S_MOUSE	NV2t007841001.1
OG0005867	SFSWA_MOUSE	NV2t016178001.1
OG0005868	MGDP1_MOUSE	NV2t004123001.1
OG0005869	DPH5_MOUSE	NV2t000380001.1
OG0005871	NUF2_MOUSE	NV2t023547001.1
OG0005872	NEUL4_MOUSE	NV2t013949001.1
OG0005873	TOM40_MOUSE	NV2t021522001.1
OG0005874	DRC5_MOUSE	NV2t012440001.1
OG0005875	ARC1A_MOUSE	NV2t007307001.1
OG0005876	TM196_MOUSE	NV2t006446001.1
OG0005878	ZN598_MOUSE	NV2t007454001.1
OG0005879	ENY2_MOUSE	NV2t004358001.1
OG0005880	LAS1L_MOUSE	NV2t005835001.1
OG0005882	ZC3HD_MOUSE	NV2t022366001.1
OG0005883	TMM17_MOUSE	NV2t015785001.1
OG0005884	TM9S1_MOUSE	NV2t006159001.1
OG0005885	NDUA1_MOUSE	NV2t022771001.1
OG0005886	COTL1_MOUSE	NV2t005353001.1
OG0005889	ZN207_MOUSE	NV2t007293001.1
OG0005890	DFFB_MOUSE	NV2t014840001.1
OG0005892	NDUA6_MOUSE	NV2t024238002.1
OG0005893	RM13_MOUSE	NV2t013739001.1
OG0005894	SRFB1_MOUSE	NV2t018200001.1
OG0005895	RNPS1_MOUSE	NV2t007937001.1
OG0005897	S40A1_MOUSE	NV2t010840001.1
OG0005898	TP53B_MOUSE	NV2t017836001.1
OG0005899	6PGD_MOUSE	NV2t014901001.1
OG0005900	UBCP1_MOUSE	NV2t018117001.1
OG0005902	YETS2_MOUSE	NV2t025747001.1
OG0005903	CDC7_MOUSE	NV2t024365001.1
OG0005904	NDUF7_MOUSE	NV2t019740001.1
OG0005905	S38AC_MOUSE	NV2t006848002.1
OG0005908	ASPH_MOUSE	NV2t006530001.1
OG0005909	AF10_MOUSE	NV2t012485001.1
OG0005910	ERLEC_MOUSE	NV2t010895001.1
OG0005911	FAD1_MOUSE	NV2t021946001.1
OG0005912	COMD9_MOUSE	NV2t017745001.1
OG0005913	ABCBA_MOUSE	NV2t019846001.1
OG0005914	PRP18_MOUSE	NV2t001473001.1
OG0005915	BLTP1_MOUSE	NV2t002451001.1
OG0005916	ZDH16_MOUSE	NV2t018250001.1
OG0005917	TRM44_MOUSE	NV2t016013001.1
OG0005918	GLRX5_MOUSE	NV2t020145001.1
OG0005919	DPP2_MOUSE	NV2t000959001.1
OG0005920	CASP8_MOUSE	NV2t005595001.1
OG0005921	RL19_MOUSE	NV2t006672001.1
OG0005922	INP5E_MOUSE	NV2t025353001.1
OG0005923	GPAM1_MOUSE	NV2t021608001.1
OG0005924	PSF3_MOUSE	NV2t004391001.1
OG0005925	SENP1_MOUSE	NV2t011831002.1
OG0005926	DLEC1_MOUSE	NV2t011203001.1
OG0005927	UBC12_MOUSE	NV2t018992001.1
OG0005928	K0930_MOUSE	NV2t018554001.1
OG0005929	REV1_MOUSE	NV2t014799001.1
OG0005931	TGS1_MOUSE	NV2t015827001.1
OG0005932	FAAA_MOUSE	NV2t010744001.1
OG0005933	CRYM_MOUSE	NV2t007306001.1
OG0005934	CSN2_MOUSE	NV2t023609001.1
OG0005935	TMX2_MOUSE	NV2t012465001.1
OG0005936	BTBD9_MOUSE	NV2t019850001.1
OG0005937	PARP1_MOUSE	NV2t019989001.1
OG0005938	3HIDH_MOUSE	NV2t011705001.1
OG0005939	SUV3_MOUSE	NV2t018623001.1
OG0005940	SESD1_MOUSE	NV2t012271001.1
OG0005941	CMKMT_MOUSE	NV2t020435001.1
OG0005942	LEG1H_MOUSE	NV2t001410001.1
OG0005943	S35B4_MOUSE	NV2t001248001.1
OG0005944	SOAT1_MOUSE	NV2t012080001.1
OG0005946	NDC1_MOUSE	NV2t000634001.1
OG0005948	CSK2B_MOUSE	NV2t024765001.1
OG0005949	RM19_MOUSE	NV2t009051001.1
OG0005950	CERS1_MOUSE	NV2t014781001.1
OG0005951	RS9_MOUSE	NV2t007821001.1
OG0005953	NADE_MOUSE	NV2t006539001.1
OG0005954	ALKB1_MOUSE	NV2t012574001.1
OG0005955	ECHD3_MOUSE	NV2t006394001.1
OG0005956	ERIC3_MOUSE	NV2t006420001.1
OG0005958	APMAP_MOUSE	NV2t020858001.1
OG0005959	VTA1_MOUSE	NV2t008530001.1
OG0005960	WDR6_MOUSE	NV2t017718001.1
OG0005961	TM237_MOUSE	NV2t025489001.1
OG0005962	GPN2_MOUSE	NV2t008257001.1
OG0005963	CB5D1_MOUSE	NV2t014617001.1
OG0005964	NDUB3_MOUSE	NV2t012041001.1
OG0005966	MEGF8_MOUSE	NV2t021926001.1
OG0005967	COX7C_MOUSE	NV2t014660001.1
OG0005968	MTFP1_MOUSE	NV2t016873001.1
OG0005969	CBCO1_MOUSE	NV2t018327001.1
OG0005970	TF3C6_MOUSE	NV2t000272001.1
OG0005971	MI4GD_MOUSE	NV2t014217001.1
OG0005972	CFA68_MOUSE	NV2t021653001.1
OG0005974	BPNT1_MOUSE	NV2t020759001.1
OG0005975	CDCA7_MOUSE	NV2t004167001.1
OG0005976	RPAP2_MOUSE	NV2t025408001.1
OG0005977	TTC29_MOUSE	NV2t002903001.1
OG0005978	SQOR_MOUSE	NV2t014777001.1
OG0005979	CL16A_MOUSE	NV2t006878001.1
OG0005980	VMA21_MOUSE	NV2t003460001.1
OG0005981	TEFM_MOUSE	NV2t007376001.1
OG0005982	SDHB_MOUSE	NV2t013208001.1
OG0005983	GAL3A_MOUSE	NV2t018031001.1
OG0005984	T184C_MOUSE	NV2t002953001.1
OG0005985	SEN34_MOUSE	NV2t019567001.1
OG0005986	KDM1B_MOUSE	NV2t006630001.1
OG0005987	TTC27_MOUSE	NV2t020116001.1
OG0005988	ABD18_MOUSE	NV2t011738001.1
OG0005989	CPPED_MOUSE	NV2t019228001.1
OG0005990	PA24A_MOUSE	NV2t008511001.1
OG0005991	OTUD3_MOUSE	NV2t025068001.1
OG0005992	DDX47_MOUSE	NV2t019898001.1
OG0005993	AIMP2_MOUSE	NV2t008009001.1
OG0005995	RU1C_MOUSE	NV2t015081001.1
OG0005996	SNUT1_MOUSE	NV2t011045001.1
OG0005997	ANKL2_MOUSE	NV2t010758001.1
OG0005998	SPT5H_MOUSE	NV2t014942002.1
OG0006000	SLX1_MOUSE	NV2t016391001.1
OG0006001	NENF_MOUSE	NV2t019753001.1
OG0006002	VPS36_MOUSE	NV2t003022001.1
OG0006003	ESF1_MOUSE	NV2t012425001.1
OG0006004	CC178_MOUSE	NV2t016582001.1
OG0006005	ACSS3_MOUSE	NV2t018013001.1
OG0006006	KNTC1_MOUSE	NV2t020924001.1
OG0006007	EIF3L_MOUSE	NV2t007903001.1
OG0006008	SHOC2_MOUSE	NV2t015243001.1
OG0006009	SRRM2_MOUSE	NV2t016555001.1
OG0006010	GNA1_MOUSE	NV2t021131001.1
OG0006011	EIF2D_MOUSE	NV2t000348001.1
OG0006012	ALKB4_MOUSE	NV2t016455001.1
OG0006013	ECSIT_MOUSE	NV2t006920001.1
OG0006014	AIFM1_MOUSE	NV2t003384001.1
OG0006015	TMM70_MOUSE	NV2t004383001.1
OG0006016	DPOE4_MOUSE	NV2t001901001.1
OG0006017	COG2_MOUSE	NV2t020494001.1
OG0006018	LTN1_MOUSE	NV2t008387001.1
OG0006019	MED17_MOUSE	NV2t019570001.1
OG0006020	ZTRF1_MOUSE	NV2t004544001.1
OG0006022	FICD_MOUSE	NV2t013491001.1
OG0006023	ERP44_MOUSE	NV2t012609001.1
OG0006024	NT5D1_MOUSE	NV2t008787001.1
OG0006025	PUR6_MOUSE	NV2t003046001.1
OG0006026	PCH2_MOUSE	NV2t004693001.1
OG0006027	FUCT1_MOUSE	NV2t013470001.1
OG0006028	CCD89_MOUSE	NV2t010813001.1
OG0006029	SEP15_MOUSE	NV2t024980001.1
OG0006031	WHR1_MOUSE	NV2t022298001.1
OG0006032	S66A2_MOUSE	NV2t003968001.1
OG0006033	MBLC2_MOUSE	NV2t023610001.1
OG0006034	EHBP1_MOUSE	NV2t025014001.1
OG0006035	RUVB1_MOUSE	NV2t003912001.1
OG0006038	T2FB_MOUSE	NV2t021601001.1
OG0006039	ANKUB_MOUSE	NV2t015403001.1
OG0006040	NDK5_MOUSE	NV2t009720001.1
OG0006041	RS12_MOUSE	NV2t015684003.1
OG0006042	TRMB_MOUSE	NV2t015160001.1
OG0006043	RM12_MOUSE	NV2t007760001.1
OG0006044	SCLY_MOUSE	NV2t004508001.1
OG0006045	POC5_MOUSE	NV2t014276001.1
OG0006046	RBM33_MOUSE	NV2t012567001.1
OG0006047	TM258_MOUSE	NV2t010277001.1
OG0006048	SIM14_MOUSE	NV2t016474001.1
OG0006050	TACO1_MOUSE	NV2t011410001.1
OG0006053	DDX1_MOUSE	NV2t005212001.1
OG0006054	PANK4_MOUSE	NV2t022118001.1
OG0006056	AMACR_MOUSE	NV2t024010001.1
OG0006057	KANL2_MOUSE	NV2t010797001.1
OG0006058	G6PE_MOUSE	NV2t014500001.1
OG0006059	SMU1_MOUSE	NV2t014216001.1
OG0006060	LIPT2_MOUSE	NV2t022217001.1
OG0006061	ANKZ1_MOUSE	NV2t010875001.1
OG0006063	ARPC4_MOUSE	NV2t004575001.1
OG0006064	PSMD2_MOUSE	NV2t015320001.1
OG0006065	SPCS2_MOUSE	NV2t025009002.1
OG0006066	TFPT_MOUSE	NV2t003873001.1
OG0006067	NB5R4_MOUSE	NV2t008990001.1
OG0006068	MRNIP_MOUSE	NV2t023992001.1
OG0006069	DUS1L_MOUSE	NV2t007790001.1
OG0006071	RLP24_MOUSE	NV2t024033001.1
OG0006073	GNB5_MOUSE	NV2t024018001.1
OG0006074	FXRD1_MOUSE	NV2t024476001.1
OG0006075	ANLN_MOUSE	NV2t004578001.1
OG0006076	NDUA8_MOUSE	NV2t011097001.1
OG0006077	TM101_MOUSE	NV2t014679001.1
OG0006078	UBP24_MOUSE	NV2t000048001.1
OG0006079	TTC5_MOUSE	NV2t004660001.1
OG0006080	PPR36_MOUSE	NV2t019323001.1
OG0006081	LYRM4_MOUSE	NV2t004305001.1
OG0006082	INCE_MOUSE	NV2t009778001.1
OG0006083	UQCC1_MOUSE	NV2t006305001.1
OG0006084	RL13_MOUSE	NV2t004360001.1
OG0006085	AP5S1_MOUSE	NV2t006553001.1
OG0006086	PKHM2_MOUSE	NV2t014169001.1
OG0006087	RTF2_MOUSE	NV2t018217001.1
OG0006088	CF119_MOUSE	NV2t016628001.1
OG0006090	ALG2_MOUSE	NV2t000374001.1
OG0006091	NUP42_MOUSE	NV2t006798001.1
OG0006092	ATG12_MOUSE	NV2t006988001.1
OG0006093	KIF14_MOUSE	NV2t025076002.1
OG0006094	NDUA3_MOUSE	NV2t008179001.1
OG0006095	PHAF1_MOUSE	NV2t004135001.1
OG0006096	MPPA_MOUSE	NV2t025585001.1
OG0006097	ACS2L_MOUSE	NV2t019835001.1
OG0006098	PIGX_MOUSE	NV2t007535001.1
OG0006099	USPL1_MOUSE	NV2t005711001.1
OG0006100	MED31_MOUSE	NV2t015442001.1
OG0006101	GSTK1_MOUSE	NV2t015214001.1
OG0006102	UFC1_MOUSE	NV2t021254001.1
OG0006103	IQCH_MOUSE	NV2t023998001.1
OG0006104	STX6_MOUSE	NV2t025324001.1
OG0006105	BORA_MOUSE	NV2t015116001.1
OG0006106	U1SBP_MOUSE	NV2t024368001.1
OG0006108	AAKG1_MOUSE	NV2t012514001.1
OG0006110	CF062_MOUSE	NV2t016738001.1
OG0006111	PRI2_MOUSE	NV2t016533002.1
OG0006112	RA51B_MOUSE	NV2t021115001.1
OG0006113	JAZF1_MOUSE	NV2t012886001.1
OG0006114	COG3_MOUSE	NV2t021691001.1
OG0006115	ARMD3_MOUSE	NV2t018888001.1
OG0006116	MRT4_MOUSE	NV2t006671001.1
OG0006117	C8AP2_MOUSE	NV2t009214001.1
OG0006118	ERG24_MOUSE	NV2t019467001.1
OG0006119	RHG15_MOUSE	NV2t012096001.1
OG0006120	TYW5_MOUSE	NV2t010992001.1
OG0006121	DNAI7_MOUSE	NV2t018199001.1
OG0006122	RS2_MOUSE	NV2t007107001.1
OG0006123	ICT1_MOUSE	NV2t007142001.1
OG0006124	DDRGK_MOUSE	NV2t018215001.1
OG0006125	KCC4_MOUSE	NV2t023252001.1
OG0006126	RPAP3_MOUSE	NV2t000274001.1
OG0006127	CHM1A_MOUSE	NV2t004137001.1
OG0006128	RM11_MOUSE	NV2t019507001.1
OG0006129	NUP58_MOUSE	NV2t003576001.1
OG0006130	NEK9_MOUSE	NV2t020704001.1
OG0006131	PSMD7_MOUSE	NV2t011173001.1
OG0006132	CDC45_MOUSE	NV2t016283002.1
OG0006133	ARAID_MOUSE	NV2t016709001.1
OG0006134	CFA45_MOUSE	NV2t022617001.1
OG0006135	ECHM_MOUSE	NV2t007510001.1
OG0006136	GEMI7_MOUSE	NV2t005843001.1
OG0006137	VPS35_MOUSE	NV2t004631001.1
OG0006139	MAF1_MOUSE	NV2t004280001.1
OG0006141	YIPF6_MOUSE	NV2t003787001.1
OG0006142	WDR18_MOUSE	NV2t000515001.1
OG0006143	SAP18_MOUSE	NV2t010810001.1
OG0006144	ABT1_MOUSE	NV2t010113001.1
OG0006145	ABCD4_MOUSE	NV2t023914001.1
OG0006146	TXTP_MOUSE	NV2t012408001.1
OG0006147	BIVM_MOUSE	NV2t021978001.1
OG0006148	OSBL9_MOUSE	NV2t001789001.1
OG0006149	AMERL_MOUSE	NV2t022149001.1
OG0006150	CH033_MOUSE	NV2t014028001.1
OG0006151	RL36_MOUSE	NV2t023687001.1
OG0006152	WDR44_MOUSE	NV2t022751001.1
OG0006154	DPOE3_MOUSE	NV2t024764001.1
OG0006155	NCOA4_MOUSE	NV2t006146001.1
OG0006157	CC150_MOUSE	NV2t015032001.1
OG0006158	ZGRF1_MOUSE	NV2t006681001.1
OG0006159	NUD22_MOUSE	NV2t019781001.1
OG0006160	RHG39_MOUSE	NV2t014937001.1
OG0006161	CF299_MOUSE	NV2t006482001.1
OG0006162	NEK4_MOUSE	NV2t003502001.1
OG0006163	PSMD8_MOUSE	NV2t019671001.1
OG0006164	STN1_MOUSE	NV2t020020001.1
OG0006165	C42S2_MOUSE	NV2t014793001.1
OG0006166	TAF5_MOUSE	NV2t012728002.1
OG0006167	PITH1_MOUSE	NV2t007776001.1
OG0006168	CF298_MOUSE	NV2t008786001.1
OG0006169	TIM13_MOUSE	NV2t008673001.1
OG0006171	B9D1_MOUSE	NV2t003777001.1
OG0006172	MYSM1_MOUSE	NV2t000406001.1
OG0006173	NDUA2_MOUSE	NV2t003774001.1
OG0006174	CDO1_MOUSE	NV2t014096001.1
OG0006175	DNJC2_MOUSE	NV2t002269001.1
OG0006176	TIM44_MOUSE	NV2t024232001.1
OG0006177	MCM3_MOUSE	NV2t006701001.1
OG0006178	ATPO_MOUSE	NV2t008580001.1
OG0006180	ORC2_MOUSE	NV2t011465001.1
OG0006181	CH10_MOUSE	NV2t011777001.1
OG0006182	GP143_MOUSE	NV2t000886001.1
OG0006183	UTP6_MOUSE	NV2t007391001.1
OG0006184	RL4_MOUSE	NV2t014258001.1
OG0006185	AP4M1_MOUSE	NV2t012710001.1
OG0006186	DONS_MOUSE	NV2t011189001.1
OG0006187	PHLD_MOUSE	NV2t022674001.1
OG0006188	ARFRP_MOUSE	NV2t015811002.1
OG0006189	RAD9A_MOUSE	NV2t015671001.1
OG0006190	PRKN_MOUSE	NV2t008264001.1
OG0006191	DCA10_MOUSE	NV2t014740001.1
OG0006192	INT5_MOUSE	NV2t024480001.1
OG0006194	TRM1_MOUSE	NV2t018857001.1
OG0006195	FACD2_MOUSE	NV2t002080001.1
OG0006196	SHCBP_MOUSE	NV2t003989001.1
OG0006198	PEX1_MOUSE	NV2t021953001.1
OG0006199	DUS12_MOUSE	NV2t025044001.1
OG0006200	PKRI1_MOUSE	NV2t015989001.1
OG0006201	VATL_MOUSE	NV2t002556001.1
OG0006203	PSMD1_MOUSE	NV2t022736001.1
OG0006204	BSDC1_MOUSE	NV2t016512001.1
OG0006205	NOL10_MOUSE	NV2t016741001.1
OG0006206	APEX1_MOUSE	NV2t008667001.1
OG0006207	ARL3_MOUSE	NV2t017476001.1
OG0006208	BAZ1A_MOUSE	NV2t019409001.1
OG0006210	IDLC_MOUSE	NV2t006147001.1
OG0006211	BL1S6_MOUSE	NV2t014574001.1
OG0006212	METL4_MOUSE	NV2t000081001.1
OG0006213	HYOU1_MOUSE	NV2t021238001.1
OG0006214	NAA50_MOUSE	NV2t021172001.1
OG0006217	FANCL_MOUSE	NV2t020792001.1
OG0006219	RPP30_MOUSE	NV2t011929001.1
OG0006220	RS18_MOUSE	NV2t024396001.1
OG0006221	CC112_MOUSE	NV2t022899001.1
OG0006222	KIFC1_MOUSE	NV2t019273001.1
OG0006223	AL4A1_MOUSE	NV2t014019003.1
OG0006224	RIR1_MOUSE	NV2t003447001.1
OG0006225	F199X_MOUSE	NV2t013496001.1
OG0006226	ANR31_MOUSE	NV2t016995001.1
OG0006227	MIA40_MOUSE	NV2t001215001.1
OG0006228	SPEF2_MOUSE	NV2t001838001.1
OG0006229	GLTP_MOUSE	NV2t016849001.1
OG0006230	AP5Z1_MOUSE	NV2t006996001.1
OG0006231	ARIP4_MOUSE	NV2t000482001.1
OG0006232	UCHL5_MOUSE	NV2t025630001.1
OG0006233	THG1_MOUSE	NV2t006928001.1
OG0006235	SPTC1_MOUSE	NV2t001099001.1
OG0006237	GRB2_MOUSE	NV2t007525001.1
OG0006238	MCM9_MOUSE	NV2t011435001.1
OG0006239	PLD6_MOUSE	NV2t007624001.1
OG0006240	VTI1A_MOUSE	NV2t006563001.1
OG0006241	BRCA2_MOUSE	NV2t003568001.1
OG0006242	GCP60_MOUSE	NV2t019877001.1
OG0006243	PRP8_MOUSE	NV2t016232001.1
OG0006244	RL38_MOUSE	NV2t006876001.1
OG0006245	SOSSC_MOUSE	NV2t001145001.1
OG0006246	SPC25_MOUSE	NV2t012545001.1
OG0006248	BKGD_MOUSE	NV2t015876001.1
OG0006250	NSMA3_MOUSE	NV2t015806001.1
OG0006251	PAPD1_MOUSE	NV2t012113001.1
OG0006254	ERP29_MOUSE	NV2t016223001.1
OG0006255	NSUN7_MOUSE	NV2t003051001.1
OG0006256	UBP38_MOUSE	NV2t002686001.1
OG0006257	MSH4_MOUSE	NV2t017821001.1
OG0006258	KTI12_MOUSE	NV2t013921001.1
OG0006259	HEM3_MOUSE	NV2t021389001.1
OG0006260	CF210_MOUSE	NV2t011752001.1
OG0006261	SNW1_MOUSE	NV2t002374001.1
OG0006264	ACPM_MOUSE	NV2t007076001.1
OG0006265	TSC2_MOUSE	NV2t007230001.1
OG0006266	DMC1_MOUSE	NV2t007895002.1
OG0006267	SNP29_MOUSE	NV2t017116001.1
OG0006268	PUS3_MOUSE	NV2t002741001.1
OG0006269	ESCO2_MOUSE	NV2t016550001.1
OG0006270	PSB2_MOUSE	NV2t016398001.1
OG0006271	NOSTN_MOUSE	NV2t012546001.1
OG0006272	MUL1_MOUSE	NV2t015898001.1
OG0006273	KIME_MOUSE	NV2t017049001.1
OG0006274	ZBBX_MOUSE	NV2t021542001.1
OG0006275	USO1_MOUSE	NV2t006027001.1
OG0006276	T2FA_MOUSE	NV2t001657001.1
OG0006277	MBIP1_MOUSE	NV2t019852001.1
OG0006278	SAHH_MOUSE	NV2t005129001.1
OG0006279	UBP40_MOUSE	NV2t012491001.1
OG0006280	WIPI4_MOUSE	NV2t009894001.1
OG0006281	PR38A_MOUSE	NV2t001548001.1
OG0006283	BCAS3_MOUSE	NV2t016172002.1
OG0006284	QCR9_MOUSE	NV2t016518001.1
OG0006285	TM209_MOUSE	NV2t000113001.1
OG0006286	UTP18_MOUSE	NV2t003031001.1
OG0006287	THUM1_MOUSE	NV2t012662001.1
OG0006288	CLCN6_MOUSE	NV2t014030001.1
OG0006289	NELFB_MOUSE	NV2t025540001.1
OG0006290	CUED2_MOUSE	NV2t010259001.1
OG0006292	VPS25_MOUSE	NV2t011202001.1
OG0006293	RBBP6_MOUSE	NV2t006830001.1
OG0006294	LRWD1_MOUSE	NV2t016454001.1
OG0006295	VPS28_MOUSE	NV2t015636001.1
OG0006296	ZN277_MOUSE	NV2t003513001.1
OG0006297	OGG1_MOUSE	NV2t012869001.1
OG0006298	RPP40_MOUSE	NV2t004866001.1
OG0006299	MA2C1_MOUSE	NV2t003668001.1
OG0006300	TMM43_MOUSE	NV2t000273001.1
OG0006301	COA6_MOUSE	NV2t021044001.1
OG0006302	EDEM1_MOUSE	NV2t000572001.1
OG0006304	HDAC8_MOUSE	NV2t009348002.1
OG0006305	XRP2_MOUSE	NV2t002087001.1
OG0006306	TBC30_MOUSE	NV2t000266001.1
OG0006307	ELMD3_MOUSE	NV2t017779001.1
OG0006308	RBGPR_MOUSE	NV2t020697001.1
OG0006309	CLSPN_MOUSE	NV2t019604001.1
OG0006310	SMG5_MOUSE	NV2t023262001.1
OG0006311	PSB6_MOUSE	NV2t013466001.1
OG0006312	AGT1_MOUSE	NV2t008959001.1
OG0006313	KAT3_MOUSE	NV2t025702002.1
OG0006314	SIM15_MOUSE	NV2t011182001.1
OG0006315	KIF27_MOUSE	NV2t014767001.1
OG0006316	PPM1D_MOUSE	NV2t015965001.1
OG0006318	HS2ST_MOUSE	NV2t025335001.1
OG0006319	RPC8_MOUSE	NV2t010188001.1
OG0006321	DJC11_MOUSE	NV2t015144001.1
OG0006322	ERGI1_MOUSE	NV2t017916001.1
OG0006323	LKAM1_MOUSE	NV2t005813001.1
OG0006324	HID1_MOUSE	NV2t006880001.1
OG0006325	PPCEL_MOUSE	NV2t019950001.1
OG0006327	TM9S3_MOUSE	NV2t003590006.1
OG0006328	SSRD_MOUSE	NV2t000010001.1
OG0006329	PIGP_MOUSE	NV2t013213001.1
OG0006331	RPC9_MOUSE	NV2t016435001.1
OG0006332	AB1IP_MOUSE	NV2t012811001.1
OG0006333	IF2A_MOUSE	NV2t016872001.1
OG0006334	MARH5_MOUSE	NV2t018855001.1
OG0006336	DJC22_MOUSE	NV2t012483001.1
OG0006337	BBS5_MOUSE	NV2t010845001.1
OG0006338	ACER3_MOUSE	NV2t021404001.1
OG0006339	FSTL1_MOUSE	NV2t021613001.1
OG0006340	PLCE_MOUSE	NV2t017072001.1
OG0006341	HHEX_MOUSE	NV2t018416001.1
OG0006342	TXN4A_MOUSE	NV2t016935001.1
OG0006343	TRM11_MOUSE	NV2t006187001.1
OG0006344	PHB2_MOUSE	NV2t013473001.1
OG0006345	RTEL1_MOUSE	NV2t015860001.1
OG0006346	TMX3_MOUSE	NV2t004361001.1
OG0006348	LRC51_MOUSE	NV2t003049001.1
OG0006350	BIRC6_MOUSE	NV2t020047001.1
OG0006351	CDK20_MOUSE	NV2t014782001.1
OG0006352	GLIS2_MOUSE	NV2t003801001.1
OG0006353	CCD34_MOUSE	NV2t009991001.1
OG0006355	ADX_MOUSE	NV2t008736001.1
OG0006356	RBMX2_MOUSE	NV2t022661001.1
OG0006357	UBP39_MOUSE	NV2t013192001.1
OG0006358	MMAC_MOUSE	NV2t022310001.1
OG0006359	HAUS7_MOUSE	NV2t016822001.1
OG0006360	CNPY2_MOUSE	NV2t010799001.1
OG0006361	FOXG1_MOUSE	NV2t020035001.1
OG0006362	SMYD3_MOUSE	NV2t006837001.1
OG0006363	CNOT1_MOUSE	NV2t004573001.1
OG0006364	KDM7A_MOUSE	NV2t001717001.1
OG0006365	UGPA_MOUSE	NV2t020541004.1
OG0006366	CMIP_MOUSE	NV2t005453001.1
OG0006368	DJC25_MOUSE	NV2t013132001.1
OG0006369	DCAKD_MOUSE	NV2t011937001.1
OG0006370	SYFM_MOUSE	NV2t024143001.1
OG0006371	LRRK1_MOUSE	NV2t024211001.1
OG0006372	SODM_MOUSE	NV2t011810001.1
OG0006373	RM30_MOUSE	NV2t020156001.1
OG0006374	WRP73_MOUSE	NV2t013380001.1
OG0006375	RL27_MOUSE	NV2t010986001.1
OG0006376	NPHP3_MOUSE	NV2t010650001.1
OG0006377	MAP10_MOUSE	NV2t020015001.1
OG0006378	PSA2_MOUSE	NV2t011991001.1
OG0006379	CD2B2_MOUSE	NV2t016116001.1
OG0006381	TM245_MOUSE	NV2t011231001.1
OG0006382	ROGDI_MOUSE	NV2t016973001.1
OG0006383	CDC27_MOUSE	NV2t012507001.1
OG0006384	TRIA1_MOUSE	NV2t009187001.1
OG0006385	ATGA1_MOUSE	NV2t008178001.1
OG0006386	SELB_MOUSE	NV2t016182001.1
OG0006387	URAD_MOUSE	NV2t003627001.1
OG0006388	D39U1_MOUSE	NV2t004597001.1
OG0006389	PHAX_MOUSE	NV2t015153001.1
OG0006390	RSP14_MOUSE	NV2t014584001.1
OG0006392	TEAN2_MOUSE	NV2t002210001.1
OG0006393	CLXN_MOUSE	NV2t011103001.1
OG0006394	TMX1_MOUSE	NV2t011386001.1
OG0006395	CDC6_MOUSE	NV2t012141001.1
