Orthogroup	Mmus	Nvec
OG0006947	MIA40_MOUSE	NV2t001215001.1
OG0006948	MIB1_MOUSE	NV2t016112001.1
OG0006949	MIC10_MOUSE	NV2t015136001.1
OG0006950	MIC13_MOUSE	NV2t010258001.1
OG0006951	MIC60_MOUSE	NV2t017584001.1
OG0006952	MICU1_MOUSE	NV2t014637001.1
OG0006953	MIF_MOUSE	NV2t017225001.1
OG0006954	MIIP_MOUSE	NV2t000898001.1
OG0006955	MINY4_MOUSE	NV2t006541001.1
OG0006956	MIOS_MOUSE	NV2t012544001.1
OG0006957	MIOX_MOUSE	NV2t015408001.1
OG0006958	MIPEP_MOUSE	NV2t020854001.1
OG0006959	MIPO1_MOUSE	NV2t011222002.1
OG0006960	MIS12_MOUSE	NV2t021356001.1
OG0006961	MITD1_MOUSE	NV2t014431001.1
OG0006962	MITOK_MOUSE	NV2t012581001.1
OG0006963	MIX23_MOUSE	NV2t008997001.1
OG0006964	MK67I_MOUSE	NV2t011355001.1
OG0006965	MKKS_MOUSE	NV2t024594001.1
OG0006966	MKLN1_MOUSE	NV2t001848001.1
OG0006967	MKS1_MOUSE	NV2t015892001.1, NV2t015892002.1
OG0006968	MKS3_MOUSE	NV2t006602001.1
OG0006969	MLH1_MOUSE	NV2t017335001.1
OG0006970	MMAA_MOUSE	NV2t003286001.1
OG0006971	MMAB_MOUSE	NV2t016604001.1
OG0006972	MMAC_MOUSE	NV2t022310001.1
OG0006974	MMTA2_MOUSE	NV2t012133001.1
OG0006975	MND1_MOUSE	NV2t016482001.1
OG0006976	MNT_MOUSE	NV2t016103001.1
OG0006977	MO4L1_MOUSE	NV2t003369001.1
OG0006978	MOB2_MOUSE	NV2t017452001.1
OG0006979	MOD5_MOUSE	NV2t017106001.1
OG0006981	MOGS_MOUSE	NV2t017360001.1
OG0006982	MON1A_MOUSE	NV2t009685001.1
OG0006983	MON2_MOUSE	NV2t001547001.1
OG0006984	MORC3_MOUSE	NV2t009004001.1
OG0006985	MORN3_MOUSE	NV2t016876001.1
OG0006986	MOV10_MOUSE	NV2t000013001.1
OG0006987	MP2K4_MOUSE	NV2t007137001.1
OG0006988	MP2K5_MOUSE	NV2t010323001.1
OG0006989	MPDZ_MOUSE	NV2t002152001.1
OG0006990	MPH6_MOUSE	NV2t003974001.1
OG0006991	MPI_MOUSE	NV2t022687001.1
OG0006992	MPP10_MOUSE	NV2t024020001.1
OG0006993	MPP9_MOUSE	NV2t015548001.1
OG0006994	MPPA_MOUSE	NV2t025585001.1
OG0006995	MPPE1_MOUSE	NV2t005128001.1
OG0006996	MPRI_MOUSE	NV2t008354001.1
OG0006997	MRGBP_MOUSE	NV2t017207001.1
OG0006998	MRM3_MOUSE	NV2t016239001.1
OG0006999	MRNIP_MOUSE	NV2t023992001.1
OG0007000	MRP7_MOUSE	NV2t020084001.1
OG0007001	MRT4_MOUSE	NV2t006671001.1
OG0007002	MSH2_MOUSE	NV2t009052001.1
OG0007003	MSH3_MOUSE	NV2t022960001.1
OG0007004	MSH4_MOUSE	NV2t017821001.1
OG0007005	MSH5_MOUSE	NV2t001655001.1
OG0007006	MSH6_MOUSE	NV2t006249001.1
OG0007007	MSL2_MOUSE	NV2t022679001.1
OG0007008	MSPD1_MOUSE	NV2t022234001.1
OG0007009	MSRA_MOUSE	NV2t004890001.1
OG0007010	MSRB1_MOUSE	NV2t016836001.1
OG0007011	MSS4_MOUSE	NV2t005077001.1
OG0007012	MT21D_MOUSE	NV2t003823001.1
OG0007013	MTFP1_MOUSE	NV2t016873001.1
OG0007014	MTG1_MOUSE	NV2t001424001.1
OG0007015	MTHFS_MOUSE	NV2t010642001.1
OG0007016	MTMR9_MOUSE	NV2t006522001.1
OG0007017	MTNA_MOUSE	NV2t014736001.1
OG0007018	MTNB_MOUSE	NV2t018046001.1
OG0007019	MTOR_MOUSE	NV2t013102001.1
OG0007020	MTREX_MOUSE	NV2t001414001.1
OG0007021	MTRFR_MOUSE	NV2t017236001.1
OG0007022	MTX2_MOUSE	NV2t011085001.1
OG0007023	MUC24_MOUSE	NV2t008889001.1, NV2t008889002.1
OG0007024	MUL1_MOUSE	NV2t015898001.1
OG0007025	MUS81_MOUSE	NV2t020251001.1
OG0007026	MUTA_MOUSE	NV2t011884001.1
OG0007027	MUTYH_MOUSE	NV2t018853001.1
OG0007028	MYG1_MOUSE	NV2t016835001.1
OG0007029	MYO10_MOUSE	NV2t012345001.1
OG0007030	MYO19_MOUSE	NV2t016681001.1
OG0007031	MYSM1_MOUSE	NV2t000406001.1
OG0007032	NAA20_MOUSE	NV2t012236001.1
OG0007033	NAA30_MOUSE	NV2t020495001.1
OG0007034	NAA35_MOUSE	NV2t023623001.1
OG0007035	NAA38_MOUSE	NV2t013990001.1
OG0007036	NAA40_MOUSE	NV2t020176001.1
OG0007037	NAA50_MOUSE	NV2t021172001.1
OG0007038	NAA60_MOUSE	NV2t007815001.1
OG0007039	NAAA_MOUSE	NV2t017693001.1
OG0007041	NADC_MOUSE	NV2t012626001.1
OG0007042	NADE_MOUSE	NV2t006539001.1
OG0007043	NAF1_MOUSE	NV2t006652001.1
OG0007044	NAGK_MOUSE	NV2t017673001.1
OG0007045	NAGS_MOUSE	NV2t012429001.1
OG0007046	NALCN_MOUSE	NV2t000464001.1
OG0007047	NANP_MOUSE	NV2t020468001.1
OG0007048	NAT10_MOUSE	NV2t017935001.1
OG0007049	NATD1_MOUSE	NV2t014592001.1
OG0007050	NB5R5_MOUSE	NV2t000806001.1
OG0007051	NC2A_MOUSE	NV2t020236001.1
OG0007052	NC2B_MOUSE	NV2t012468001.1
OG0007053	NCBP1_MOUSE	NV2t024259001.1
OG0007054	NCBP2_MOUSE	NV2t022563001.1
OG0007055	NCBP3_MOUSE	NV2t015423001.1
OG0007056	NCDN_MOUSE	NV2t002009001.1
OG0007058	NCLN_MOUSE	NV2t023683001.1
OG0007059	NCLX_MOUSE	NV2t016672001.1
OG0007060	NCOA4_MOUSE	NV2t006146001.1
OG0007061	NCPR_MOUSE	NV2t015895001.1
OG0007062	NDC80_MOUSE	NV2t008872001.1
OG0007063	NDK5_MOUSE	NV2t009720001.1
OG0007064	NDK7_MOUSE	NV2t016296001.1
OG0007065	NDK8_MOUSE	NV2t011996001.1
OG0007066	NDUA1_MOUSE	NV2t022771001.1
OG0007067	NDUA2_MOUSE	NV2t003774001.1
OG0007068	NDUA5_MOUSE	NV2t003621001.1
OG0007069	NDUA8_MOUSE	NV2t011097001.1
OG0007070	NDUA9_MOUSE	NV2t023672001.1
OG0007071	NDUAA_MOUSE	NV2t011986001.1
OG0007072	NDUAC_MOUSE	NV2t001231001.1
OG0007073	NDUAD_MOUSE	NV2t022825001.1
OG0007074	NDUB2_MOUSE	NV2t009540001.1
OG0007075	NDUB8_MOUSE	NV2t009616001.1
OG0007076	NDUBA_MOUSE	NV2t007635001.1
OG0007077	NDUF2_MOUSE	NV2t017907001.1
OG0007078	NDUF3_MOUSE	NV2t025735001.1
OG0007079	NDUF4_MOUSE	NV2t008935001.1
OG0007080	NDUF6_MOUSE	NV2t005386001.1
OG0007081	NDUF7_MOUSE	NV2t019740001.1
OG0007082	NDUS1_MOUSE	NV2t011682001.1
OG0007083	NDUS4_MOUSE	NV2t023630001.1
OG0007084	NDUS5_MOUSE	NV2t015518001.1
OG0007085	NDUS6_MOUSE	NV2t004591001.1
OG0007086	NDUS8_MOUSE	NV2t015786001.1
OG0007087	NDUV1_MOUSE	NV2t005669001.1
OG0007088	NEIL1_MOUSE	NV2t016737001.1
OG0007089	NEK2_MOUSE	NV2t011043001.1
OG0007090	NEK9_MOUSE	NV2t020704001.1
OG0007091	NELFB_MOUSE	NV2t025540001.1
OG0007092	NELFD_MOUSE	NV2t005109001.1
OG0007093	NEMF_MOUSE	NV2t019660001.1
OG0007094	NENF_MOUSE	NV2t019753001.1
OG0007095	NEP1_MOUSE	NV2t016882002.1
OG0007096	NEPR1_MOUSE	NV2t004126001.1
OG0007097	NEUFC_MOUSE	NV2t016071001.1
OG0007098	NEUL4_MOUSE	NV2t013949001.1
OG0007099	NEUR1_MOUSE	NV2t003695001.1
OG0007100	NF1_MOUSE	NV2t015909001.1
OG0007101	NFU1_MOUSE	NV2t005845001.1
OG0007102	NFX1_MOUSE	NV2t011256001.1
OG0007103	NGDN_MOUSE	NV2t005036001.1
OG0007104	NGLY1_MOUSE	NV2t012417001.1
OG0007105	NH2L1_MOUSE	NV2t007706001.1
OG0007106	NHEJ1_MOUSE	NV2t010763001.1
OG0007107	NHLC2_MOUSE	NV2t018083001.1
OG0007109	NHP2_MOUSE	NV2t018818001.1
OG0007110	NICA_MOUSE	NV2t022585001.1
OG0007111	NIF3L_MOUSE	NV2t015791001.1
OG0007112	NIM1_MOUSE	NV2t000730001.1
OG0007113	NIP7_MOUSE	NV2t015174002.1
OG0007114	NJMU_MOUSE	NV2t006929001.1
OG0007116	NKX12_MOUSE	NV2t018743001.1
OG0007117	NKX32_MOUSE	NV2t018723001.1
OG0007118	NLE1_MOUSE	NV2t016779001.1
OG0007119	NMD3_MOUSE	NV2t005923001.1
OG0007120	NOA1_MOUSE	NV2t018395001.1
OG0007121	NOB1_MOUSE	NV2t004881001.1
OG0007122	NOC2L_MOUSE	NV2t013254001.1
OG0007123	NOC4L_MOUSE	NV2t001432001.1
OG0007124	NOCT_MOUSE	NV2t003552001.1
OG0007126	NOL10_MOUSE	NV2t016741001.1
OG0007127	NOL6_MOUSE	NV2t024198001.1
OG0007128	NOL8_MOUSE	NV2t002359001.1
OG0007129	NOP10_MOUSE	NV2t004276001.1
OG0007130	NOP14_MOUSE	NV2t018942001.1
OG0007131	NOP2_MOUSE	NV2t013546001.1
OG0007132	NOP53_MOUSE	NV2t019562001.1
OG0007133	NOP56_MOUSE	NV2t018347001.1
OG0007134	NOP58_MOUSE	NV2t011633001.1
OG0007135	NOP9_MOUSE	NV2t005443001.1
OG0007136	NOSIP_MOUSE	NV2t007512001.1
OG0007137	NOSTN_MOUSE	NV2t012546001.1
OG0007139	NPA1P_MOUSE	NV2t008812001.1
OG0007140	NPAL2_MOUSE	NV2t000331001.1
OG0007141	NPHP1_MOUSE	NV2t024240001.1
OG0007142	NPHP3_MOUSE	NV2t010650001.1
OG0007143	NPHP4_MOUSE	NV2t013862001.1
OG0007144	NPRL2_MOUSE	NV2t000420001.1
OG0007146	NR2CA_MOUSE	NV2t024251001.1
OG0007147	NR2E1_MOUSE	NV2t009042001.1
OG0007148	NRDC_MOUSE	NV2t001549001.1
OG0007149	NRDE2_MOUSE	NV2t020928001.1
OG0007150	NRF1_MOUSE	NV2t000289001.1
OG0007151	NSA2_MOUSE	NV2t023063001.1
OG0007152	NSE1_MOUSE	NV2t016540001.1, NV2t016540002.1
OG0007153	NSF_MOUSE	NV2t002091001.1
OG0007154	NSMA3_MOUSE	NV2t015806001.1
OG0007155	NSMF_MOUSE	NV2t025072001.1
OG0007156	NSRP1_MOUSE	NV2t015337001.1
OG0007157	NSUN2_MOUSE	NV2t004736001.1
OG0007158	NSUN4_MOUSE	NV2t008724001.1
OG0007159	NSUN6_MOUSE	NV2t015128001.1
OG0007160	NSUN7_MOUSE	NV2t003051001.1
OG0007161	NT5D1_MOUSE	NV2t008787001.1
OG0007162	NTF2_MOUSE	NV2t004740001.1
OG0007163	NU107_MOUSE	NV2t018513001.1
OG0007164	NU133_MOUSE	NV2t020241001.1
OG0007165	NU153_MOUSE	NV2t016588001.1
OG0007166	NU155_MOUSE	NV2t001991002.1
OG0007167	NU160_MOUSE	NV2t011609001.1
OG0007168	NUB1_MOUSE	NV2t011663001.1
OG0007169	NUBP2_MOUSE	NV2t007837001.1
OG0007170	NUBPL_MOUSE	NV2t025276001.1
OG0007171	NUCG_MOUSE	NV2t022376001.1
OG0007172	NUCL_MOUSE	NV2t013376001.1
OG0007173	NUD19_MOUSE	NV2t025668001.1
OG0007174	NUD22_MOUSE	NV2t019781001.1
OG0007175	NUDC1_MOUSE	NV2t004256001.1
OG0007176	NUDC2_MOUSE	NV2t002806001.1
OG0007177	NUDC_MOUSE	NV2t008362001.1
OG0007178	NUDT8_MOUSE	NV2t014257001.1
OG0007179	NUDT9_MOUSE	NV2t016789001.1
OG0007180	NUF2_MOUSE	NV2t023547001.1
OG0007181	NUFP1_MOUSE	NV2t022231001.1
OG0007182	NUMA1_MOUSE	NV2t003277001.1
OG0007183	NUP35_MOUSE	NV2t013738001.1
OG0007184	NUP43_MOUSE	NV2t008472001.1
OG0007185	NUP50_MOUSE	NV2t017559001.1
OG0007186	NUP54_MOUSE	NV2t016251001.1
OG0007187	NUP58_MOUSE	NV2t003576001.1
OG0007188	NUP85_MOUSE	NV2t007994001.1
OG0007189	NUP88_MOUSE	NV2t015814001.1
OG0007190	NUP93_MOUSE	NV2t004284001.1
OG0007191	NUPR1_MOUSE	NV2t008263001.1, NV2t009120001.1
OG0007192	NUSAP_MOUSE	NV2t010834001.1
OG0007193	NXNL2_MOUSE	NV2t001610002.1
OG0007194	OARD1_MOUSE	NV2t000646001.1
OG0007195	OAT_MOUSE	NV2t018795001.1
OG0007196	OCRL_MOUSE	NV2t009332001.1
OG0007197	OCTC_MOUSE	NV2t011448001.1
OG0007198	ODAD2_MOUSE	NV2t012579001.1
OG0007199	ODAD3_MOUSE	NV2t024886001.1
OG0007200	ODAD4_MOUSE	NV2t010914001.1
OG0007201	ODFP2_MOUSE	NV2t024437001.1
OG0007202	ODO2_MOUSE	NV2t020593001.1
OG0007203	ODPX_MOUSE	NV2t017023001.1
OG0007204	OFD1_MOUSE	NV2t002678001.1
OG0007205	OFUT2_MOUSE	NV2t010976001.1
OG0007206	OFUT3_MOUSE	NV2t003370001.1
OG0007207	OGFD1_MOUSE	NV2t000357001.1
OG0007208	OGFD2_MOUSE	NV2t017283001.1
OG0007209	OGG1_MOUSE	NV2t012869001.1
OG0007210	OLA1_MOUSE	NV2t010912001.1
OG0007211	OPA3_MOUSE	NV2t020249001.1
OG0007213	ORC1_MOUSE	NV2t002169001.1
OG0007214	ORC2_MOUSE	NV2t011465001.1
OG0007215	ORC4_MOUSE	NV2t010879001.1
OG0007216	ORN_MOUSE	NV2t022321001.1
OG0007217	OS9_MOUSE	NV2t012627001.1
OG0007218	OSBL9_MOUSE	NV2t001789001.1
OG0007219	OSER1_MOUSE	NV2t016566001.1
OG0007220	OST48_MOUSE	NV2t013503001.1
OG0007222	OSTC_MOUSE	NV2t009784001.1
OG0007223	OSTM1_MOUSE	NV2t009338001.1
OG0007224	OTC_MOUSE	NV2t008539002.1
OG0007225	OTU1_MOUSE	NV2t017511001.1
OG0007226	OTUD3_MOUSE	NV2t025068001.1
OG0007227	OTUD4_MOUSE	NV2t003770001.1
OG0007228	OVCA2_MOUSE	NV2t012825003.1
OG0007229	OXA1L_MOUSE	NV2t005150001.1
OG0007230	OXSM_MOUSE	NV2t012618001.1
OG0007231	P2R3C_MOUSE	NV2t020007001.1
OG0007232	PA2G4_MOUSE	NV2t012802002.1
OG0007234	PABP2_MOUSE	NV2t004895001.1
OG0007235	PACE1_MOUSE	NV2t025064001.1
OG0007236	PACRL_MOUSE	NV2t018233001.1
OG0007237	PADC1_MOUSE	NV2t017333001.1
OG0007238	PAF15_MOUSE	NV2t006704001.1
OG0007239	PAF1_MOUSE	NV2t020896001.1
OG0007240	PAHX_MOUSE	NV2t003124001.1
OG0007241	PALD_MOUSE	NV2t010050001.1
OG0007242	PAN2_MOUSE	NV2t018442004.1
OG0007243	PAN3_MOUSE	NV2t003585001.1
OG0007244	PANK4_MOUSE	NV2t022118001.1
OG0007245	PAPD1_MOUSE	NV2t012113001.1
OG0007246	PAPP1_MOUSE	NV2t025632001.1
OG0007247	PAQR3_MOUSE	NV2t013331001.1
OG0007248	PAQR4_MOUSE	NV2t006231001.1
OG0007249	PAR16_MOUSE	NV2t024025001.1
OG0007250	PARL_MOUSE	NV2t022013001.1
OG0007251	PARN_MOUSE	NV2t011378001.1
OG0007252	PARP1_MOUSE	NV2t019989001.1
OG0007253	PARP2_MOUSE	NV2t004913001.1
OG0007254	PARP4_MOUSE	NV2t008369001.1
OG0007255	PAXI1_MOUSE	NV2t013633001.1
OG0007256	PB1_MOUSE	NV2t001126001.1
OG0007257	PBLD1_MOUSE, PBLD2_MOUSE	NV2t016863001.1
OG0007258	PCCB_MOUSE	NV2t022678002.1
OG0007259	PCDP1_MOUSE	NV2t011698001.1
OG0007260	PCF11_MOUSE	NV2t003265001.1
OG0007261	PCGF3_MOUSE	NV2t018376001.1
OG0007262	PCH2_MOUSE	NV2t004693001.1
OG0007263	PCID2_MOUSE	NV2t022541001.1
OG0007264	PCNP_MOUSE	NV2t009151001.1
OG0007265	PCY2_MOUSE	NV2t017084001.1
OG0007266	PDC10_MOUSE	NV2t021784001.1
OG0007267	PDC6I_MOUSE	NV2t011219001.1
OG0007268	PDCD2_MOUSE	NV2t020345001.1
OG0007269	PDD2L_MOUSE	NV2t006399001.1
OG0007270	PDE12_MOUSE	NV2t011175001.1
OG0007271	PDE6D_MOUSE	NV2t015205001.1
OG0007272	PDIA6_MOUSE	NV2t006098001.1
OG0007273	PDIP3_MOUSE	NV2t003933001.1
OG0007274	PDPR_MOUSE	NV2t004287001.1
OG0007275	PDRG1_MOUSE	NV2t003980001.1
OG0007276	PDXK_MOUSE	NV2t008733001.1
OG0007277	PDZD7_MOUSE	NV2t018798001.1
OG0007278	PDZD8_MOUSE	NV2t002482001.1
OG0007279	PEBB_MOUSE	NV2t004847001.1
OG0007280	PECR_MOUSE	NV2t011464001.1
OG0007281	PEDS1_MOUSE	NV2t004290001.1
OG0007282	PELP1_MOUSE	NV2t021689001.1
OG0007283	PEN2_MOUSE	NV2t022089001.1
OG0007285	PESC_MOUSE	NV2t016680001.1
OG0007286	PEX12_MOUSE	NV2t012482001.1
OG0007287	PEX13_MOUSE	NV2t016870001.1
OG0007288	PEX19_MOUSE	NV2t022548001.1
OG0007289	PEX1_MOUSE	NV2t021953001.1
OG0007290	PEX2_MOUSE	NV2t013295001.1
OG0007291	PEX6_MOUSE	NV2t020488001.1
OG0007292	PEX7_MOUSE	NV2t009002001.1
OG0007293	PF21A_MOUSE	NV2t018008001.1
OG0007294	PFD2_MOUSE	NV2t021242001.1
OG0007295	PFD3_MOUSE	NV2t009146001.1
OG0007296	PFD5_MOUSE	NV2t011532001.1
OG0007297	PFD6_MOUSE	NV2t024487001.1
OG0007298	PG2IP_MOUSE	NV2t003182001.1
OG0007299	PGAM5_MOUSE	NV2t015877001.1
OG0007300	PGAP1_MOUSE	NV2t011249001.1
OG0007301	PGAP4_MOUSE	NV2t017971001.1
OG0007302	PGES2_MOUSE	NV2t025620001.1
OG0007303	PGPI_MOUSE	NV2t022995001.1
OG0007304	PGPS1_MOUSE	NV2t007460001.1
OG0007305	PGP_MOUSE	NV2t022676001.1
OG0007307	PGTB2_MOUSE	NV2t025631001.1
OG0007308	PHAF1_MOUSE	NV2t004135001.1
OG0007309	PHAX_MOUSE	NV2t015153001.1
OG0007310	PHB1_MOUSE	NV2t012122001.1
OG0007311	PHB2_MOUSE	NV2t013473001.1
OG0007312	PHF12_MOUSE	NV2t015607001.1
OG0007313	PHF5A_MOUSE	NV2t008174001.1
OG0007314	PHLD_MOUSE	NV2t022674001.1
OG0007315	PHLP_MOUSE	NV2t000258001.1
OG0007316	PHOCN_MOUSE	NV2t011062001.1
OG0007317	PHP14_MOUSE	NV2t025637001.1
OG0007318	PI4KB_MOUSE	NV2t025627001.1
OG0007319	PICAL_MOUSE	NV2t009209001.1
OG0007320	PICK1_MOUSE	NV2t007865001.1
OG0007321	PIGF_MOUSE	NV2t000755001.1
OG0007322	PIGH_MOUSE	NV2t020583001.1, NV2t020586001.1
OG0007323	PIGM_MOUSE	NV2t005431001.1
OG0007324	PIGN_MOUSE	NV2t018472001.1
OG0007325	PIGP_MOUSE	NV2t013213001.1
OG0007326	PIGX_MOUSE	NV2t007535001.1
OG0007327	PIHD2_MOUSE	NV2t001368001.1
OG0007328	PIN4_MOUSE	NV2t021609001.1
OG0007329	PINX1_MOUSE	NV2t015080001.1
OG0007330	PIT1_MOUSE	NV2t009137001.1
OG0007331	PITH1_MOUSE	NV2t007776001.1
OG0007332	PK1IP_MOUSE	NV2t003595001.1
OG0007333	PKDCC_MOUSE	NV2t024814001.1, NV2t024814002.1
OG0007334	PKHM2_MOUSE	NV2t014169001.1
OG0007335	PKHM3_MOUSE	NV2t013484001.1
OG0007337	PKRI1_MOUSE	NV2t015989001.1
OG0007339	PLAP_MOUSE	NV2t025715001.1
OG0007341	PLCA_MOUSE	NV2t024818001.1
OG0007342	PLCE_MOUSE	NV2t017072001.1
OG0007343	PLCH2_MOUSE	NV2t014670001.1
OG0007344	PLD6_MOUSE	NV2t007624001.1
OG0007345	PLK4_MOUSE	NV2t003566001.1
OG0007346	PLPHP_MOUSE	NV2t018895001.1
OG0007347	PLPL9_MOUSE	NV2t008561001.1
OG0007348	PLRG1_MOUSE	NV2t003657001.1
OG0007349	PLRKT_MOUSE	NV2t001341001.1
OG0007350	PM34_MOUSE	NV2t007640001.1
OG0007351	PMGT2_MOUSE	NV2t004904001.1
OG0007352	PMM2_MOUSE	NV2t007046001.1
OG0007353	PMVK_MOUSE	NV2t020845001.1
OG0007354	PMYT1_MOUSE	NV2t014673001.1
OG0007355	PNCB_MOUSE	NV2t005864001.1
OG0007356	PNDC1_MOUSE	NV2t016996001.1
OG0007357	PNO1_MOUSE	NV2t020122001.1
OG0007358	PNPH_MOUSE	NV2t004456001.1
OG0007359	PNPO_MOUSE	NV2t012120001.1
OG0007360	PNRC2_MOUSE	NV2t017986001.1
OG0007361	POC5_MOUSE	NV2t014276001.1
OG0007362	POMP_MOUSE	NV2t002555001.1
OG0007363	POMT2_MOUSE	NV2t020814001.1
OG0007364	PP1R7_MOUSE	NV2t013212001.1
OG0007365	PP1RA_MOUSE	NV2t025481001.1
OG0007366	PP1RB_MOUSE	NV2t021999001.1
OG0007367	PPAC_MOUSE	NV2t012476001.1
OG0007368	PPCEL_MOUSE	NV2t019950001.1
OG0007369	PPCS_MOUSE	NV2t012912001.1
OG0007370	PPCT_MOUSE	NV2t011395001.1
OG0007371	PPID_MOUSE	NV2t003194001.1
OG0007372	PPIE_MOUSE	NV2t022963001.1
OG0007373	PPIH_MOUSE	NV2t014986001.1
OG0007374	PPIL3_MOUSE	NV2t025605001.1
OG0007375	PPIL4_MOUSE	NV2t008840001.1
OG0007376	PPM1D_MOUSE	NV2t015965001.1
OG0007377	PPM1F_MOUSE	NV2t015581001.1
OG0007378	PPME1_MOUSE	NV2t003073001.1
OG0007379	PPOX_MOUSE	NV2t021669001.1
OG0007380	PPR21_MOUSE	NV2t011484001.1
OG0007381	PPR35_MOUSE	NV2t022760001.1
OG0007382	PPR36_MOUSE	NV2t019323001.1
OG0007383	PPT1_MOUSE	NV2t015425001.1
OG0007384	PPT2_MOUSE	NV2t017793001.1
OG0007385	PQBP1_MOUSE	NV2t001761001.1
OG0007386	PR15A_MOUSE	NV2t018011001.1
OG0007387	PR38A_MOUSE	NV2t001548001.1
OG0007388	PR38B_MOUSE	NV2t025219002.1
OG0007389	PRAF1_MOUSE	NV2t022277001.1
OG0007390	PRD12_MOUSE	NV2t025746001.1
OG0007391	PRD13_MOUSE	NV2t008421001.1
OG0007392	PREP_MOUSE	NV2t008339001.1
OG0007395	PRI2_MOUSE	NV2t016533001.1, NV2t016533002.1
OG0007396	PRIPO_MOUSE	NV2t018085001.1
OG0007397	PRKN_MOUSE	NV2t008264001.1
OG0007398	PRLD1_MOUSE	NV2t010648001.1
OG0007399	PROF4_MOUSE	NV2t008888001.1
OG0007401	PRP17_MOUSE	NV2t009014002.1
OG0007402	PRP18_MOUSE	NV2t001473001.1
OG0007403	PRP31_MOUSE	NV2t020305001.1
OG0007404	PRP8_MOUSE	NV2t016232001.1
OG0007405	PRPF3_MOUSE	NV2t004746001.1
OG0007406	PRPKB_MOUSE	NV2t005446001.1
OG0007407	PRR11_MOUSE	NV2t015526001.1
OG0007408	PRS10_MOUSE	NV2t021403001.1
OG0007411	PRS4_MOUSE	NV2t019318002.1
OG0007412	PRS6B_MOUSE	NV2t021977001.1
OG0007413	PSA1_MOUSE	NV2t022900001.1
OG0007414	PSA2_MOUSE	NV2t011991001.1
OG0007415	PSA3_MOUSE	NV2t020947001.1
OG0007416	PSA4_MOUSE	NV2t023118001.1
OG0007417	PSA5_MOUSE	NV2t001707001.1
OG0007418	PSA6_MOUSE	NV2t020525001.1
OG0007419	PSB1_MOUSE	NV2t025649001.1
OG0007420	PSB2_MOUSE	NV2t016398001.1
OG0007421	PSB3_MOUSE	NV2t011001001.1
OG0007422	PSB6_MOUSE	NV2t013466001.1
OG0007423	PSD11_MOUSE	NV2t012950001.1
OG0007424	PSD12_MOUSE	NV2t007660001.1
OG0007425	PSD13_MOUSE	NV2t009936001.1
OG0007426	PSDE_MOUSE	NV2t006223001.1
OG0007427	PSF1_MOUSE	NV2t019705001.1
OG0007428	PSF2_MOUSE	NV2t004170001.1
OG0007429	PSF3_MOUSE	NV2t004391001.1
OG0007430	PSMD1_MOUSE	NV2t022736001.1
OG0007431	PSMD2_MOUSE	NV2t015320001.1
OG0007432	PSMD3_MOUSE	NV2t011154001.1
OG0007433	PSMD5_MOUSE	NV2t025379001.1
OG0007434	PSMD6_MOUSE	NV2t001680001.1
OG0007435	PSMD7_MOUSE	NV2t011173001.1
OG0007436	PSMD8_MOUSE	NV2t019671001.1
OG0007437	PSME3_MOUSE	NV2t010697001.1
OG0007438	PSME4_MOUSE	NV2t011026001.1
OG0007439	PSMF1_MOUSE	NV2t006087001.1
OG0007440	PSMG1_MOUSE	NV2t008546001.1
OG0007441	PSMG2_MOUSE	NV2t003991001.1
OG0007442	PSMG3_MOUSE	NV2t000023001.1
OG0007443	PSMG4_MOUSE	NV2t003998001.1
OG0007444	PSTK_MOUSE	NV2t018398001.1
OG0007445	PT100_MOUSE	NV2t001614001.1
OG0007446	PTCD3_MOUSE	NV2t018333001.1
OG0007447	PTEN_MOUSE	NV2t013825001.1
OG0007448	PTER_MOUSE	NV2t016291001.1
OG0007449	PTGR2_MOUSE	NV2t013916001.1
OG0007450	PTGR3_MOUSE	NV2t018914001.1
OG0007451	PTH_MOUSE	NV2t025454001.1
OG0007452	PTK7_MOUSE	NV2t020268001.1
OG0007453	PTN23_MOUSE	NV2t012637001.1
OG0007454	PTN9_MOUSE	NV2t024123001.1
OG0007456	PUM3_MOUSE	NV2t001915001.1
OG0007457	PUR4_MOUSE	NV2t003247001.1
OG0007458	PUR6_MOUSE	NV2t003046001.1
OG0007459	PUR8_MOUSE	NV2t008031001.1
OG0007460	PUS10_MOUSE	NV2t020656001.1
OG0007461	PUS3_MOUSE	NV2t002741001.1
OG0007462	PWP1_MOUSE	NV2t010092001.1
OG0007463	PWP2_MOUSE	NV2t002538001.1
OG0007464	PX11C_MOUSE	NV2t013395001.1
OG0007465	PXK_MOUSE	NV2t000818001.1
OG0007466	PXMP2_MOUSE	NV2t017298001.1
OG0007467	PYGO1_MOUSE	NV2t023977001.1
OG0007468	PYM1_MOUSE	NV2t024056001.1
OG0007469	PYRD1_MOUSE	NV2t004079001.1
OG0007470	PYRD_MOUSE	NV2t005387001.1
OG0007471	QCR2_MOUSE	NV2t007451001.1
OG0007472	QCR7_MOUSE	NV2t006094001.1
OG0007473	QCR8_MOUSE	NV2t002635001.1
OG0007474	QCR9_MOUSE	NV2t016518001.1
OG0007475	QNG1_MOUSE	NV2t003574001.1
OG0007476	QORL1_MOUSE	NV2t008583001.1
OG0007478	QOR_MOUSE	NV2t024802001.1
OG0007480	R3HD4_MOUSE	NV2t001612001.1
