Orthogroup	Species	Hsap	Orthologs
OG0007914	Mmus	EAPP_HUMAN	EAPP_MOUSE
OG0007915	Gfas	CCD13_HUMAN	gfas1.m1.3989.m1
OG0007915	Nvec	CCD13_HUMAN	NV2t010714001.1
OG0007915	Mmus	CCD13_HUMAN	CCD13_MOUSE
OG0007916	Gfas	CEP43_HUMAN	gfas1.m1.3214.m1
OG0007916	Nvec	CEP43_HUMAN	NV2t009053001.1
OG0007916	Mmus	CEP43_HUMAN	CEP43_MOUSE
OG0007917	Gfas	CARME_HUMAN	gfas1.m1.9958.m1
OG0007917	Nvec	CARME_HUMAN	NV2t014300001.1
OG0007917	Mmus	CARME_HUMAN	CARME_MOUSE
OG0007919	Gfas	SLBP_HUMAN	gfas1.m1.17111.m1
OG0007919	Nvec	SLBP_HUMAN	NV2t017983001.1
OG0007919	Mmus	SLBP_HUMAN	SLBP_MOUSE
OG0007920	Gfas	PPR35_HUMAN	gfas1.m1.2312.m1
OG0007920	Nvec	PPR35_HUMAN	NV2t022760001.1
OG0007920	Mmus	PPR35_HUMAN	PPR35_MOUSE
OG0007921	Gfas	PMGT2_HUMAN	gfas1.m1.14428.m1
OG0007921	Nvec	PMGT2_HUMAN	NV2t004904001.1
OG0007921	Mmus	PMGT2_HUMAN	PMGT2_MOUSE
OG0007922	Gfas	PSA3_HUMAN	gfas1.m1.19686.m1
OG0007922	Nvec	PSA3_HUMAN	NV2t020947001.1
OG0007922	Mmus	PSA3_HUMAN	PSA3_MOUSE
OG0007923	Gfas	PSMD5_HUMAN	gfas1.m1.23440.m1
OG0007923	Nvec	PSMD5_HUMAN	NV2t025379001.1
OG0007923	Mmus	PSMD5_HUMAN	PSMD5_MOUSE
OG0007924	Gfas	DGKE_HUMAN	gfas1.m1.7390.m1
OG0007924	Nvec	DGKE_HUMAN	NV2t007238001.1
OG0007924	Mmus	DGKE_HUMAN	DGKE_MOUSE
OG0007925	Gfas	WASC3_HUMAN	gfas1.m1.14144.m1
OG0007925	Nvec	WASC3_HUMAN	NV2t009932001.1
OG0007925	Mmus	WASC3_HUMAN	WASC3_MOUSE
OG0007926	Gfas	APBP2_HUMAN	gfas1.m1.7501.m1
OG0007926	Nvec	APBP2_HUMAN	NV2t017011001.1
OG0007926	Mmus	APBP2_HUMAN	APBP2_MOUSE
OG0007927	Gfas	GALT_HUMAN	gfas1.m1.2695.m1
OG0007927	Nvec	GALT_HUMAN	NV2t023751001.1
OG0007927	Mmus	GALT_HUMAN	GALT_MOUSE
OG0007928	Gfas	SIR2_HUMAN	gfas1.m1.13324.m1
OG0007928	Nvec	SIR2_HUMAN	NV2t019990001.1
OG0007928	Mmus	SIR2_HUMAN	SIR2_MOUSE
OG0007929	Gfas	PRS6B_HUMAN	gfas1.m1.16107.m1
OG0007929	Nvec	PRS6B_HUMAN	NV2t021977001.1
OG0007929	Mmus	PRS6B_HUMAN	PRS6B_MOUSE
OG0007930	Gfas	TPR_HUMAN	gfas1.m1.2806.m1
OG0007930	Nvec	TPR_HUMAN	NV2t016947001.1
OG0007930	Mmus	TPR_HUMAN	TPR_MOUSE
OG0007931	Gfas	RS8_HUMAN	gfas1.m1.6158.m1
OG0007931	Nvec	RS8_HUMAN	NV2t005947001.1
OG0007931	Mmus	RS8_HUMAN	RS8_MOUSE
OG0007932	Gfas	CEP83_HUMAN	gfas1.m1.20885.m1
OG0007932	Nvec	CEP83_HUMAN	NV2t018555001.1
OG0007932	Mmus	CEP83_HUMAN	CEP83_MOUSE
OG0007933	Gfas	DRC7_HUMAN	gfas1.m1.11810.m1
OG0007933	Nvec	DRC7_HUMAN	NV2t021043001.1
OG0007933	Mmus	DRC7_HUMAN	DRC7_MOUSE
OG0007934	Gfas	TM127_HUMAN	gfas1.m1.8602.m1
OG0007934	Nvec	TM127_HUMAN	NV2t017586001.1
OG0007934	Mmus	TM127_HUMAN	TM127_MOUSE
OG0007936	Gfas	FAK1_HUMAN	gfas1.m1.15784.m1
OG0007936	Nvec	FAK1_HUMAN	NV2t016441001.1
OG0007936	Mmus	FAK1_HUMAN	FAK1_MOUSE
OG0007937	Gfas	NOP10_HUMAN	gfas1.m1.2356.m1
OG0007937	Nvec	NOP10_HUMAN	NV2t004276001.1
OG0007937	Mmus	NOP10_HUMAN	NOP10_MOUSE
OG0007938	Gfas	PCGF3_HUMAN	gfas1.m1.17079.m1
OG0007938	Nvec	PCGF3_HUMAN	NV2t018376001.1
OG0007938	Mmus	PCGF3_HUMAN	PCGF3_MOUSE
OG0007939	Gfas	HEM4_HUMAN	gfas1.m1.15640.m1
OG0007939	Nvec	HEM4_HUMAN	NV2t019082001.1
OG0007939	Mmus	HEM4_HUMAN	HEM4_MOUSE
OG0007940	Gfas	MEN1_HUMAN	gfas1.m1.2181.m1
OG0007940	Nvec	MEN1_HUMAN	NV2t020865001.1
OG0007940	Mmus	MEN1_HUMAN	MEN1_MOUSE
OG0007941	Gfas	SPAG8_HUMAN	gfas1.m1.15176.m1
OG0007941	Nvec	SPAG8_HUMAN	NV2t024019001.1
OG0007941	Mmus	SPAG8_HUMAN	SPAG8_MOUSE
OG0007942	Gfas	FBXL8_HUMAN	gfas1.m1.23075.m1
OG0007942	Nvec	FBXL8_HUMAN	NV2t002443001.1
OG0007942	Mmus	FBXL8_HUMAN	FBXL8_MOUSE
OG0007943	Gfas	NSUN4_HUMAN	gfas1.m1.16262.m1
OG0007943	Nvec	NSUN4_HUMAN	NV2t008724001.1
OG0007943	Mmus	NSUN4_HUMAN	NSUN4_MOUSE
OG0007944	Gfas	ATAT_HUMAN	gfas1.m1.15191.m1
OG0007944	Nvec	ATAT_HUMAN	NV2t024703001.1
OG0007944	Mmus	ATAT_HUMAN	ATAT_MOUSE
OG0007945	Gfas	NU160_HUMAN	gfas1.m1.17799.m1
OG0007945	Nvec	NU160_HUMAN	NV2t011609001.1
OG0007945	Mmus	NU160_HUMAN	NU160_MOUSE
OG0007946	Gfas	NDUF3_HUMAN	gfas1.m1.16665.m1
OG0007946	Nvec	NDUF3_HUMAN	NV2t025735001.1
OG0007946	Mmus	NDUF3_HUMAN	NDUF3_MOUSE
OG0007947	Gfas	NDUF2_HUMAN	gfas1.m1.9492.m1
OG0007947	Nvec	NDUF2_HUMAN	NV2t017907001.1
OG0007947	Mmus	NDUF2_HUMAN	NDUF2_MOUSE
OG0007948	Gfas	TTC38_HUMAN	gfas1.m1.7054.m1
OG0007948	Nvec	TTC38_HUMAN	NV2t006517001.1
OG0007948	Mmus	TTC38_HUMAN	TTC38_MOUSE
OG0007949	Gfas	KAT8_HUMAN	gfas1.m1.6739.m1
OG0007949	Nvec	KAT8_HUMAN	NV2t017175001.1
OG0007949	Mmus	KAT8_HUMAN	KAT8_MOUSE
OG0007950	Gfas	ERCC3_HUMAN	gfas1.m1.5347.m1
OG0007950	Nvec	ERCC3_HUMAN	NV2t012518001.1
OG0007950	Mmus	ERCC3_HUMAN	ERCC3_MOUSE
OG0007951	Gfas	MD1L1_HUMAN	gfas1.m1.9122.m1
OG0007951	Nvec	MD1L1_HUMAN	NV2t007522001.1
OG0007951	Mmus	MD1L1_HUMAN	MD1L1_MOUSE
OG0007952	Gfas	CFA77_HUMAN	gfas1.m1.15361.m1
OG0007952	Nvec	CFA77_HUMAN	NV2t025032001.1
OG0007952	Mmus	CFA77_HUMAN	CFA77_MOUSE
OG0007953	Gfas	UBIA1_HUMAN	gfas1.m1.19473.m1
OG0007953	Nvec	UBIA1_HUMAN	NV2t014425001.1
OG0007953	Mmus	UBIA1_HUMAN	UBIA1_MOUSE
OG0007955	Gfas	ERGI3_HUMAN	gfas1.m1.11078.m1
OG0007955	Nvec	ERGI3_HUMAN	NV2t005770001.1
OG0007955	Mmus	ERGI3_HUMAN	ERGI3_MOUSE
OG0007956	Gfas	NAA30_HUMAN	gfas1.m1.14424.m1
OG0007956	Nvec	NAA30_HUMAN	NV2t020495001.1
OG0007956	Mmus	NAA30_HUMAN	NAA30_MOUSE
OG0007958	Gfas	TM41A_HUMAN	gfas1.m1.5144.m1
OG0007958	Nvec	TM41A_HUMAN	NV2t011745001.1
OG0007958	Mmus	TM41A_HUMAN	TM41A_MOUSE
OG0007959	Gfas	TIP_HUMAN	gfas1.m1.13813.m1
OG0007959	Nvec	TIP_HUMAN	NV2t004852001.1
OG0007959	Mmus	TIP_HUMAN	TIP_MOUSE
OG0007960	Gfas	TOLIP_HUMAN	gfas1.m1.5943.m1
OG0007960	Nvec	TOLIP_HUMAN	NV2t010117001.1
OG0007960	Mmus	TOLIP_HUMAN	TOLIP_MOUSE
OG0007961	Gfas	B3GT6_HUMAN	gfas1.m1.3502.m1
OG0007961	Nvec	B3GT6_HUMAN	NV2t022230001.1
OG0007961	Mmus	B3GT6_HUMAN	B3GT6_MOUSE
OG0007962	Gfas	EF1G_HUMAN	gfas1.m1.7433.m1
OG0007962	Nvec	EF1G_HUMAN	NV2t020543001.1
OG0007962	Mmus	EF1G_HUMAN	EF1G_MOUSE
OG0007963	Gfas	RT12_HUMAN	gfas1.m1.9263.m1
OG0007963	Nvec	RT12_HUMAN	NV2t001847001.1
OG0007963	Mmus	RT12_HUMAN	RT12_MOUSE
OG0007964	Gfas	CSPP1_HUMAN	gfas1.m1.22503.m1
OG0007964	Nvec	CSPP1_HUMAN	NV2t003438001.1
OG0007964	Mmus	CSPP1_HUMAN	CSPP1_MOUSE
OG0007965	Gfas	AGT2_HUMAN	gfas1.m1.17425.m1
OG0007965	Nvec	AGT2_HUMAN	NV2t004392001.1
OG0007965	Mmus	AGT2_HUMAN	AGT2_MOUSE
OG0007966	Gfas	NRDC_HUMAN	gfas1.m1.17142.m1
OG0007966	Nvec	NRDC_HUMAN	NV2t001549001.1
OG0007966	Mmus	NRDC_HUMAN	NRDC_MOUSE
OG0007967	Gfas	PEX6_HUMAN	gfas1.m1.5692.m1
OG0007967	Nvec	PEX6_HUMAN	NV2t020488001.1
OG0007967	Mmus	PEX6_HUMAN	PEX6_MOUSE
OG0007968	Gfas	RUBIC_HUMAN	gfas1.m1.20461.m1
OG0007968	Nvec	RUBIC_HUMAN	NV2t022130001.1
OG0007968	Mmus	RUBIC_HUMAN	RUBIC_MOUSE
OG0007969	Gfas	FA81A_HUMAN	gfas1.m1.7624.m1
OG0007969	Nvec	FA81A_HUMAN	NV2t023137001.1
OG0007969	Mmus	FA81A_HUMAN	FA81A_MOUSE
OG0007970	Gfas	CHUR_HUMAN	gfas1.m1.7342.m1
OG0007970	Nvec	CHUR_HUMAN	NV2t019760001.1
OG0007970	Mmus	CHUR_HUMAN	CHUR_MOUSE
OG0007971	Gfas	NC2A_HUMAN	gfas1.m1.14628.m1
OG0007971	Nvec	NC2A_HUMAN	NV2t020236001.1
OG0007971	Mmus	NC2A_HUMAN	NC2A_MOUSE
OG0007972	Gfas	SPMA1_HUMAN	gfas1.m1.4275.m1
OG0007972	Nvec	SPMA1_HUMAN	NV2t012687001.1
OG0007972	Mmus	SPMA1_HUMAN	SPMA1_MOUSE
OG0007973	Gfas	ORN_HUMAN	gfas1.m1.13610.m1
OG0007973	Nvec	ORN_HUMAN	NV2t022321001.1
OG0007973	Mmus	ORN_HUMAN	ORN_MOUSE
OG0007974	Gfas	MIF_HUMAN	gfas1.m1.16906.m1
OG0007974	Nvec	MIF_HUMAN	NV2t017225001.1
OG0007974	Mmus	MIF_HUMAN	MIF_MOUSE
OG0007975	Gfas	TRDMT_HUMAN	gfas1.m1.60.m1
OG0007975	Nvec	TRDMT_HUMAN	NV2t008945001.1
OG0007975	Mmus	TRDMT_HUMAN	TRDMT_MOUSE
OG0007976	Gfas	ODFP2_HUMAN	gfas1.m1.3307.m1
OG0007976	Nvec	ODFP2_HUMAN	NV2t024437001.1
OG0007976	Mmus	ODFP2_HUMAN	ODFP2_MOUSE
OG0007977	Gfas	TSC1_HUMAN	gfas1.m1.15542.m1
OG0007977	Nvec	TSC1_HUMAN	NV2t025209001.1
OG0007977	Mmus	TSC1_HUMAN	TSC1_MOUSE
OG0007978	Gfas	YIPF4_HUMAN	gfas1.m1.5153.m1
OG0007978	Nvec	YIPF4_HUMAN	NV2t019683001.1
OG0007978	Mmus	YIPF4_HUMAN	YIPF4_MOUSE
OG0007979	Gfas	PLK4_HUMAN	gfas1.m1.20626.m1
OG0007979	Nvec	PLK4_HUMAN	NV2t003566001.1
OG0007979	Mmus	PLK4_HUMAN	PLK4_MOUSE
OG0007980	Gfas	HINT1_HUMAN	gfas1.m1.8254.m1
OG0007980	Nvec	HINT1_HUMAN	NV2t024290001.1
OG0007980	Mmus	HINT1_HUMAN	HINT1_MOUSE
OG0007981	Gfas	DECR_HUMAN	gfas1.m1.16389.m1
OG0007981	Nvec	DECR_HUMAN	NV2t005426001.1
OG0007981	Mmus	DECR_HUMAN	DECR_MOUSE
OG0007982	Gfas	RNFT2_HUMAN	gfas1.m1.20489.m1
OG0007982	Nvec	RNFT2_HUMAN	NV2t015852001.1
OG0007982	Mmus	RNFT2_HUMAN	RNFT2_MOUSE
OG0007983	Gfas	KNDC1_HUMAN	gfas1.m1.5472.m1
OG0007983	Nvec	KNDC1_HUMAN	NV2t018939001.1
OG0007983	Mmus	KNDC1_HUMAN	KNDC1_MOUSE
OG0007984	Gfas	SC61G_HUMAN	gfas1.m1.13631.m1
OG0007984	Nvec	SC61G_HUMAN	NV2t012028002.1
OG0007984	Mmus	SC61G_HUMAN	SC61G_MOUSE
OG0007985	Gfas	GPAA1_HUMAN	gfas1.m1.325.m1
OG0007985	Nvec	GPAA1_HUMAN	NV2t005058001.1
OG0007985	Mmus	GPAA1_HUMAN	GPAA1_MOUSE
OG0007986	Gfas	GEMI8_HUMAN	gfas1.m1.8683.m1
OG0007986	Nvec	GEMI8_HUMAN	NV2t002475001.1
OG0007986	Mmus	GEMI8_HUMAN	GEMI8_MOUSE
OG0007987	Gfas	GMPPB_HUMAN	gfas1.m1.2562.m1
OG0007987	Nvec	GMPPB_HUMAN	NV2t001227001.1
OG0007987	Mmus	GMPPB_HUMAN	GMPPB_MOUSE
OG0007988	Gfas	EXOS8_HUMAN	gfas1.m1.14791.m1
OG0007988	Nvec	EXOS8_HUMAN	NV2t003795001.1
OG0007988	Mmus	EXOS8_HUMAN	EXOS8_MOUSE
OG0007989	Gfas	SP5_HUMAN	gfas1.m1.2013.m1
OG0007989	Nvec	SP5_HUMAN	NV2t010909001.1
OG0007989	Mmus	SP5_HUMAN	SP5_MOUSE
OG0007991	Gfas	GHITM_HUMAN	gfas1.m1.18484.m1
OG0007991	Nvec	GHITM_HUMAN	NV2t006565001.1
OG0007991	Mmus	GHITM_HUMAN	GHITM_MOUSE
OG0007992	Gfas	ADCK1_HUMAN	gfas1.m1.13307.m1
OG0007992	Nvec	ADCK1_HUMAN	NV2t020798001.1
OG0007992	Mmus	ADCK1_HUMAN	ADCK1_MOUSE
OG0007993	Gfas	PCCB_HUMAN	gfas1.m1.18540.m1
OG0007993	Nvec	PCCB_HUMAN	NV2t022678002.1
OG0007993	Mmus	PCCB_HUMAN	PCCB_MOUSE
OG0007994	Gfas	TTLL2_HUMAN	gfas1.m1.4837.m1
OG0007994	Nvec	TTLL2_HUMAN	NV2t008753001.1
OG0007994	Mmus	TTLL2_HUMAN	TTLL2_MOUSE
OG0007995	Gfas	ARPC3_HUMAN	gfas1.m1.13550.m1
OG0007995	Nvec	ARPC3_HUMAN	NV2t015905001.1
OG0007995	Mmus	ARPC3_HUMAN	ARPC3_MOUSE
OG0007996	Gfas	AIRIM_HUMAN	gfas1.m1.15320.m1
OG0007996	Nvec	AIRIM_HUMAN	NV2t004084001.1
OG0007996	Mmus	AIRIM_HUMAN	AIRIM_MOUSE
OG0007997	Gfas	GUF1_HUMAN	gfas1.m1.23217.m1
OG0007997	Nvec	GUF1_HUMAN	NV2t002690001.1
OG0007997	Mmus	GUF1_HUMAN	GUF1_MOUSE
OG0007998	Gfas	CDKAL_HUMAN	gfas1.m1.7790.m1
OG0007998	Nvec	CDKAL_HUMAN	NV2t014112003.1
OG0007998	Mmus	CDKAL_HUMAN	CDKAL_MOUSE
OG0007999	Gfas	ABH15_HUMAN	gfas1.m1.1063.m1
OG0007999	Nvec	ABH15_HUMAN	NV2t017300001.1
OG0007999	Mmus	ABH15_HUMAN	ABH15_MOUSE
OG0008000	Gfas	KLH12_HUMAN	gfas1.m1.20544.m1
OG0008000	Nvec	KLH12_HUMAN	NV2t001738001.1
OG0008000	Mmus	KLH12_HUMAN	KLH12_MOUSE
OG0008001	Gfas	INPP_HUMAN	gfas1.m1.983.m1
OG0008001	Nvec	INPP_HUMAN	NV2t020599001.1
OG0008001	Mmus	INPP_HUMAN	INPP_MOUSE
OG0008002	Gfas	FBXW4_HUMAN	gfas1.m1.16152.m1
OG0008002	Nvec	FBXW4_HUMAN	NV2t017464001.1
OG0008002	Mmus	FBXW4_HUMAN	FBXW4_MOUSE
OG0008003	Gfas	FBW12_HUMAN	gfas1.m1.3759.m1
OG0008003	Nvec	FBW12_HUMAN	NV2t008363001.1
OG0008003	Mmus	FBW12_HUMAN	FBW15_MOUSE
OG0008004	Gfas	PELP1_HUMAN	gfas1.m1.22765.m1
OG0008004	Nvec	PELP1_HUMAN	NV2t021689001.1
OG0008004	Mmus	PELP1_HUMAN	PELP1_MOUSE
OG0008005	Gfas	DAAF1_HUMAN	gfas1.m1.44.m1
OG0008005	Nvec	DAAF1_HUMAN	NV2t013819001.1
OG0008005	Mmus	DAAF1_HUMAN	DAAF1_MOUSE
OG0008006	Gfas	MITOK_HUMAN	gfas1.m1.4433.m1
OG0008006	Nvec	MITOK_HUMAN	NV2t012581001.1
OG0008006	Mmus	MITOK_HUMAN	MITOK_MOUSE
OG0008007	Gfas	LDHD_HUMAN	gfas1.m1.6977.m1
OG0008007	Nvec	LDHD_HUMAN	NV2t004142002.1
OG0008007	Mmus	LDHD_HUMAN	LDHD_MOUSE
OG0008008	Gfas	RFESD_HUMAN	gfas1.m1.1986.m1
OG0008008	Nvec	RFESD_HUMAN	NV2t017215001.1
OG0008008	Mmus	RFESD_HUMAN	RFESD_MOUSE
OG0008009	Gfas	INO80_HUMAN	gfas1.m1.16399.m1
OG0008009	Nvec	INO80_HUMAN	NV2t020528001.1
OG0008009	Mmus	INO80_HUMAN	INO80_MOUSE
OG0008010	Gfas	HDHD2_HUMAN	gfas1.m1.15883.m1
OG0008010	Nvec	HDHD2_HUMAN	NV2t012140001.1
OG0008010	Mmus	HDHD2_HUMAN	HDHD2_MOUSE
OG0008011	Gfas	RABL6_HUMAN	gfas1.m1.5984.m1
OG0008011	Nvec	RABL6_HUMAN	NV2t024427001.1
OG0008011	Mmus	RABL6_HUMAN	RABL6_MOUSE
OG0008012	Gfas	DUS14_HUMAN	gfas1.m1.21142.m1
OG0008012	Nvec	DUS14_HUMAN	NV2t025103001.1
OG0008012	Mmus	DUS14_HUMAN	DUS14_MOUSE
OG0008013	Gfas	IR3IP_HUMAN	gfas1.m1.5737.m1
OG0008013	Nvec	IR3IP_HUMAN	NV2t023384001.1
OG0008013	Mmus	IR3IP_HUMAN	IR3IP_MOUSE
OG0008015	Gfas	GPTC1_HUMAN	gfas1.m1.9174.m1
OG0008015	Nvec	GPTC1_HUMAN	NV2t022560001.1
OG0008015	Mmus	GPTC1_HUMAN	GPTC1_MOUSE
OG0008016	Gfas	CORO7_HUMAN	gfas1.m1.13920.m1
OG0008016	Nvec	CORO7_HUMAN	NV2t003349001.1
OG0008016	Mmus	CORO7_HUMAN	CORO7_MOUSE
OG0008017	Gfas	DHX34_HUMAN	gfas1.m1.7400.m1
OG0008017	Nvec	DHX34_HUMAN	NV2t018123001.1
OG0008017	Mmus	DHX34_HUMAN	DHX34_MOUSE
OG0008018	Gfas	SND1_HUMAN	gfas1.m1.2243.m1
OG0008018	Nvec	SND1_HUMAN	NV2t009828001.1
OG0008018	Mmus	SND1_HUMAN	SND1_MOUSE
OG0008019	Gfas	LIS1_HUMAN	gfas1.m1.14882.m1
OG0008019	Nvec	LIS1_HUMAN	NV2t016236001.1
OG0008019	Mmus	LIS1_HUMAN	LIS1_MOUSE
OG0008020	Gfas	PSF1_HUMAN	gfas1.m1.9725.m1
OG0008020	Nvec	PSF1_HUMAN	NV2t019705001.1
OG0008020	Mmus	PSF1_HUMAN	PSF1_MOUSE
OG0008021	Gfas	IFTAP_HUMAN	gfas1.m1.15058.m1
OG0008021	Nvec	IFTAP_HUMAN	NV2t018618001.1
OG0008021	Mmus	IFTAP_HUMAN	IFTAP_MOUSE
OG0008022	Gfas	DDX28_HUMAN	gfas1.m1.5101.m1
OG0008022	Nvec	DDX28_HUMAN	NV2t019709001.1
OG0008022	Mmus	DDX28_HUMAN	DDX28_MOUSE
OG0008024	Gfas	SC22B_HUMAN	gfas1.m1.15428.m1
OG0008024	Nvec	SC22B_HUMAN	NV2t024377001.1
OG0008024	Mmus	SC22B_HUMAN	SC22B_MOUSE
OG0008025	Gfas	WDR12_HUMAN	gfas1.m1.4560.m1
OG0008025	Nvec	WDR12_HUMAN	NV2t011921001.1
OG0008025	Mmus	WDR12_HUMAN	WDR12_MOUSE
OG0008026	Gfas	NGDN_HUMAN	gfas1.m1.19704.m1
OG0008026	Nvec	NGDN_HUMAN	NV2t005036001.1
OG0008026	Mmus	NGDN_HUMAN	NGDN_MOUSE
OG0008027	Gfas	RIOK2_HUMAN	gfas1.m1.6333.m1
OG0008027	Nvec	RIOK2_HUMAN	NV2t023681001.1
OG0008027	Mmus	RIOK2_HUMAN	RIOK2_MOUSE
OG0008028	Gfas	INF2_HUMAN	gfas1.m1.2081.m1
OG0008028	Nvec	INF2_HUMAN	NV2t002591001.1
OG0008028	Mmus	INF2_HUMAN	INF2_MOUSE
OG0008029	Gfas	WDR24_HUMAN	gfas1.m1.989.m1
OG0008029	Nvec	WDR24_HUMAN	NV2t011311001.1
OG0008029	Mmus	WDR24_HUMAN	WDR24_MOUSE
OG0008030	Gfas	TBC13_HUMAN	gfas1.m1.20902.m1
OG0008030	Nvec	TBC13_HUMAN	NV2t025739001.1
OG0008030	Mmus	TBC13_HUMAN	TBC13_MOUSE
OG0008031	Gfas	B4GT7_HUMAN	gfas1.m1.4737.m1
OG0008031	Nvec	B4GT7_HUMAN	NV2t018846001.1
OG0008031	Mmus	B4GT7_HUMAN	B4GT7_MOUSE
OG0008032	Gfas	UB2G1_HUMAN	gfas1.m1.13371.m1
OG0008032	Nvec	UB2G1_HUMAN	NV2t017141001.1
OG0008032	Mmus	UB2G1_HUMAN	UB2G1_MOUSE
OG0008033	Gfas	OS9_HUMAN	gfas1.m1.7179.m1
OG0008033	Nvec	OS9_HUMAN	NV2t012627001.1
OG0008033	Mmus	OS9_HUMAN	OS9_MOUSE
OG0008035	Gfas	RBBP5_HUMAN	gfas1.m1.896.m1
OG0008035	Nvec	RBBP5_HUMAN	NV2t021875001.1
OG0008035	Mmus	RBBP5_HUMAN	RBBP5_MOUSE
OG0008037	Gfas	CNTD1_HUMAN	gfas1.m1.13537.m1
OG0008037	Nvec	CNTD1_HUMAN	NV2t016094001.1
OG0008037	Mmus	CNTD1_HUMAN	CNTD1_MOUSE
OG0008038	Gfas	CHID1_HUMAN	gfas1.m1.5894.m1
OG0008038	Nvec	CHID1_HUMAN	NV2t006294001.1
OG0008038	Mmus	CHID1_HUMAN	CHID1_MOUSE
OG0008039	Gfas	RM24_HUMAN	gfas1.m1.18350.m1
OG0008039	Nvec	RM24_HUMAN	NV2t023596001.1
OG0008039	Mmus	RM24_HUMAN	RM24_MOUSE
OG0008040	Gfas	PK1IP_HUMAN	gfas1.m1.5286.m1
OG0008040	Nvec	PK1IP_HUMAN	NV2t003595001.1
OG0008040	Mmus	PK1IP_HUMAN	PK1IP_MOUSE
OG0008041	Gfas	TTL11_HUMAN	gfas1.m1.15545.m1
OG0008041	Nvec	TTL11_HUMAN	NV2t025717001.1
OG0008041	Mmus	TTL11_HUMAN	TTL11_MOUSE
OG0008042	Gfas	PWP1_HUMAN	gfas1.m1.16992.m1
OG0008042	Nvec	PWP1_HUMAN	NV2t010092001.1
OG0008042	Mmus	PWP1_HUMAN	PWP1_MOUSE
OG0008043	Gfas	AKTIP_HUMAN	gfas1.m1.18498.m1
OG0008043	Nvec	AKTIP_HUMAN	NV2t004576001.1
OG0008043	Mmus	AKTIP_HUMAN	AKTIP_MOUSE
OG0008044	Gfas	PFD6_HUMAN	gfas1.m1.17960.m1
OG0008044	Nvec	PFD6_HUMAN	NV2t024487001.1
OG0008044	Mmus	PFD6_HUMAN	PFD6_MOUSE
OG0008045	Gfas	NAT10_HUMAN	gfas1.m1.15765.m1
OG0008045	Nvec	NAT10_HUMAN	NV2t017935001.1
OG0008045	Mmus	NAT10_HUMAN	NAT10_MOUSE
OG0008046	Gfas	PDCD2_HUMAN	gfas1.m1.14187.m1
OG0008046	Nvec	PDCD2_HUMAN	NV2t020345001.1
OG0008046	Mmus	PDCD2_HUMAN	PDCD2_MOUSE
OG0008047	Gfas	ZSWM8_HUMAN	gfas1.m1.13597.m1
OG0008047	Nvec	ZSWM8_HUMAN	NV2t013554001.1
OG0008047	Mmus	ZSWM8_HUMAN	ZSWM8_MOUSE
OG0008048	Gfas	MON1A_HUMAN	gfas1.m1.17030.m1
OG0008048	Nvec	MON1A_HUMAN	NV2t009685001.1
OG0008048	Mmus	MON1A_HUMAN	MON1A_MOUSE
OG0008049	Gfas	CCNH_HUMAN	gfas1.m1.7596.m1
OG0008049	Nvec	CCNH_HUMAN	NV2t019546001.1
OG0008049	Mmus	CCNH_HUMAN	CCNH_MOUSE
OG0008050	Gfas	ERCC2_HUMAN	gfas1.m1.18606.m1
OG0008050	Nvec	ERCC2_HUMAN	NV2t020002001.1
OG0008050	Mmus	ERCC2_HUMAN	ERCC2_MOUSE
OG0008051	Gfas	ARP10_HUMAN	gfas1.m1.10293.m1
OG0008051	Nvec	ARP10_HUMAN	NV2t019550001.1
OG0008051	Mmus	ARP10_HUMAN	ARP10_MOUSE
OG0008052	Gfas	SDHF1_HUMAN	gfas1.m1.13486.m1
OG0008052	Nvec	SDHF1_HUMAN	NV2t020421001.1
OG0008052	Mmus	SDHF1_HUMAN	SDHF1_MOUSE
OG0008053	Gfas	MPP9_HUMAN	gfas1.m1.264.m1
OG0008053	Nvec	MPP9_HUMAN	NV2t015548001.1
OG0008053	Mmus	MPP9_HUMAN	MPP9_MOUSE
OG0008054	Gfas	RPP29_HUMAN	gfas1.m1.21161.m1
OG0008054	Nvec	RPP29_HUMAN	NV2t004206001.1
OG0008054	Mmus	RPP29_HUMAN	RPP29_MOUSE
OG0008055	Gfas	TMM64_HUMAN	gfas1.m1.9430.m1
OG0008055	Nvec	TMM64_HUMAN	NV2t003973001.1
OG0008055	Mmus	TMM64_HUMAN	TMM64_MOUSE
OG0008056	Gfas	OFUT1_HUMAN	gfas1.m1.16325.m1
OG0008056	Nvec	OFUT1_HUMAN	NV2t017121001.1
OG0008056	Mmus	OFUT1_HUMAN	OFUT1_MOUSE
OG0008057	Gfas	CPIN1_HUMAN	gfas1.m1.18506.m1
OG0008057	Nvec	CPIN1_HUMAN	NV2t004469001.1
OG0008057	Mmus	CPIN1_HUMAN	CPIN1_MOUSE
OG0008058	Gfas	FNTB_HUMAN	gfas1.m1.6287.m1
OG0008058	Nvec	FNTB_HUMAN	NV2t011230001.1
OG0008058	Mmus	FNTB_HUMAN	FNTB_MOUSE
OG0008059	Gfas	HPRT_HUMAN	gfas1.m1.874.m1
OG0008059	Nvec	HPRT_HUMAN	NV2t012926008.1
OG0008059	Mmus	HPRT_HUMAN	HPRT_MOUSE
OG0008060	Gfas	BUD23_HUMAN	gfas1.m1.17980.m1
OG0008060	Nvec	BUD23_HUMAN	NV2t016668001.1
