Orthogroup	Hsap	Mmus
OG0015594	PA2GC_HUMAN	PA2GC_MOUSE
OG0015595	PA2GF_HUMAN	PA2GF_MOUSE
OG0015596	PA2GX_HUMAN	PA2GX_MOUSE
OG0015597	PACA_HUMAN	PACA_MOUSE
OG0015598	PACC1_HUMAN	PACC1_MOUSE
OG0015599	PACER_HUMAN	PACER_MOUSE
OG0015600	PADI2_HUMAN	PADI2_MOUSE
OG0015601	PADI6_HUMAN	PADI6_MOUSE
OG0015602	PAGR1_HUMAN	PGR1A_MOUSE
OG0015603	PAHO_HUMAN	PAHO_MOUSE
OG0015604	PAI1_HUMAN	PAI1_MOUSE
OG0015605	PAI2_HUMAN	PAI2_MOUSE
OG0015606	PAK5_HUMAN	PAK5_MOUSE
OG0015607	PAK6_HUMAN	PAK6_MOUSE
OG0015608	PALLD_HUMAN	PALLD_MOUSE
OG0015609	PALM3_HUMAN	PALM3_MOUSE
OG0015610	PALMD_HUMAN	PALMD_MOUSE
OG0015611	PALM_HUMAN	PALM_MOUSE
OG0015612	PAMR1_HUMAN	PAMR1_MOUSE
OG0015613	PANKY_HUMAN	PANKY_MOUSE
OG0015614	PANX1_HUMAN	PANX1_MOUSE
OG0015615	PANX2_HUMAN	PANX2_MOUSE
OG0015616	PANX3_HUMAN	PANX3_MOUSE
OG0015617	PAQR7_HUMAN	PAQR7_MOUSE
OG0015618	PAQR8_HUMAN	PAQR8_MOUSE
OG0015619	PAQR9_HUMAN	PAQR9_MOUSE
OG0015620	PAR10_HUMAN	PAR10_MOUSE
OG0015621	PAR1_HUMAN	PAR1_MOUSE
OG0015622	PAR3_HUMAN	PAR3_MOUSE
OG0015623	PAR4_HUMAN	PAR4_MOUSE
OG0015624	PARM1_HUMAN	PARM1_MOUSE
OG0015625	PARP3_HUMAN	PARP3_MOUSE
OG0015626	PARP6_HUMAN	PARP6_MOUSE
OG0015627	PARP8_HUMAN	PARP8_MOUSE
OG0015628	PARPT_HUMAN	PARPT_MOUSE
OG0015629	PARVG_HUMAN	PARVG_MOUSE
OG0015630	PATE2_HUMAN	PATE2_MOUSE
OG0015631	PATZ1_HUMAN	PATZ1_MOUSE
OG0015632	PAWR_HUMAN	PAWR_MOUSE
OG0015633	PAX4_HUMAN	PAX4_MOUSE
OG0015634	PAXX_HUMAN	PAXX_MOUSE
OG0015635	PBIP1_HUMAN	PBIP1_MOUSE
OG0015636	PBIR2_HUMAN	PBIR2_MOUSE
OG0015637	PC4L1_HUMAN	PC4L1_MOUSE
OG0015638	PCARE_HUMAN	PCARE_MOUSE
OG0015639	PCAT1_HUMAN	PCAT1_MOUSE
OG0015640	PCD15_HUMAN	PCD15_MOUSE
OG0015641	PCGF6_HUMAN	PCGF6_MOUSE
OG0015642	PCLI1_HUMAN	PCLI1_MOUSE
OG0015643	PCLO_HUMAN	PCLO_MOUSE
OG0015644	PCNT_HUMAN	PCNT_MOUSE
OG0015645	PCP2_HUMAN	PCP2_MOUSE
OG0015646	PCP4_HUMAN	PCP4_MOUSE
OG0015647	PCS1N_HUMAN	PCS1N_MOUSE
OG0015648	PCSK5_HUMAN	PCSK5_MOUSE
OG0015649	PCSK9_HUMAN	PCSK9_MOUSE
OG0015650	PD1L1_HUMAN	PD1L1_MOUSE
OG0015651	PD1L2_HUMAN	PD1L2_MOUSE
OG0015652	PD2R2_HUMAN	PD2R2_MOUSE
OG0015653	PDCD1_HUMAN	PDCD1_MOUSE
OG0015654	PDCD7_HUMAN	PDCD7_MOUSE
OG0015655	PDCL2_HUMAN	PDCL2_MOUSE
OG0015656	PDE7A_HUMAN	PDE7A_MOUSE
OG0015657	PDE7B_HUMAN	PDE7B_MOUSE
OG0015658	PDGFA_HUMAN	PDGFA_MOUSE
OG0015659	PDGFB_HUMAN	PDGFB_MOUSE
OG0015660	PDGFC_HUMAN	PDGFC_MOUSE
OG0015661	PDGFD_HUMAN	PDGFD_MOUSE
OG0015662	PDILT_HUMAN	PDILT_MOUSE
OG0015663	PDLI7_HUMAN	PDLI7_MOUSE
OG0015664	PDPN_HUMAN	PDPN_MOUSE
OG0015665	PDX1_HUMAN	PDX1_MOUSE
OG0015666	PDXL2_HUMAN	PDXL2_MOUSE
OG0015667	PDYN_HUMAN	PDYN_MOUSE
OG0015668	PDZ1I_HUMAN	PDZ1I_MOUSE
OG0015669	PDZD9_HUMAN	PDZD9_MOUSE
OG0015670	PECA1_HUMAN	PECA1_MOUSE
OG0015671	PEDF_HUMAN	PEDF_MOUSE
OG0015672	PEF1_HUMAN	PEF1_MOUSE
OG0015673	PEG10_HUMAN	PEG10_MOUSE
OG0015674	PEMT_HUMAN	PEMT_MOUSE
OG0015675	PENK_HUMAN	PENK_MOUSE
OG0015676	PER1_HUMAN	PER1_MOUSE
OG0015677	PER2_HUMAN	PER2_MOUSE
OG0015678	PER3_HUMAN	PER3_MOUSE
OG0015679	PERC1_HUMAN	PERC1_MOUSE
OG0015680	PERF_HUMAN	PERF_MOUSE
OG0015681	PERI_HUMAN	PERI_MOUSE
OG0015682	PERL_HUMAN	PERL_MOUSE
OG0015683	PERM1_HUMAN	PERM1_MOUSE
OG0015684	PERP_HUMAN	PERP_MOUSE
OG0015685	PERT_HUMAN	PERT_MOUSE
OG0015686	PEX39_HUMAN	PEX39_MOUSE
OG0015687	PEX5R_HUMAN	PEX5R_MOUSE
OG0015688	PEXRP_HUMAN	PEXRP_MOUSE
OG0015689	PGAP6_HUMAN	PGAP6_MOUSE
OG0015690	PGFRA_HUMAN	PGFRA_MOUSE
OG0015691	PGFRB_HUMAN	PGFRB_MOUSE
OG0015692	PGFRL_HUMAN	PGFRL_MOUSE
OG0015693	PGKA1_HUMAN	PGKA1_MOUSE
OG0015694	PGPIL_HUMAN	PGPIL_MOUSE
OG0015695	PGRP1_HUMAN	PGRP1_MOUSE
OG0015696	PGRP2_HUMAN	PGRP2_MOUSE
OG0015697	PGS1_HUMAN	PGS1_MOUSE
OG0015698	PHAG1_HUMAN	PHAG1_MOUSE
OG0015699	PHAR1_HUMAN	PHAR1_MOUSE
OG0015700	PHAR3_HUMAN	PHAR3_MOUSE
OG0015701	PHEX_HUMAN	PHEX_MOUSE
OG0015702	PHF23_HUMAN	PHF23_MOUSE
OG0015703	PHF6_HUMAN	PHF6_MOUSE
OG0015704	PHIPL_HUMAN	PHIPL_MOUSE
OG0015705	PHLA1_HUMAN	PHLA1_MOUSE
OG0015706	PHLA2_HUMAN	PHLA2_MOUSE
OG0015707	PHLA3_HUMAN	PHLA3_MOUSE
OG0015708	PHLP1_HUMAN	PHLP1_MOUSE
OG0015709	PHLP2_HUMAN	PHLP2_MOUSE
OG0015710	PHX2A_HUMAN	PHX2A_MOUSE
OG0015711	PHX2B_HUMAN	PHX2B_MOUSE
OG0015712	PHYIP_HUMAN	PHYIP_MOUSE
OG0015713	PI16_HUMAN	PI16_MOUSE
OG0015714	PI3R5_HUMAN	PI3R5_MOUSE
OG0015715	PI3R6_HUMAN	PI3R6_MOUSE
OG0015716	PI42C_HUMAN	PI42C_MOUSE
OG0015717	PI5L1_HUMAN	PI5L1_MOUSE
OG0015718	PIANP_HUMAN	PIANP_MOUSE
OG0015719	PIAS4_HUMAN	PIAS4_MOUSE
OG0015720	PIGR_HUMAN	PIGR_MOUSE
OG0015721	PIMRE_HUMAN	PIMRE_MOUSE
OG0015722	PINLY_HUMAN	PINLY_MOUSE
OG0015723	PIP_HUMAN	PIP_MOUSE
OG0015724	PIRC2_HUMAN	PIRC2_MOUSE
OG0015725	PIRT_HUMAN	PIRT_MOUSE
OG0015726	PITM3_HUMAN	PITM3_MOUSE
OG0015727	PJA1_HUMAN	PJA1_MOUSE
OG0015728	PJA2_HUMAN	PJA2_MOUSE
OG0015729	PK1L3_HUMAN	PK1L3_MOUSE
OG0015730	PK2L2_HUMAN	PK2L2_MOUSE
OG0015731	PK3CA_HUMAN	PK3CA_MOUSE
OG0015732	PK3CG_HUMAN	PK3CG_MOUSE
OG0015733	PKD1_HUMAN	PKD1_MOUSE
OG0015734	PKDRE_HUMAN	PKDRE_MOUSE
OG0015735	PKHA3_HUMAN	PKHA3_MOUSE
OG0015736	PKHA4_HUMAN	PKHA4_MOUSE
OG0015737	PKHF1_HUMAN	PKHF1_MOUSE
OG0015738	PKHG2_HUMAN	PKHG2_MOUSE
OG0015739	PKHG6_HUMAN	PKHG6_MOUSE
OG0015740	PKHH3_HUMAN	PKHH3_MOUSE
OG0015741	PKHJ1_HUMAN	PKHJ1_MOUSE
OG0015742	PKHM1_HUMAN	PKHM1_MOUSE
OG0015743	PKHN1_HUMAN	PKHN1_MOUSE
OG0015744	PKHO1_HUMAN	PKHO1_MOUSE
OG0015745	PKHO2_HUMAN	PKHO2_MOUSE
OG0015746	PKHS1_HUMAN	PKHS1_MOUSE
OG0015747	PKP1_HUMAN	PKP1_MOUSE
OG0015748	PKP2_HUMAN	PKP2_MOUSE
OG0015749	PKP3_HUMAN	PKP3_MOUSE
OG0015750	PLA1A_HUMAN	PLA1A_MOUSE
OG0015751	PLAC9_HUMAN	PLAC9_MOUSE
OG0015752	PLAK2_HUMAN	AKAP2_MOUSE
OG0015753	PLCB_HUMAN	PLCB_MOUSE
OG0015754	PLCE1_HUMAN	PLCE1_MOUSE
OG0015755	PLCH1_HUMAN	PLCH1_MOUSE
OG0015756	PLCX1_HUMAN	PLCX1_MOUSE
OG0015757	PLEC_HUMAN	PLEC_MOUSE
OG0015758	PLET1_HUMAN	PLET1_MOUSE
OG0015759	PLHD1_HUMAN	PLHD1_MOUSE
OG0015760	PLIN1_HUMAN	PLIN1_MOUSE
OG0015761	PLLP_HUMAN	PLLP_MOUSE
OG0015762	PLM_HUMAN	PLM_MOUSE
OG0015763	PLP2_HUMAN	PLP2_MOUSE
OG0015764	PLPL1_HUMAN	PLPL1_MOUSE
OG0015765	PLPL5_HUMAN	PLPL5_MOUSE
OG0015766	PLPP_HUMAN	PLPP_MOUSE
OG0015767	PLPR1_HUMAN	PLPR1_MOUSE
OG0015768	PLPR2_HUMAN	PLPR2_MOUSE
OG0015769	PLPR3_HUMAN	PLPR3_MOUSE
OG0015770	PLPR4_HUMAN	PLPR4_MOUSE
OG0015771	PLPR5_HUMAN	PLPR5_MOUSE
OG0015772	PLS3_HUMAN	PLS3_MOUSE
OG0015773	PLS4_HUMAN	PLS4_MOUSE
OG0015774	PLVAP_HUMAN	PLVAP_MOUSE
OG0015775	PMEL_HUMAN	PMEL_MOUSE
OG0015776	PMEPA_HUMAN	PMEPA_MOUSE
OG0015777	PMGE_HUMAN	PMGE_MOUSE
OG0015778	PMIS2_HUMAN	PMIS2_MOUSE
OG0015779	PML_HUMAN	PML_MOUSE
OG0015780	PMM1_HUMAN	PMM1_MOUSE
OG0015781	PMP22_HUMAN	PMP22_MOUSE
OG0015782	PNISR_HUMAN	PNISR_MOUSE
OG0015783	PNOC_HUMAN	PNOC_MOUSE
OG0015784	PO2F1_HUMAN	PO2F1_MOUSE
OG0015785	PO2F2_HUMAN	PO2F2_MOUSE
OG0015786	PO2F3_HUMAN	PO2F3_MOUSE
OG0015787	PO3F1_HUMAN	PO3F1_MOUSE
OG0015788	PO3F2_HUMAN	PO3F2_MOUSE
OG0015789	PO3F3_HUMAN	PO3F3_MOUSE
OG0015790	PO5F2_HUMAN	PO5F2_MOUSE
OG0015791	PO6F1_HUMAN	PO6F1_MOUSE
OG0015792	PO6F2_HUMAN	PO6F2_MOUSE
OG0015793	PODO_HUMAN	PODO_MOUSE
OG0015794	PODXL_HUMAN	PODXL_MOUSE
OG0015795	POF1B_HUMAN	POF1B_MOUSE
OG0015796	POGZ_HUMAN	POGZ_MOUSE
OG0015797	POLS2_HUMAN	POLS2_MOUSE
OG0015798	POPD1_HUMAN	POPD1_MOUSE
OG0015799	POPD2_HUMAN	POPD2_MOUSE
OG0015800	POPD3_HUMAN	POPD3_MOUSE
OG0015801	PORIM_HUMAN	PORIM_MOUSE
OG0015802	PP12C_HUMAN	PP12C_MOUSE
OG0015803	PP13G_HUMAN	PP13G_MOUSE
OG0015804	PP14A_HUMAN	PP14A_MOUSE
OG0015805	PP14B_HUMAN	PP14B_MOUSE
OG0015806	PP14C_HUMAN	PP14C_MOUSE
OG0015807	PP14D_HUMAN	PP14D_MOUSE
OG0015808	PP6R1_HUMAN	PP6R1_MOUSE
OG0015809	PPARA_HUMAN	PPARA_MOUSE
OG0015810	PPARD_HUMAN	PPARD_MOUSE
OG0015811	PPARG_HUMAN	PPARG_MOUSE
OG0015812	PPGB_HUMAN	PPGB_MOUSE
OG0015813	PPHLN_HUMAN	PPHLN_MOUSE
OG0015814	PPLA_HUMAN	PPLA_MOUSE
OG0015815	PPM1L_HUMAN	PPM1L_MOUSE
OG0015816	PPM1M_HUMAN	PPM1M_MOUSE
OG0015817	PPM1N_HUMAN	PPM1N_MOUSE
OG0015818	PPR17_HUMAN	PPR17_MOUSE
OG0015819	PPR18_HUMAN	PPR18_MOUSE
OG0015820	PPR1A_HUMAN	PPR1A_MOUSE
OG0015821	PPR1B_HUMAN	PPR1B_MOUSE
OG0015822	PPR1C_HUMAN	PPR1C_MOUSE
OG0015823	PPR26_HUMAN	PPR26_MOUSE
OG0015824	PPR29_HUMAN	PPR29_MOUSE
OG0015825	PPR3A_HUMAN	PPR3A_MOUSE
OG0015826	PPR3F_HUMAN	PPR3F_MOUSE
OG0015827	PR15B_HUMAN	PR15B_MOUSE
OG0015828	PR15L_HUMAN	PR15L_MOUSE
OG0015829	PRAM_HUMAN	PRAM_MOUSE
OG0015830	PRAP1_HUMAN	PRAP1_MOUSE
OG0015831	PRC2C_HUMAN	PRC2C_MOUSE
OG0015832	PRCA1_HUMAN	PRCA1_MOUSE
OG0015833	PRCD_HUMAN	PRCD_MOUSE
OG0015834	PRD10_HUMAN	PRD10_MOUSE
OG0015835	PRD11_HUMAN	PRD11_MOUSE
OG0015836	PRD15_HUMAN	PRD15_MOUSE
OG0015837	PRD16_HUMAN	PRD16_MOUSE
OG0015838	PRDM1_HUMAN	PRDM1_MOUSE
OG0015839	PRDM4_HUMAN	PRDM4_MOUSE
OG0015840	PRDM5_HUMAN	PRDM5_MOUSE
OG0015841	PRDM8_HUMAN	PRDM8_MOUSE
OG0015842	PRG4_HUMAN	PRG4_MOUSE
OG0015843	PRGR_HUMAN	PRGR_MOUSE
OG0015844	PRIC1_HUMAN	PRIC1_MOUSE
OG0015845	PRIC2_HUMAN	PRIC2_MOUSE
OG0015846	PRIMA_HUMAN	PRIMA_MOUSE
OG0015847	PRIO_HUMAN	PRIO_MOUSE
OG0015848	PRM2_HUMAN	PRM2_MOUSE
OG0015849	PRM3_HUMAN	PRM3_MOUSE
OG0015850	PRND_HUMAN	PRND_MOUSE
OG0015851	PROF1_HUMAN	PROF1_MOUSE
OG0015852	PROF2_HUMAN	PROF2_MOUSE
OG0015853	PROF3_HUMAN	PROF3_MOUSE
OG0015854	PROK1_HUMAN	PROK1_MOUSE
OG0015855	PROK2_HUMAN	PROK2_MOUSE
OG0015856	PROM2_HUMAN	PROM2_MOUSE
OG0015857	PROX1_HUMAN	PROX1_MOUSE
OG0015858	PROX2_HUMAN	PROX2_MOUSE
OG0015859	PRPH2_HUMAN	PRPH2_MOUSE
OG0015860	PRR12_HUMAN	PRR12_MOUSE
OG0015861	PRR13_HUMAN	PRR13_MOUSE
OG0015862	PRR15_HUMAN	PRR15_MOUSE
OG0015863	PRR18_HUMAN	PRR18_MOUSE
OG0015864	PRR19_HUMAN	PRR19_MOUSE
OG0015865	PRR30_HUMAN	PRR30_MOUSE
OG0015866	PRR32_HUMAN	PRR32_MOUSE
OG0015867	PRR33_HUMAN	PRR33_MOUSE
OG0015868	PRR7_HUMAN	PRR7_MOUSE
OG0015869	PRR9_HUMAN	PRR9_MOUSE
OG0015870	PRS37_HUMAN	PRS37_MOUSE
OG0015871	PRS46_HUMAN	PRS46_MOUSE
OG0015872	PRS48_HUMAN	PRS48_MOUSE
OG0015873	PRS53_HUMAN	PRS53_MOUSE
OG0015874	PRS54_HUMAN	PRS54_MOUSE
OG0015875	PRS56_HUMAN	PRS56_MOUSE
OG0015876	PRS57_HUMAN	PRS57_MOUSE
OG0015877	PRS58_HUMAN	PRS58_MOUSE
OG0015878	PRSR2_HUMAN	PRSR2_MOUSE
OG0015879	PRVA_HUMAN	PRVA_MOUSE
OG0015880	PS1C2_HUMAN	PS1C2_MOUSE
OG0015881	PSB11_HUMAN	PSB11_MOUSE
OG0015882	PSB9_HUMAN	PSB9_MOUSE
OG0015883	PSCA_HUMAN	PSCA_MOUSE
OG0015884	PSD4_HUMAN	PSD4_MOUSE
OG0015885	PSME1_HUMAN	PSME1_MOUSE
OG0015886	PSME2_HUMAN	PSME2_MOUSE
OG0015887	PSPB_HUMAN	PSPB_MOUSE
OG0015888	PSPC_HUMAN	PSPC_MOUSE
OG0015889	PSPN_HUMAN	PSPN_MOUSE
OG0015890	PSRC1_HUMAN	PSRC1_MOUSE
OG0015891	PTAFR_HUMAN	PTAFR_MOUSE
OG0015892	PTCA_HUMAN	PTCA_MOUSE
OG0015893	PTCD2_HUMAN	PTCD2_MOUSE
OG0015894	PTCRA_HUMAN	PTCRA_MOUSE
OG0015895	PTGIS_HUMAN	PTGIS_MOUSE
OG0015896	PTGR1_HUMAN	PTGR1_MOUSE
OG0015897	PTHD1_HUMAN	PTHD1_MOUSE
OG0015898	PTHD4_HUMAN	PTHD4_MOUSE
OG0015899	PTHR_HUMAN	PTHR_MOUSE
OG0015900	PTHY_HUMAN	PTHY_MOUSE
OG0015901	PTIP2_HUMAN	PTIP2_MOUSE
OG0015902	PTK6_HUMAN	PTK6_MOUSE
OG0015903	PTMA_HUMAN	PTMA_MOUSE
OG0015904	PTMS_HUMAN	PTMS_MOUSE
OG0015905	PTN_HUMAN	PTN_MOUSE
OG0015906	PTOV1_HUMAN	PTOV1_MOUSE
OG0015907	PTPRB_HUMAN	PTPRB_MOUSE
OG0015908	PTPRC_HUMAN	PTPRC_MOUSE
OG0015909	PTPRH_HUMAN	PTPRH_MOUSE
OG0015910	PTPRJ_HUMAN	PTPRJ_MOUSE
OG0015911	PTPRO_HUMAN	PTPRO_MOUSE
OG0015912	PTPRQ_HUMAN	PTPRQ_MOUSE
OG0015913	PTPRZ_HUMAN	PTPRZ_MOUSE
OG0015914	PTX3_HUMAN	PTX3_MOUSE
OG0015915	PTX4_HUMAN	PTX4_MOUSE
OG0015916	PUSL1_HUMAN	PUSL1_MOUSE
OG0015917	PXDC1_HUMAN	PXDC1_MOUSE
OG0015918	PXL2C_HUMAN	PXL2C_MOUSE
OG0015919	PXMP4_HUMAN	PXMP4_MOUSE
OG0015920	PXT1_HUMAN	PXT1_MOUSE
OG0015921	PYRD2_HUMAN	PYRD2_MOUSE
OG0015923	PYY_HUMAN	PYY_MOUSE
OG0015924	QCR10_HUMAN	QCR10_MOUSE
OG0015925	QPCTL_HUMAN	QPCTL_MOUSE
OG0015926	QSER1_HUMAN	QSER1_MOUSE
OG0015927	QTGAL_HUMAN	QTGAL_MOUSE
OG0015928	R3HC1_HUMAN	R3HC1_MOUSE
OG0015929	R4RL1_HUMAN	R4RL1_MOUSE
OG0015930	R4RL2_HUMAN	R4RL2_MOUSE
OG0015931	R51A1_HUMAN	R51A1_MOUSE
OG0015932	R7BP_HUMAN	R7BP_MOUSE
OG0015933	R9BP_HUMAN	R9BP_MOUSE
OG0015934	RAB12_HUMAN	RAB12_MOUSE
OG0015935	RAB15_HUMAN	RAB15_MOUSE
OG0015936	RAB17_HUMAN	RAB17_MOUSE
OG0015937	RAB19_HUMAN	RAB19_MOUSE
OG0015938	RAB25_HUMAN	RAB25_MOUSE
OG0015939	RAB42_HUMAN	RAB42_MOUSE
OG0015940	RAB44_HUMAN	RAB44_MOUSE
OG0015942	RAB7B_HUMAN	RAB7B_MOUSE
OG0015943	RABE2_HUMAN	RABE2_MOUSE
OG0015944	RABP1_HUMAN	RABP1_MOUSE
OG0015945	RABP2_HUMAN	RABP2_MOUSE
OG0015946	RAD_HUMAN	RAD_MOUSE
OG0015947	RAF1_HUMAN	RAF1_MOUSE
OG0015948	RAG1_HUMAN	RAG1_MOUSE
OG0015949	RAG2_HUMAN	RAG2_MOUSE
OG0015950	RAGE_HUMAN	RAGE_MOUSE
OG0015951	RAI2_HUMAN	RAI2_MOUSE
OG0015952	RAI3_HUMAN	RAI3_MOUSE
OG0015953	RAMP1_HUMAN	RAMP1_MOUSE
OG0015954	RAMP2_HUMAN	RAMP2_MOUSE
OG0015955	RAMP3_HUMAN	RAMP3_MOUSE
OG0015956	RAPSN_HUMAN	RAPSN_MOUSE
OG0015957	RARR2_HUMAN	RARR2_MOUSE
OG0015958	RASD1_HUMAN	RASD1_MOUSE
OG0015959	RASE_HUMAN	RASE_MOUSE
OG0015960	RASF2_HUMAN	RASF2_MOUSE
OG0015961	RASF3_HUMAN	RASF3_MOUSE
OG0015962	RASF4_HUMAN	RASF4_MOUSE
OG0015963	RASF6_HUMAN	RASF6_MOUSE
OG0015964	RASF9_HUMAN	RASF9_MOUSE
OG0015965	RASFA_HUMAN	RASFA_MOUSE
OG0015966	RASL3_HUMAN	RASL3_MOUSE
OG0015967	RASLC_HUMAN	RASLC_MOUSE
OG0015968	RASM_HUMAN	RASM_MOUSE
OG0015969	RBIS_HUMAN	RBIS_MOUSE
OG0015970	RBM12_HUMAN	RBM12_MOUSE
OG0015971	RBM14_HUMAN	RBM14_MOUSE
OG0015972	RBM20_HUMAN	RBM20_MOUSE
OG0015973	RBM43_HUMAN	RBM43_MOUSE
OG0015974	RBM44_HUMAN	RBM44_MOUSE
OG0015975	RBM46_HUMAN	RBM46_MOUSE
OG0015976	RBM47_HUMAN	RBM47_MOUSE
OG0015977	RBM7_HUMAN	RBM7_MOUSE
OG0015978	RBPJL_HUMAN	RBPJL_MOUSE
OG0015979	RBTN2_HUMAN	RBTN2_MOUSE
OG0015980	RCAS1_HUMAN	RCAS1_MOUSE
OG0015981	RCN2_HUMAN	RCN2_MOUSE
OG0015982	RCN3_HUMAN	RCN3_MOUSE
OG0015983	RD21L_HUMAN	RD21L_MOUSE
OG0015984	RDD1_HUMAN	RDD1_MOUSE
OG0015985	RDH10_HUMAN	RDH10_MOUSE
OG0015986	REBL1_HUMAN	REBL1_MOUSE
OG0015987	REC8_HUMAN	REC8_MOUSE
OG0015988	RECO_HUMAN	RECO_MOUSE
OG0015989	REEP6_HUMAN	REEP6_MOUSE
OG0015990	REL3_HUMAN	REL3_MOUSE
OG0015991	RELB_HUMAN	RELB_MOUSE
OG0015992	RELN_HUMAN	RELN_MOUSE
OG0015993	REL_HUMAN	REL_MOUSE
OG0015994	REM1_HUMAN	REM1_MOUSE
OG0015995	REM2_HUMAN	REM2_MOUSE
OG0015996	REP15_HUMAN	REP15_MOUSE
OG0015997	REPI1_HUMAN	REPI1_MOUSE
OG0015998	RERG_HUMAN	RERG_MOUSE
OG0015999	RES18_HUMAN	RES18_MOUSE
OG0016000	RESF1_HUMAN	RESF1_MOUSE
OG0016001	REST_HUMAN	REST_MOUSE
OG0016002	RET2_HUMAN	RET2_MOUSE
OG0016003	RET3_HUMAN	RET3_MOUSE
OG0016004	RET4_HUMAN	RET4_MOUSE
OG0016005	RET7_HUMAN	RET7_MOUSE
OG0016006	RETR1_HUMAN	RETR1_MOUSE
OG0016007	RETR2_HUMAN	RETR2_MOUSE
OG0016008	RETR3_HUMAN	RETR3_MOUSE
OG0016009	RET_HUMAN	RET_MOUSE
OG0016010	RF1M_HUMAN	RF1M_MOUSE
OG0016011	RFIP1_HUMAN	RFIP1_MOUSE
OG0016012	RFIP2_HUMAN	RFIP2_MOUSE
OG0016013	RFIP5_HUMAN	RFIP5_MOUSE
OG0016014	RFLA_HUMAN	RFLA_MOUSE
OG0016015	RFLB_HUMAN	RFLB_MOUSE
OG0016016	RFTN1_HUMAN	RFTN1_MOUSE
OG0016017	RFTN2_HUMAN	RFTN2_MOUSE
OG0016018	RFX7_HUMAN	RFX7_MOUSE
OG0016019	RFX8_HUMAN	RFX8_MOUSE
OG0016020	RGCC_HUMAN	RGCC_MOUSE
OG0016021	RGL2_HUMAN	RGL2_MOUSE
OG0016022	RGL3_HUMAN	RGL3_MOUSE
OG0016023	RGR_HUMAN	RGR_MOUSE
OG0016024	RGS10_HUMAN	RGS10_MOUSE
OG0016025	RGS11_HUMAN	RGS11_MOUSE
OG0016026	RGS13_HUMAN	RGS13_MOUSE
OG0016027	RGS16_HUMAN	RGS16_MOUSE
OG0016028	RGS18_HUMAN	RGS18_MOUSE
OG0016029	RGS4_HUMAN	RGS4_MOUSE
OG0016030	RGS9_HUMAN	RGS9_MOUSE
OG0016031	RHBD2_HUMAN	RHBD2_MOUSE
OG0016032	RHBD3_HUMAN	RHBD3_MOUSE
OG0016033	RHBL1_HUMAN	RHBL1_MOUSE
OG0016034	RHBL2_HUMAN	RHBL2_MOUSE
OG0016035	RHBL3_HUMAN	RHBL3_MOUSE
OG0016036	RHES_HUMAN	RHES_MOUSE
OG0016038	RHG12_HUMAN	RHG12_MOUSE
OG0016039	RHG25_HUMAN	RHG25_MOUSE
OG0016040	RHG27_HUMAN	RHG27_MOUSE
OG0016041	RHG29_HUMAN	RHG29_MOUSE
OG0016042	RHG30_HUMAN	RHG30_MOUSE
OG0016043	RHG31_HUMAN	RHG31_MOUSE
OG0016044	RHG32_HUMAN	RHG32_MOUSE
OG0016045	RHG40_HUMAN	RHG40_MOUSE
OG0016046	RHG42_HUMAN	RHG42_MOUSE
OG0016047	RHNO1_HUMAN	RHNO1_MOUSE
OG0016048	RHOD_HUMAN	RHOD_MOUSE
OG0016049	RHOF_HUMAN	RHOF_MOUSE
OG0016050	RHOH_HUMAN	RHOH_MOUSE
OG0016051	RHOJ_HUMAN	RHOJ_MOUSE
OG0016052	RHOV_HUMAN	RHOV_MOUSE
OG0016053	RIBC1_HUMAN	RIBC1_MOUSE
OG0016054	RIC3_HUMAN	RIC3_MOUSE
OG0016055	RILP_HUMAN	RILP_MOUSE
OG0016056	RIMKA_HUMAN	RIMKA_MOUSE
OG0016057	RIMKB_HUMAN	RIMKB_MOUSE
OG0016058	RIMS1_HUMAN	RIMS1_MOUSE
OG0016059	RIMS2_HUMAN	RIMS2_MOUSE
OG0016060	RIN1_HUMAN	RIN1_MOUSE
OG0016061	RIN2_HUMAN	RIN2_MOUSE
OG0016062	RIN3_HUMAN	RIN3_MOUSE
OG0016063	RINL_HUMAN	RINL_MOUSE
OG0016064	RIPK1_HUMAN	RIPK1_MOUSE
OG0016065	RIPK2_HUMAN	RIPK2_MOUSE
OG0016066	RIPK3_HUMAN	RIPK3_MOUSE
OG0016067	RIPK4_HUMAN	RIPK4_MOUSE
OG0016068	RL3R1_HUMAN	RL3R1_MOUSE
OG0016069	RL3R2_HUMAN	RL3R2_MOUSE
OG0016070	RL7L_HUMAN	RL7L_MOUSE
OG0016071	RLBP1_HUMAN	RLBP1_MOUSE
OG0016072	RLIG1_HUMAN	RLIG1_MOUSE
OG0016073	RM34_HUMAN	RM34_MOUSE
OG0016074	RM36_HUMAN	RM36_MOUSE
OG0016075	RM39_HUMAN	RM39_MOUSE
OG0016076	RM42_HUMAN	RM42_MOUSE
OG0016077	RM48_HUMAN	RM48_MOUSE
OG0016078	RM51_HUMAN	RM51_MOUSE
OG0016079	RM52_HUMAN	RM52_MOUSE
OG0016080	RMD2_HUMAN	RMD2_MOUSE
OG0016081	RMP24_HUMAN	RMP24_MOUSE
OG0016082	RMP64_HUMAN	RMP64_MOUSE
OG0016083	RN111_HUMAN	RN111_MOUSE
OG0016084	RN112_HUMAN	RN112_MOUSE
OG0016085	RN128_HUMAN	RN128_MOUSE
