Orthogroup	Mmus	Nvec
OG0005611	HINT3_MOUSE	NV2t011050001.1
OG0005646	DJC27_MOUSE	NV2t006695001.1
OG0005663	MFHA1_MOUSE	NV2t012441001.1
OG0005695	BAZ2B_MOUSE	NV2t011550001.1
OG0005713	ELP6_MOUSE	NV2t006450001.1
OG0005730	RWDD4_MOUSE	NV2t016501001.1
OG0005746	APEX2_MOUSE	NV2t002226002.1
OG0005782	ROMO1_MOUSE	NV2t018500001.1
OG0005801	WBP4_MOUSE	NV2t003902001.1
OG0005817	RABE1_MOUSE	NV2t016088001.1
OG0005834	SEH1_MOUSE	NV2t004761001.1
OG0005850	FXL12_MOUSE	NV2t001880001.1
OG0005867	OTC_MOUSE	NV2t008539002.1
OG0005885	VIR_MOUSE	NV2t004987001.1
OG0005902	CRYL1_MOUSE	NV2t008987001.1
OG0005923	APC15_MOUSE	NV2t003224001.1
OG0005940	TMM64_MOUSE	NV2t003973001.1
OG0005957	RUVB1_MOUSE	NV2t003912001.1
OG0005973	MIC10_MOUSE	NV2t015136001.1
OG0005991	CFA91_MOUSE	NV2t021652001.1
OG0006007	ADCY3_MOUSE	NV2t005831001.1
OG0006025	FAAA_MOUSE	NV2t010744001.1
OG0006041	UBXN8_MOUSE	NV2t013089001.1
OG0006057	PAK4_MOUSE	NV2t011181001.1
OG0006069	CASD1_MOUSE	NV2t011606001.1
OG0006087	EXOC8_MOUSE	NV2t014455001.1
OG0006104	HVCN1_MOUSE	NV2t023728001.1
OG0006121	ANO10_MOUSE	NV2t005434001.1
OG0006138	HENMT_MOUSE	NV2t025422001.1
OG0006156	RL7A_MOUSE	NV2t025210001.1
OG0006173	FBX16_MOUSE	NV2t006335001.1
OG0006190	RAE1L_MOUSE	NV2t016431001.1
OG0005711	DDX54_MOUSE	NV2t005667001.1
OG0005717	NADE_MOUSE	NV2t006539001.1
OG0005733	IQUB_MOUSE	NV2t003322001.1
OG0005751	AF10_MOUSE	NV2t012485001.1
OG0005788	DCR1A_MOUSE	NV2t018188001.1
OG0005806	SBDS_MOUSE	NV2t015600001.1
OG0005823	ASM_MOUSE	NV2t006632001.1
OG0005841	NDC1_MOUSE	NV2t000634001.1
OG0005859	SF3B4_MOUSE	NV2t015004001.1
OG0005876	PYRD1_MOUSE	NV2t004079001.1
OG0005896	CDT1_MOUSE	NV2t005344001.1
OG0005930	MMAA_MOUSE	NV2t003286001.1
OG0005946	LDHD_MOUSE	NV2t004142002.1
OG0005962	PCP_MOUSE	NV2t002745001.1
OG0005979	GLIS2_MOUSE	NV2t003801001.1
OG0005997	TIM29_MOUSE	NV2t006714001.1
OG0006031	JMJD4_MOUSE	NV2t012638001.1
OG0006037	CA074_MOUSE	NV2t014339001.1
OG0006051	PLRG1_MOUSE	NV2t003657001.1
OG0006063	ZC3HE_MOUSE	NV2t012155001.1
OG0006079	FANCB_MOUSE	NV2t002601001.1
OG0006097	EXOC5_MOUSE	NV2t023727001.1
OG0006113	TRM13_MOUSE	NV2t023574001.1
OG0006129	KIF15_MOUSE	NV2t004853001.1
OG0006145	BUB3_MOUSE	NV2t025275001.1
OG0006151	DOPP1_MOUSE	NV2t025439001.1
OG0006166	GEMI7_MOUSE	NV2t005843001.1
OG0006183	NDUS5_MOUSE	NV2t015518001.1
OG0006202	BPNT1_MOUSE	NV2t020759001.1
OG0006222	ZC3C1_MOUSE	NV2t000365001.1
OG0006240	CCD61_MOUSE	NV2t021045001.1
OG0006256	ABD18_MOUSE	NV2t011738001.1
OG0006273	NOL6_MOUSE	NV2t024198001.1
OG0006289	R3HD4_MOUSE	NV2t001612001.1
OG0005594	XAF1_MOUSE	NV2t020054001.1
OG0005598	LRIQ1_MOUSE	NV2t018020001.1
OG0005615	IF172_MOUSE	NV2t016708001.1
OG0005648	CCDC9_MOUSE	NV2t002079001.1
OG0005680	MTOR_MOUSE	NV2t013102001.1
OG0005712	FBXW2_MOUSE	NV2t006449001.1
OG0005744	BAP1_MOUSE	NV2t002197001.1
OG0005779	CFA43_MOUSE	NV2t017707001.1
OG0005798	CCD22_MOUSE	NV2t003036001.1
OG0005815	MIOX_MOUSE	NV2t015408001.1
OG0005832	FANCA_MOUSE	NV2t004441001.1
OG0005883	C1GLT_MOUSE	NV2t004894001.1
OG0005900	APEX1_MOUSE	NV2t008667001.1
OG0005918	SPRTN_MOUSE	NV2t020827001.1
OG0005934	UTP23_MOUSE	NV2t000009001.1
OG0005951	SYK_MOUSE	NV2t004685001.1
OG0005967	AL4A1_MOUSE	NV2t014019003.1
OG0005986	TRABD_MOUSE	NV2t003164001.1
OG0006002	RS8_MOUSE	NV2t005947001.1
OG0006018	BTBD7_MOUSE	NV2t012858001.1
OG0006038	PSMD2_MOUSE	NV2t015320001.1
OG0006053	HIRP3_MOUSE	NV2t003305001.1
OG0006078	PUR4_MOUSE	NV2t003247001.1
OG0006096	GAS1_MOUSE	NV2t023864001.1
OG0006112	AMACR_MOUSE	NV2t024010001.1
OG0006130	IF6_MOUSE	NV2t004101001.1
OG0006146	NUBPL_MOUSE	NV2t025276001.1
OG0006163	PDIP3_MOUSE	NV2t003933001.1
OG0006179	S38A9_MOUSE	NV2t000015001.1
OG0006195	RS12_MOUSE	NV2t015684003.1
OG0006212	SCYL1_MOUSE	NV2t019913001.1
OG0006228	ALG12_MOUSE	NV2t001660001.1
OG0006263	T170B_MOUSE	NV2t004088001.1
OG0006299	MARH6_MOUSE	NV2t005125001.1
OG0005851	PUM3_MOUSE	NV2t001915001.1
OG0005868	TM242_MOUSE	NV2t008385001.1
OG0005887	CMIP_MOUSE	NV2t005453001.1
OG0005892	CH082_MOUSE	NV2t004845001.1
OG0005910	LKHA4_MOUSE	NV2t001748001.1
OG0005925	CH048_MOUSE	NV2t003363001.1
OG0005941	TPX2_MOUSE	NV2t004228001.1
OG0005958	TM216_MOUSE	NV2t003050002.1
OG0005976	PDE9A_MOUSE	NV2t013485001.1
OG0005980	LRC59_MOUSE	NV2t003725001.1
OG0005996	EXT1_MOUSE	NV2t006531001.1
OG0006012	RPC10_MOUSE	NV2t005935001.1
OG0006030	DNJC7_MOUSE	NV2t012701001.1
OG0006047	LRRK1_MOUSE	NV2t024211001.1
OG0006059	AP4M1_MOUSE	NV2t012710001.1
OG0006071	PHB1_MOUSE	NV2t012122001.1
OG0006089	MIIP_MOUSE	NV2t000898001.1
OG0006105	ARMC6_MOUSE	NV2t024027001.1
OG0006122	PIGM_MOUSE	NV2t005431001.1
OG0006127	PDCD6_MOUSE	NV2t004566001.1
OG0006143	KIF14_MOUSE	NV2t025076002.1
OG0006161	CD123_MOUSE	NV2t003398001.1
OG0006177	CEP44_MOUSE	NV2t005715001.1
OG0006181	RN170_MOUSE	NV2t000018001.1
OG0006198	TAF2_MOUSE	NV2t016393001.1
OG0006214	APMAP_MOUSE	NV2t020858001.1
OG0006231	SPF45_MOUSE	NV2t022524001.1
OG0006248	DNJC4_MOUSE	NV2t011432001.1
OG0006266	BROMI_MOUSE	NV2t005389001.1
OG0006283	PT100_MOUSE	NV2t001614001.1
OG0006300	CTF8_MOUSE	NV2t005363001.1
OG0006305	RNF31_MOUSE	NV2t004903001.1
OG0006321	RF1ML_MOUSE	NV2t017704001.1
OG0006338	TOPK_MOUSE	NV2t000178001.1
OG0005836	TPC2L_MOUSE	NV2t005399001.1
OG0005852	PSMG3_MOUSE	NV2t000023001.1
OG0005856	HTSF1_MOUSE	NV2t008666001.1
OG0005872	FA81A_MOUSE	NV2t023137001.1
OG0005890	CY1_MOUSE	NV2t005059001.1
OG0005905	SYQ_MOUSE	NV2t002217001.1
OG0005909	MCM2_MOUSE	NV2t000555001.1
OG0005924	UBP38_MOUSE	NV2t002686001.1
OG0005939	METL9_MOUSE	NV2t003972001.1
OG0005989	SCOC_MOUSE	NV2t003263001.1
OG0006004	MRT4_MOUSE	NV2t006671001.1
OG0006019	LPPRC_MOUSE	NV2t012290001.1
OG0006035	BICC1_MOUSE	NV2t013726001.1
OG0006048	UB2G2_MOUSE	NV2t011748001.1
OG0006060	S35F5_MOUSE	NV2t012292001.1
OG0006088	UBE4B_MOUSE	NV2t014157001.1
OG0006103	PAR16_MOUSE	NV2t024025001.1
OG0006118	NOP2_MOUSE	NV2t013546001.1
OG0006135	TIP_MOUSE	NV2t004852001.1
OG0006152	TF2B_MOUSE	NV2t024393001.1
OG0006167	GBF1_MOUSE	NV2t005543001.1
OG0006184	PESC_MOUSE	NV2t016680001.1
OG0006215	CSN2_MOUSE	NV2t023609001.1
OG0006229	SSDH_MOUSE	NV2t001222001.1
OG0006261	ZCH18_MOUSE	NV2t004384001.1
OG0006277	EFL1_MOUSE	NV2t023117001.1
OG0006309	NOP9_MOUSE	NV2t005443001.1
OG0006323	MAEA_MOUSE	NV2t017805001.1
OG0006327	ALG14_MOUSE	NV2t008482001.1
OG0006341	FGGY_MOUSE	NV2t000705001.1
OG0006356	SNIP1_MOUSE	NV2t000217002.1
OG0006371	SURF4_MOUSE	NV2t025450001.1
OG0006387	KDM8_MOUSE	NV2t024503001.1
OG0006404	MSPD1_MOUSE	NV2t022234001.1
OG0005793	HDA10_MOUSE	NV2t003644001.1
OG0005799	PUR6_MOUSE	NV2t003046001.1
OG0005816	TNG2_MOUSE	NV2t015801001.1
OG0005833	F210B_MOUSE	NV2t005402001.1
OG0005866	RPGR_MOUSE	NV2t008538001.1
OG0005903	TNAP3_MOUSE	NV2t008988001.1
OG0005921	ADCK1_MOUSE	NV2t020798001.1
OG0005937	GRAP1_MOUSE	NV2t000012001.1
OG0006008	DLG5_MOUSE	NV2t006593001.1
OG0006024	OGG1_MOUSE	NV2t012869001.1
OG0006040	IVD_MOUSE	NV2t013725001.1
OG0006068	TMX1_MOUSE	NV2t011386001.1
OG0006084	S2543_MOUSE	NV2t002579001.1
OG0006100	AGM1_MOUSE	NV2t023110001.1
OG0006117	RSAD2_MOUSE	NV2t003018001.1
OG0006134	SSNA1_MOUSE	NV2t004561001.1
OG0006154	CC112_MOUSE	NV2t022899001.1
OG0006170	UQCC2_MOUSE	NV2t006521001.1
OG0006187	UCKL1_MOUSE	NV2t016855001.1
OG0006204	NOP53_MOUSE	NV2t019562001.1
OG0006219	MTMRE_MOUSE	NV2t002092001.1
OG0006236	FXL13_MOUSE	NV2t001021001.1
OG0006253	DJC22_MOUSE	NV2t012483001.1
OG0006257	ZN330_MOUSE	NV2t012844001.1
OG0006274	TBCA_MOUSE	NV2t023237001.1
OG0006290	RBCC1_MOUSE	NV2t000465001.1
OG0006308	RTTN_MOUSE	NV2t005325001.1
OG0006325	XPF_MOUSE	NV2t000516001.1
OG0006340	ERMP1_MOUSE	NV2t001658001.1
OG0006375	ITPA_MOUSE	NV2t025434001.1
OG0006392	HBP1_MOUSE	NV2t001779001.1
OG0006410	SMC4_MOUSE	NV2t021572001.1
OG0006426	MMAB_MOUSE	NV2t016604001.1
OG0006443	NIP7_MOUSE	NV2t015174002.1
OG0005790	RAD52_MOUSE	NV2t003351001.1
OG0005824	IN80B_MOUSE	NV2t016910001.1
OG0005840	CENPT_MOUSE	NV2t005277001.1
OG0005855	PRP17_MOUSE	NV2t009014002.1
OG0005935	RN123_MOUSE	NV2t000324001.1
OG0005949	ADAT1_MOUSE	NV2t004679001.1
OG0005964	RIR1_MOUSE	NV2t003447001.1
OG0005984	DCTD_MOUSE	NV2t002431001.1
OG0006000	S67A1_MOUSE	NV2t005978001.1
OG0006032	BAHD1_MOUSE	NV2t010757001.1
OG0006058	ZC3HF_MOUSE	NV2t010991001.1
OG0006085	RM20_MOUSE	NV2t013414001.1
OG0006101	RL36_MOUSE	NV2t023687001.1
OG0006115	XRN1_MOUSE	NV2t013451001.1
OG0006131	TTLL9_MOUSE	NV2t004480001.1
OG0006147	INP5E_MOUSE	NV2t025353001.1
OG0006178	YIPF1_MOUSE	NV2t000016001.1
OG0006211	MUS81_MOUSE	NV2t020251001.1
OG0006227	PQBP1_MOUSE	NV2t001761001.1
OG0006244	UBR7_MOUSE	NV2t020752002.1
OG0006280	EMC2_MOUSE	NV2t023920001.1
OG0006296	LRC42_MOUSE	NV2t000466001.1
OG0006313	SCLY_MOUSE	NV2t004508001.1
OG0006329	TLCD4_MOUSE	NV2t000131001.1
OG0006343	LSM4_MOUSE	NV2t000356001.1
OG0006346	CNS1_MOUSE	NV2t000369001.1
OG0006361	SHLD2_MOUSE	NV2t022941001.1
OG0006377	COPT1_MOUSE	NV2t025062001.1
OG0006382	WDR83_MOUSE	NV2t024887001.1
OG0006416	THOC2_MOUSE	NV2t003229001.1
OG0006432	ASPDH_MOUSE	NV2t016829001.1
OG0006450	SDHB_MOUSE	NV2t013208001.1
OG0006469	NUDT8_MOUSE	NV2t014257001.1
OG0006475	CH033_MOUSE	NV2t014028001.1
OG0005906	SMIP1_MOUSE	NV2t002218001.1
OG0005922	RPAC2_MOUSE	NV2t002793001.1
OG0005938	SLC31_MOUSE	NV2t003971001.1
OG0005954	WAC_MOUSE	NV2t012719001.1
OG0005969	DJC11_MOUSE	NV2t015144001.1
OG0006006	PDIA6_MOUSE	NV2t006098001.1
OG0006023	PA2G4_MOUSE	NV2t012802002.1
OG0006028	LTMD1_MOUSE	NV2t012561001.1
OG0006044	FPPS_MOUSE	NV2t013694001.1
OG0006049	LSM5_MOUSE	NV2t011750001.1
OG0006062	ENPP5_MOUSE	NV2t011645001.1
OG0006067	PARN_MOUSE	NV2t011378001.1
OG0006082	UFSP2_MOUSE	NV2t002583001.1
OG0006086	NUCL_MOUSE	NV2t013376001.1
OG0006119	RM38_MOUSE	NV2t019784001.1
OG0006137	GPI8_MOUSE	NV2t025545001.1
OG0006188	IF2A_MOUSE	NV2t016872001.1
OG0006205	RBGPR_MOUSE	NV2t020697001.1
OG0006220	MEST_MOUSE	NV2t002094001.1
OG0006238	DNJC2_MOUSE	NV2t002269001.1
OG0006254	PEX12_MOUSE	NV2t012482001.1
OG0006272	LSM6_MOUSE	NV2t024248001.1
OG0006288	NALCN_MOUSE	NV2t000464001.1
OG0006304	PEDS1_MOUSE	NV2t004290001.1
OG0006320	NAAA_MOUSE	NV2t017693001.1
OG0006369	COP1_MOUSE	NV2t024799001.1
OG0006385	ZMAT2_MOUSE	NV2t024380001.1
OG0006439	LZIC_MOUSE	NV2t014233001.1
OG0006455	GUAA_MOUSE	NV2t014299001.1
OG0006473	TADBP_MOUSE	NV2t013207001.1
OG0006491	SPICE_MOUSE	NV2t001037001.1
OG0006507	RL14_MOUSE	NV2t004738001.1
OG0006539	PSD12_MOUSE	NV2t007660001.1
OG0006557	EVG1_MOUSE	NV2t007711001.1
OG0006027	MITOK_MOUSE	NV2t012581001.1
OG0006043	RS14_MOUSE	NV2t013311001.1
OG0006073	VPS8_MOUSE	NV2t010725001.1
OG0006091	ARMC9_MOUSE	NV2t015002001.1
OG0006107	AP4A_MOUSE	NV2t023745001.1
OG0006124	COQ9_MOUSE	NV2t005359001.1
OG0006141	MED22_MOUSE	NV2t025211001.1
OG0006159	UTP18_MOUSE	NV2t003031001.1
OG0006175	H1BP3_MOUSE	NV2t006328001.1
OG0006192	ZNRF3_MOUSE	NV2t016683001.1
OG0006197	ESCO2_MOUSE	NV2t016550001.1
OG0006201	MYO19_MOUSE	NV2t016681001.1
OG0006217	APLF_MOUSE	NV2t020871001.1
OG0006235	RTCB_MOUSE	NV2t000822001.1
OG0006252	GOSR2_MOUSE	NV2t012421001.1
OG0006269	OXA1L_MOUSE	NV2t005150001.1
OG0006286	ADIP_MOUSE	NV2t001865001.1
OG0006303	RRFM_MOUSE	NV2t004295001.1
OG0006319	RN145_MOUSE	NV2t017850001.1
OG0006336	JMJD7_MOUSE	NV2t001287001.1
OG0006352	CLPP_MOUSE	NV2t002161001.1
OG0006368	STEEP_MOUSE	NV2t025588001.1
OG0006384	EDEM3_MOUSE	NV2t024386001.1
OG0006401	CK5P3_MOUSE	NV2t011501001.1
OG0006419	GTPB8_MOUSE	NV2t003228001.1
OG0006436	SGF29_MOUSE	NV2t016596001.1
OG0006457	SPAG7_MOUSE	NV2t013433001.1
OG0006462	RPB4_MOUSE	NV2t013507001.1
OG0006479	GLNA_MOUSE	NV2t002003001.1
OG0006496	NXNL2_MOUSE	NV2t001610002.1
OG0006513	MGDP1_MOUSE	NV2t004123001.1
OG0006532	MET23_MOUSE	NV2t006874001.1
OG0006549	UBC9_MOUSE	NV2t007202001.1
OG0006565	TSR3_MOUSE	NV2t007353001.1
OG0005943	COTL1_MOUSE	NV2t005353001.1
OG0005959	EXD1_MOUSE	NV2t002760001.1
OG0005975	CSTF1_MOUSE	NV2t013481001.1
OG0006009	IAH1_MOUSE	NV2t006165001.1
OG0006042	ZSWM8_MOUSE	NV2t013554001.1
OG0006056	CSN8_MOUSE	NV2t012592001.1
OG0006080	DDIAS_MOUSE	NV2t003866001.1
OG0006095	NFU1_MOUSE	NV2t005845001.1
OG0006110	SUGP1_MOUSE	NV2t024125001.1
OG0006123	RPP40_MOUSE	NV2t004866001.1
OG0006139	F221B_MOUSE	NV2t006358001.1
OG0006157	CC146_MOUSE	NV2t003432001.1
OG0006189	PEX13_MOUSE	NV2t016870001.1
OG0006207	STX5_MOUSE	NV2t020408001.1
OG0006221	UBE2H_MOUSE	NV2t001626001.1
OG0006239	COA6_MOUSE	NV2t021044001.1
OG0006255	PSB3_MOUSE	NV2t011001001.1
OG0006271	YTDC2_MOUSE	NV2t024199001.1
OG0006287	FANCC_MOUSE	NV2t001349001.1
OG0006291	RIMC1_MOUSE	NV2t001676001.1
OG0006324	TCRG1_MOUSE	NV2t018108001.1
OG0006339	CTNS_MOUSE	NV2t000657001.1
OG0006354	TBC25_MOUSE	NV2t001933001.1
OG0006386	CMTR2_MOUSE	NV2t024504001.1
OG0006402	ORC2_MOUSE	NV2t011465001.1
OG0006418	GLOD5_MOUSE	NV2t003386001.1
OG0006449	PSB6_MOUSE	NV2t013466001.1
OG0006498	MPDZ_MOUSE	NV2t002152001.1
OG0006514	NEPR1_MOUSE	NV2t004126001.1
OG0006531	RL38_MOUSE	NV2t006876001.1
OG0006545	RPTOR_MOUSE	NV2t006977001.1
OG0006561	TRI23_MOUSE	NV2t001404001.1
OG0006576	RERE_MOUSE	NV2t013144001.1
OG0006592	PHB2_MOUSE	NV2t013473001.1
OG0006076	PRI1_MOUSE	NV2t011011001.1
OG0006093	IQCH_MOUSE	NV2t023998001.1
OG0006109	SYFM_MOUSE	NV2t024143001.1
OG0006126	EMC4_MOUSE	NV2t004943001.1
OG0006142	YPEL5_MOUSE	NV2t025487001.1
OG0006160	HCFC2_MOUSE	NV2t003399001.1
OG0006176	MTMR9_MOUSE	NV2t006522001.1
OG0006193	MAPK5_MOUSE	NV2t016687001.1
OG0006226	MKLN1_MOUSE	NV2t001848001.1
OG0006232	S35E3_MOUSE	NV2t001389001.1
OG0006249	PDE12_MOUSE	NV2t011175001.1
OG0006267	K1143_MOUSE	NV2t004464001.1
OG0006284	TM2D1_MOUSE	NV2t001348001.1
OG0006301	WDR59_MOUSE	NV2t021111001.1
OG0006317	RECQ4_MOUSE	NV2t005379001.1
OG0006334	CDC16_MOUSE	NV2t001293001.1
OG0006350	ARL16_MOUSE	NV2t000656001.1
OG0006363	SPG21_MOUSE	NV2t023489001.1
OG0006379	COG7_MOUSE	NV2t025744001.1
OG0006394	TM209_MOUSE	NV2t000113001.1
OG0006398	XPC_MOUSE	NV2t001777001.1
OG0006415	FAT4_MOUSE	NV2t003226001.1
OG0006431	THOC1_MOUSE	NV2t017076001.1
OG0006447	NEUL4_MOUSE	NV2t013949001.1
OG0006466	CC150_MOUSE	NV2t015032001.1
OG0006483	CMAP2_MOUSE	NV2t001601001.1
OG0006499	EI2BB_MOUSE	NV2t000343001.1
OG0006516	CEP72_MOUSE	NV2t004217001.1
OG0006534	EIF3B_MOUSE	NV2t007668001.1
OG0006547	MXRA7_MOUSE	NV2t008020001.1
OG0006563	KLDC9_MOUSE	NV2t006938001.1
OG0006568	ZC4H2_MOUSE	NV2t008512001.1
OG0006586	RL8_MOUSE	NV2t021707001.1
OG0006603	SPCS1_MOUSE	NV2t013378001.1
OG0005950	GBRL2_MOUSE	NV2t004680001.1
OG0005966	ALG3_MOUSE	NV2t014546002.1
OG0005983	RM22_MOUSE	NV2t002424001.1
OG0005999	ZN474_MOUSE	NV2t005979001.1
OG0006020	NC2B_MOUSE	NV2t012468001.1
OG0006075	NUSAP_MOUSE	NV2t010834001.1
OG0006125	CF418_MOUSE	NV2t004098001.1
OG0006140	NDOR1_MOUSE	NV2t024782001.1
OG0006158	PLPL9_MOUSE	NV2t008561001.1
OG0006174	IPMK_MOUSE	NV2t018268001.1
OG0006209	GNA1_MOUSE	NV2t021131001.1
OG0006225	RT12_MOUSE	NV2t001847001.1
OG0006243	T229B_MOUSE	NV2t019370001.1
OG0006260	TMM70_MOUSE	NV2t004383001.1
OG0006278	CF161_MOUSE	NV2t023098001.1
OG0006295	CCHL_MOUSE	NV2t000460001.1
OG0006312	EDC4_MOUSE	NV2t004492001.1
OG0006330	MTG1_MOUSE	NV2t001424001.1
OG0006347	DMAP1_MOUSE	NV2t000373001.1
OG0006362	RABL6_MOUSE	NV2t024427001.1
OG0006378	GOGA1_MOUSE	NV2t025751001.1
OG0006395	COG5_MOUSE	NV2t000150001.1
OG0006412	DAAF6_MOUSE	NV2t003758001.1
OG0006428	KMT5A_MOUSE	NV2t017243001.1
OG0006445	RT22_MOUSE	NV2t013475001.1
OG0006464	DCA10_MOUSE	NV2t014740001.1
OG0006480	MSH5_MOUSE	NV2t001655001.1
OG0006485	TTLL7_MOUSE	NV2t001210001.1
OG0006501	MAF1_MOUSE	NV2t004280001.1
OG0006518	EXOS7_MOUSE	NV2t004386001.1
OG0006537	SMYD3_MOUSE	NV2t006837001.1
OG0006588	CB5D1_MOUSE	NV2t014617001.1
OG0006605	WDR70_MOUSE	NV2t014369001.1
OG0005985	EFC11_MOUSE	NV2t002429001.1
OG0006001	RL30_MOUSE	NV2t006199001.1
OG0006046	SMC5_MOUSE	NV2t024212001.1
OG0006052	C2CD3_MOUSE	NV2t003034001.1
OG0006081	COA5_MOUSE	NV2t002598001.1
OG0006098	CATIN_MOUSE	NV2t023909001.1
OG0006114	TRAIP_MOUSE	NV2t013547001.1
OG0006132	RBM18_MOUSE	NV2t004562001.1
OG0006148	ASPM_MOUSE	NV2t025355001.1
OG0006165	CHRC1_MOUSE	NV2t006151003.1
OG0006199	MDC1_MOUSE	NV2t016284001.1
OG0006216	KLH28_MOUSE	NV2t020106001.1
OG0006233	ABTB1_MOUSE	NV2t001153001.1
OG0006251	PSMD7_MOUSE	NV2t011173001.1
OG0006268	NBN_MOUSE	NV2t004372001.1
OG0006285	DCUP_MOUSE	NV2t001100001.1
OG0006318	DDX1_MOUSE	NV2t005212001.1
OG0006335	COMD2_MOUSE	NV2t001292001.1
OG0006351	SHOC1_MOUSE	NV2t002162001.1
OG0006365	RIOK1_MOUSE	NV2t025246001.1
OG0006381	PRD12_MOUSE	NV2t025746001.1
OG0006414	ALKB8_MOUSE	NV2t003649001.1
OG0006430	KIF22_MOUSE	NV2t015824001.1
OG0006448	GANP_MOUSE	NV2t005552001.1
OG0006468	ELP5_MOUSE	NV2t014255001.1
OG0006486	WDR18_MOUSE	NV2t000515001.1
OG0006520	PSMG4_MOUSE	NV2t003998001.1
OG0006538	ZZEF1_MOUSE	NV2t006965001.1
OG0006554	MD1L1_MOUSE	NV2t007522001.1
OG0006587	OTUD3_MOUSE	NV2t025068001.1
OG0006604	NPHP4_MOUSE	NV2t013862001.1
OG0006621	DPOLQ_MOUSE	NV2t008606001.1
OG0006654	PROD_MOUSE	NV2t016731001.1
OG0006672	EPN4_MOUSE	NV2t018800001.1
OG0006039	VPS18_MOUSE	NV2t014355001.1
OG0006054	TPIS_MOUSE	NV2t014218001.1
OG0006083	IDS_MOUSE	NV2t002585001.1
OG0006099	PTN9_MOUSE	NV2t024123001.1
OG0006116	INT11_MOUSE	NV2t014422001.1
OG0006133	FBX31_MOUSE	NV2t004560001.1
OG0006150	ZDH12_MOUSE	NV2t025424001.1
OG0006168	ERIC3_MOUSE	NV2t006420001.1
OG0006186	UBE2W_MOUSE	NV2t015393001.1
OG0006206	WDR20_MOUSE	NV2t021102001.1
OG0006223	TPRA1_MOUSE	NV2t001721002.1
OG0006241	THADA_MOUSE	NV2t019369001.1
OG0006258	CNPD1_MOUSE	NV2t011059001.1
OG0006276	PSA4_MOUSE	NV2t023118001.1
OG0006294	LMBD2_MOUSE	NV2t000459001.1
OG0006311	CTDP1_MOUSE	NV2t004501001.1
OG0006344	OGFD1_MOUSE	NV2t000357001.1
OG0006360	KATL2_MOUSE	NV2t023186001.1
OG0006376	AL9A1_MOUSE	NV2t025061001.1
OG0006411	PG2IP_MOUSE	NV2t003182001.1
OG0006427	XBP1_MOUSE	NV2t017242001.1
OG0006463	ARMC3_MOUSE	NV2t013417001.1
OG0006481	TMM69_MOUSE	NV2t002022001.1
OG0006497	MT21D_MOUSE	NV2t003823001.1
OG0006515	SP16H_MOUSE	NV2t004849001.1
OG0006533	CL16A_MOUSE	NV2t006878001.1
OG0006550	MED11_MOUSE	NV2t006877001.1
OG0006567	SEC62_MOUSE	NV2t014443001.1
OG0006585	IFT81_MOUSE	NV2t022724001.1
OG0006589	GOLI4_MOUSE	NV2t013550001.1
OG0006625	PTGR2_MOUSE	NV2t013916001.1
OG0006642	F228B_MOUSE	NV2t008887001.1
OG0006658	VPS53_MOUSE	NV2t016749001.1
OG0006676	SUFU_MOUSE	NV2t017824001.1
OG0006208	L2HDH_MOUSE	NV2t001590001.1
OG0006224	GEMI2_MOUSE	NV2t002201001.1
OG0006242	DRC7_MOUSE	NV2t021043001.1
OG0006259	WNT6_MOUSE	NV2t011033001.1
OG0006279	NUF2_MOUSE	NV2t023547001.1
OG0006297	DYHC1_MOUSE	NV2t001358001.1
OG0006314	6PGL_MOUSE	NV2t005204001.1
OG0006331	PIF1_MOUSE	NV2t000375001.1
OG0006348	S35A3_MOUSE	NV2t000248001.1
OG0006364	GSH0_MOUSE	NV2t025407001.1
OG0006380	YETS2_MOUSE	NV2t025747001.1
OG0006396	DHRS6_MOUSE	NV2t000152001.1
OG0006413	MCAT_MOUSE	NV2t003086001.1
OG0006429	IFT22_MOUSE	NV2t017167001.1
OG0006446	UBX10_MOUSE	NV2t015175001.1
OG0006465	TAF10_MOUSE	NV2t013109001.1
OG0006500	LMLN_MOUSE	NV2t000118001.1
OG0006517	SNAG_MOUSE	NV2t004214001.1
OG0006552	GID4_MOUSE	NV2t007875001.1
OG0006556	WDR90_MOUSE	NV2t007712001.1
OG0006573	SSRG_MOUSE	NV2t013986001.1
OG0006591	UB2J2_MOUSE	NV2t013409001.1
OG0006610	RL34_MOUSE	NV2t006651001.1
OG0006627	PIT1_MOUSE	NV2t009137001.1
OG0006643	EED_MOUSE	NV2t008748002.1
OG0006660	RS7_MOUSE	NV2t016725001.1
OG0006678	MUTYH_MOUSE	NV2t018853001.1
OG0006695	S2540_MOUSE	NV2t010780001.1
OG0006713	ATAT_MOUSE	NV2t024703001.1
OG0006728	SCPDL_MOUSE	NV2t005101001.1
OG0006743	PNPH_MOUSE	NV2t004456001.1
OG0006748	DECR_MOUSE	NV2t005426001.1
OG0006782	SNX19_MOUSE	NV2t006006001.1
OG0006798	SNR25_MOUSE	NV2t006465001.1
OG0006164	CC138_MOUSE	NV2t003929001.1
OG0006196	DNA2_MOUSE	NV2t016150001.1
OG0006213	EXOS5_MOUSE	NV2t020856001.1
OG0006230	FSIP1_MOUSE	NV2t001964001.1
OG0006247	TMX2_MOUSE	NV2t012465001.1
OG0006275	VMA22_MOUSE	NV2t023119001.1
OG0006292	PLRKT_MOUSE	NV2t001341001.1
