Orthogroup	Mmus	Hsap
OG0014411	GRAP2_MOUSE	GRAP2_HUMAN
OG0014412	GRCR2_MOUSE	GRCR2_HUMAN
OG0014413	GRID1_MOUSE	GRID1_HUMAN
OG0014414	GRID2_MOUSE	GRID2_HUMAN
OG0014415	GRIFN_MOUSE	GRIFN_HUMAN
OG0014416	GRK1_MOUSE	GRK1_HUMAN
OG0014417	GRM2A_MOUSE	GRM2A_HUMAN
OG0014418	GRM2B_MOUSE	GRM2B_HUMAN
OG0014419	GRPE2_MOUSE	GRPE2_HUMAN
OG0014420	GRPR_MOUSE	GRPR_HUMAN
OG0014421	GRP_MOUSE	GRP_HUMAN
OG0014422	GRSF1_MOUSE	GRSF1_HUMAN
OG0014423	GSDMD_MOUSE	GSDMD_HUMAN
OG0014424	GSE1_MOUSE	GSE1_HUMAN
OG0014425	GSG1_MOUSE	GSG1_HUMAN
OG0014426	GSTCD_MOUSE	GSTCD_HUMAN
OG0014427	GTPB3_MOUSE	GTPB3_HUMAN
OG0014428	GTR6_MOUSE	GTR6_HUMAN
OG0014429	GTSFL_MOUSE	GTSFL_HUMAN
OG0014430	GUC1B_MOUSE	GUC1B_HUMAN
OG0014431	GUC2A_MOUSE	GUC2A_HUMAN
OG0014432	GUC2B_MOUSE	GUC2B_HUMAN
OG0014433	GUC2C_MOUSE	GUC2C_HUMAN
OG0014434	GVIN1_MOUSE	GVIN1_HUMAN
OG0014435	GZF1_MOUSE	GZF1_HUMAN
OG0014436	H18_MOUSE	H18_HUMAN
OG0014437	H1FNT_MOUSE	H1FNT_HUMAN
OG0014440	HABP2_MOUSE	HABP2_HUMAN
OG0014441	HACD4_MOUSE	HACD4_HUMAN
OG0014442	HACE1_MOUSE	HACE1_HUMAN
OG0014443	HAIR_MOUSE	HAIR_HUMAN
OG0014444	HAP1_MOUSE	HAP1_HUMAN
OG0014445	HAUS2_MOUSE	HAUS2_HUMAN
OG0014446	HAX1_MOUSE	HAX1_HUMAN
OG0014447	HBEGF_MOUSE	HBEGF_HUMAN
OG0014448	HCFC1_MOUSE	HCFC1_HUMAN
OG0014449	HCST_MOUSE	HCST_HUMAN
OG0014450	HDAC6_MOUSE	HDAC6_HUMAN
OG0014451	HDBP1_MOUSE	HDBP1_HUMAN
OG0014452	HDX_MOUSE	HDX_HUMAN
OG0014453	HEBP1_MOUSE	HEBP1_HUMAN
OG0014454	HECA2_MOUSE	HECA2_HUMAN
OG0014455	HECAM_MOUSE	HECAM_HUMAN
OG0014456	HEMGN_MOUSE	HEMGN_HUMAN
OG0014457	HEMO_MOUSE	HEMO_HUMAN
OG0014458	HEN1_MOUSE	HEN1_HUMAN
OG0014459	HEN2_MOUSE	HEN2_HUMAN
OG0014460	HEP2_MOUSE	HEP2_HUMAN
OG0014461	HES3_MOUSE	HES3_HUMAN
OG0014462	HES5_MOUSE	HES5_HUMAN
OG0014463	HES6_MOUSE	HES6_HUMAN
OG0014464	HES7_MOUSE	HES7_HUMAN
OG0014465	HGFA_MOUSE	HGFA_HUMAN
OG0014466	HGF_MOUSE	HGF_HUMAN
OG0014467	HHATL_MOUSE	HHATL_HUMAN
OG0014468	HHIP_MOUSE	HHIP_HUMAN
OG0014469	HHLA1_MOUSE	HHLA1_HUMAN
OG0014470	HIC1_MOUSE	HIC1_HUMAN
OG0014471	HIC2_MOUSE	HIC2_HUMAN
OG0014472	HIDE1_MOUSE	HIDE1_HUMAN
OG0014473	HILS1_MOUSE	HILS1_HUMAN
OG0014474	HINT2_MOUSE	HINT2_HUMAN
OG0014475	HIPK4_MOUSE	HIPK4_HUMAN
OG0014476	HJURP_MOUSE	HJURP_HUMAN
OG0014477	HLPDA_MOUSE	HLPDA_HUMAN
OG0014478	HM20B_MOUSE	HM20B_HUMAN
OG0014479	HMBX1_MOUSE	HMBX1_HUMAN
OG0014480	HMGA1_MOUSE	HMGA1_HUMAN
OG0014481	HMGA2_MOUSE	HMGA2_HUMAN
OG0014482	HMGB4_MOUSE	HMGB4_HUMAN
OG0014483	HMGN1_MOUSE	HMGN1_HUMAN
OG0014484	HMGN3_MOUSE	HMGN3_HUMAN
OG0014485	HMGN5_MOUSE	HMGN5_HUMAN
OG0014486	HMX1_MOUSE	HMX1_HUMAN
OG0014487	HMX2_MOUSE	HMX2_HUMAN
OG0014488	HOATZ_MOUSE	HOATZ_HUMAN
OG0014489	HOME3_MOUSE	HOME3_HUMAN
OG0014490	HOMEZ_MOUSE	HOMEZ_HUMAN
OG0014491	HOOK2_MOUSE	HOOK2_HUMAN
OG0014492	HP1B3_MOUSE	HP1B3_HUMAN
OG0014493	HPIP_MOUSE	HPIP_HUMAN
OG0014494	HPS6_MOUSE	HPS6_HUMAN
OG0014495	HRCT1_MOUSE	HRCT1_HUMAN
OG0014496	HRG_MOUSE	HRG_HUMAN
OG0014497	HRH1_MOUSE	HRH1_HUMAN
OG0014498	HRH3_MOUSE	HRH3_HUMAN
OG0014499	HRH4_MOUSE	HRH4_HUMAN
OG0014500	HRK_MOUSE	HRK_HUMAN
OG0014501	HS3S1_MOUSE	HS3S1_HUMAN
OG0014502	HSBPL_MOUSE	HSBPL_HUMAN
OG0014503	HSF5_MOUSE	HSF5_HUMAN
OG0014504	HSH2D_MOUSE	HSH2D_HUMAN
OG0014505	HSPB3_MOUSE	HSPB3_HUMAN
OG0014506	HSPB7_MOUSE	HSPB7_HUMAN
OG0014507	HSPB9_MOUSE	HSPB9_HUMAN
OG0014508	HUMMR_MOUSE	HUMMR_HUMAN
OG0014509	HUS1B_MOUSE	HUS1B_HUMAN
OG0014510	HXA10_MOUSE	HXA10_HUMAN
OG0014511	HXA11_MOUSE	HXA11_HUMAN
OG0014512	HXA13_MOUSE	HXA13_HUMAN
OG0014513	HXA1_MOUSE	HXA1_HUMAN
OG0014514	HXA2_MOUSE	HXA2_HUMAN
OG0014515	HXA3_MOUSE	HXA3_HUMAN
OG0014516	HXA5_MOUSE	HXA5_HUMAN
OG0014517	HXA9_MOUSE	HXA9_HUMAN
OG0014518	HXB13_MOUSE	HXB13_HUMAN
OG0014519	HXB1_MOUSE	HXB1_HUMAN
OG0014520	HXB2_MOUSE	HXB2_HUMAN
OG0014521	HXB3_MOUSE	HXB3_HUMAN
OG0014522	HXB8_MOUSE	HXB8_HUMAN
OG0014523	HXB9_MOUSE	HXB9_HUMAN
OG0014524	HXC10_MOUSE	HXC10_HUMAN
OG0014525	HXC11_MOUSE	HXC11_HUMAN
OG0014526	HXC12_MOUSE	HXC12_HUMAN
OG0014527	HXC13_MOUSE	HXC13_HUMAN
OG0014528	HXC8_MOUSE	HXC8_HUMAN
OG0014529	HXC9_MOUSE	HXC9_HUMAN
OG0014530	HXD10_MOUSE	HXD10_HUMAN
OG0014531	HXD11_MOUSE	HXD11_HUMAN
OG0014532	HXD12_MOUSE	HXD12_HUMAN
OG0014533	HXD13_MOUSE	HXD13_HUMAN
OG0014534	HXD1_MOUSE	HXD1_HUMAN
OG0014535	HXD3_MOUSE	HXD3_HUMAN
OG0014536	HXD8_MOUSE	HXD8_HUMAN
OG0014537	HXD9_MOUSE	HXD9_HUMAN
OG0014538	HYAL2_MOUSE	HYAL2_HUMAN
OG0014539	HYAL3_MOUSE	HYAL3_HUMAN
OG0014540	HYAL4_MOUSE	HYAL4_HUMAN
OG0014541	HYPM_MOUSE	HYPM_HUMAN
OG0014542	I10R1_MOUSE	I10R1_HUMAN
OG0014543	I12R1_MOUSE	I12R1_HUMAN
OG0014544	I12R2_MOUSE	I12R2_HUMAN
OG0014545	I13R1_MOUSE	I13R1_HUMAN
OG0014546	I13R2_MOUSE	I13R2_HUMAN
OG0014547	I15RA_MOUSE	I15RA_HUMAN
OG0014548	I17RA_MOUSE	I17RA_HUMAN
OG0014549	I17RB_MOUSE	I17RB_HUMAN
OG0014550	I17RC_MOUSE	I17RC_HUMAN
OG0014551	I17RD_MOUSE	I17RD_HUMAN
OG0014552	I18BP_MOUSE	I18BP_HUMAN
OG0014553	I20L2_MOUSE	I20L2_HUMAN
OG0014554	I20RA_MOUSE	I20RA_HUMAN
OG0014555	I22R1_MOUSE	I22R1_HUMAN
OG0014556	I22R2_MOUSE	I22R2_HUMAN
OG0014557	I27RA_MOUSE	I27RA_HUMAN
OG0014558	I2BP2_MOUSE	I2BP2_HUMAN
OG0014559	I36RA_MOUSE	I36RA_HUMAN
OG0014560	IAPP_MOUSE	IAPP_HUMAN
OG0014561	IBP1_MOUSE	IBP1_HUMAN
OG0014562	IBP2_MOUSE	IBP2_HUMAN
OG0014563	IBP3_MOUSE	IBP3_HUMAN
OG0014564	IBP4_MOUSE	IBP4_HUMAN
OG0014565	IBP5_MOUSE	IBP5_HUMAN
OG0014566	IBP6_MOUSE	IBP6_HUMAN
OG0014567	IC1_MOUSE	IC1_HUMAN
OG0014568	ICAL_MOUSE	ICAL_HUMAN
OG0014569	ICAM2_MOUSE	ICAM2_HUMAN
OG0014570	ICAM4_MOUSE	ICAM4_HUMAN
OG0014571	ICE1_MOUSE	ICE1_HUMAN
OG0014572	ICOSL_MOUSE	ICOSL_HUMAN
OG0014573	ICOS_MOUSE	ICOS_HUMAN
OG0014574	ID1_MOUSE	ID1_HUMAN
OG0014575	ID3_MOUSE	ID3_HUMAN
OG0014576	ID4_MOUSE	ID4_HUMAN
OG0014577	IDD_MOUSE	IDD_HUMAN
OG0014578	IER2_MOUSE	IER2_HUMAN
OG0014579	IER5L_MOUSE	IER5L_HUMAN
OG0014580	IER5_MOUSE	IER5_HUMAN
OG0014581	IEX1_MOUSE	IEX1_HUMAN
OG0014582	IF3M_MOUSE	IF3M_HUMAN
OG0014583	IFFO1_MOUSE	IFFO1_HUMAN
OG0014584	IFFO2_MOUSE	IFFO2_HUMAN
OG0014585	IFG15_MOUSE	IFG15_HUMAN
OG0014586	IFM10_MOUSE	IFM10_HUMAN
OG0014587	IFM5_MOUSE	IFM5_HUMAN
OG0014588	IFNB_MOUSE	IFNB_HUMAN
OG0014589	IFNE_MOUSE	IFNE_HUMAN
OG0014590	IFNG_MOUSE	IFNG_HUMAN
OG0014591	IFNK_MOUSE	IFNK_HUMAN
OG0014592	IGF1_MOUSE	IGF1_HUMAN
OG0014593	IGF2_MOUSE	IGF2_HUMAN
OG0014594	IGFR1_MOUSE	IGFR1_HUMAN
OG0014595	IGJ_MOUSE	IGJ_HUMAN
OG0014596	IGS21_MOUSE	IGS21_HUMAN
OG0014597	IGS23_MOUSE	IGS23_HUMAN
OG0014598	IGSF1_MOUSE	IGSF1_HUMAN
OG0014599	IGSF2_MOUSE	IGSF2_HUMAN
OG0014600	IGSF3_MOUSE	IGSF3_HUMAN
OG0014601	IGSF5_MOUSE	IGSF5_HUMAN
OG0014602	IGSF6_MOUSE	IGSF6_HUMAN
OG0014603	IGSF8_MOUSE	IGSF8_HUMAN
OG0014604	IHO1_MOUSE	IHO1_HUMAN
OG0014605	IKBB_MOUSE	IKBB_HUMAN
OG0014606	IKBD_MOUSE	IKBD_HUMAN
OG0014607	IKBE_MOUSE	IKBE_HUMAN
OG0014608	IKBZ_MOUSE	IKBZ_HUMAN
OG0014609	IKIP_MOUSE	IKIP_HUMAN
OG0014610	IKZF1_MOUSE	IKZF1_HUMAN
OG0014611	IKZF2_MOUSE	IKZF2_HUMAN
OG0014612	IKZF3_MOUSE	IKZF3_HUMAN
OG0014613	IKZF4_MOUSE	IKZF4_HUMAN
OG0014614	IKZF5_MOUSE	IKZF5_HUMAN
OG0014615	IL11_MOUSE	IL11_HUMAN
OG0014616	IL12A_MOUSE	IL12A_HUMAN
OG0014617	IL12B_MOUSE	IL12B_HUMAN
OG0014618	IL13_MOUSE	IL13_HUMAN
OG0014619	IL15_MOUSE	IL15_HUMAN
OG0014620	IL17F_MOUSE	IL17F_HUMAN
OG0014621	IL17_MOUSE	IL17_HUMAN
OG0014622	IL18_MOUSE	IL18_HUMAN
OG0014623	IL19_MOUSE	IL19_HUMAN
OG0014624	IL1A_MOUSE	IL1A_HUMAN
OG0014625	IL1B_MOUSE	IL1B_HUMAN
OG0014626	IL1FA_MOUSE	IL1FA_HUMAN
OG0014627	IL1R2_MOUSE	IL1R2_HUMAN
OG0014628	IL1RA_MOUSE	IL1RA_HUMAN
OG0014629	IL20_MOUSE	IL20_HUMAN
OG0014630	IL21R_MOUSE	IL21R_HUMAN
OG0014631	IL21_MOUSE	IL21_HUMAN
OG0014632	IL23A_MOUSE	IL23A_HUMAN
OG0014633	IL23R_MOUSE	IL23R_HUMAN
OG0014634	IL24_MOUSE	IL24_HUMAN
OG0014635	IL25_MOUSE	IL25_HUMAN
OG0014636	IL27A_MOUSE	IL27A_HUMAN
OG0014637	IL27B_MOUSE	IL27B_HUMAN
OG0014638	IL2RA_MOUSE	IL2RA_HUMAN
OG0014639	IL2RB_MOUSE	IL2RB_HUMAN
OG0014640	IL2RG_MOUSE	IL2RG_HUMAN
OG0014641	IL2_MOUSE	IL2_HUMAN
OG0014642	IL31R_MOUSE	IL31R_HUMAN
OG0014643	IL31_MOUSE	IL31_HUMAN
OG0014644	IL33_MOUSE	IL33_HUMAN
OG0014645	IL34_MOUSE	IL34_HUMAN
OG0014646	IL40_MOUSE	IL40_HUMAN
OG0014647	IL4RA_MOUSE	IL4RA_HUMAN
OG0014648	IL4_MOUSE	IL4_HUMAN
OG0014649	IL5RA_MOUSE	IL5RA_HUMAN
OG0014650	IL5_MOUSE	IL5_HUMAN
OG0014651	IL6RA_MOUSE	IL6RA_HUMAN
OG0014652	IL6_MOUSE	IL6_HUMAN
OG0014653	IL7RA_MOUSE	IL7RA_HUMAN
OG0014654	IL7_MOUSE	IL7_HUMAN
OG0014655	IL9R_MOUSE	IL9R_HUMAN
OG0014656	IL9_MOUSE	IL9_HUMAN
OG0014657	ILDR1_MOUSE	ILDR1_HUMAN
OG0014658	ILDR2_MOUSE	ILDR2_HUMAN
OG0014659	ILRL2_MOUSE	ILRL2_HUMAN
OG0014660	IMPA2_MOUSE	IMPA2_HUMAN
OG0014661	IMPG1_MOUSE	IMPG1_HUMAN
OG0014662	IMPG2_MOUSE	IMPG2_HUMAN
OG0014663	IN35_MOUSE	IN35_HUMAN
OG0014664	INADL_MOUSE	INADL_HUMAN
OG0014666	INAR2_MOUSE	INAR2_HUMAN
OG0014667	INAVA_MOUSE	INAVA_HUMAN
OG0014668	INCA1_MOUSE	INCA1_HUMAN
OG0014669	INGR1_MOUSE	INGR1_HUMAN
OG0014670	INHA_MOUSE	INHA_HUMAN
OG0014671	INKA1_MOUSE	INKA1_HUMAN
OG0014672	INKA2_MOUSE	INKA2_HUMAN
OG0014673	INLR1_MOUSE	INLR1_HUMAN
OG0014674	INSC_MOUSE	INSC_HUMAN
OG0014675	INSL3_MOUSE	INSL3_HUMAN
OG0014676	INSL5_MOUSE	INSL5_HUMAN
OG0014677	INSL6_MOUSE	INSL6_HUMAN
OG0014678	INSY1_MOUSE	INSY1_HUMAN
OG0014679	INSY2_MOUSE	INSY2_HUMAN
OG0014680	INVO_MOUSE	INVO_HUMAN
OG0014681	INY2B_MOUSE	INY2B_HUMAN
OG0014682	IOD3_MOUSE	IOD3_HUMAN
OG0014683	IP6K2_MOUSE	IP6K2_HUMAN
OG0014684	IP6K3_MOUSE	IP6K3_HUMAN
OG0014685	IPIL1_MOUSE	IPIL1_HUMAN
OG0014686	IPIL2_MOUSE	IPIL2_HUMAN
OG0014687	IPKA_MOUSE	IPKA_HUMAN
OG0014688	IPKB_MOUSE	IPKB_HUMAN
OG0014689	IPKG_MOUSE	IPKG_HUMAN
OG0014690	IPRI_MOUSE	IPRI_HUMAN
OG0014691	IQCJ_MOUSE	IQCJ_HUMAN
OG0014692	IQCN_MOUSE	IQCN_HUMAN
OG0014693	IRAK1_MOUSE	IRAK1_HUMAN
OG0014694	IRAK2_MOUSE	IRAK2_HUMAN
OG0014695	IRAK3_MOUSE	IRAK3_HUMAN
OG0014696	IRAK4_MOUSE	IRAK4_HUMAN
OG0014697	IRF3_MOUSE	IRF3_HUMAN
OG0014698	IRF4_MOUSE	IRF4_HUMAN
OG0014699	IRF5_MOUSE	IRF5_HUMAN
OG0014700	IRF6_MOUSE	IRF6_HUMAN
OG0014701	IRF7_MOUSE	IRF7_HUMAN
OG0014702	IRF8_MOUSE	IRF8_HUMAN
OG0014703	IRF9_MOUSE	IRF9_HUMAN
OG0014704	IRG1_MOUSE	IRG1_HUMAN
OG0014705	IRGQ_MOUSE	IRGQ_HUMAN
OG0014706	IRPL1_MOUSE	IRPL1_HUMAN
OG0014707	IRS4_MOUSE	IRS4_HUMAN
OG0014708	IRX1_MOUSE	IRX1_HUMAN
OG0014709	IRX2_MOUSE	IRX2_HUMAN
OG0014710	IRX3_MOUSE	IRX3_HUMAN
OG0014711	IRX5_MOUSE	IRX5_HUMAN
OG0014712	ISG15_MOUSE	ISG15_HUMAN
OG0014713	ISG20_MOUSE	ISG20_HUMAN
OG0014714	ISLR2_MOUSE	ISLR2_HUMAN
OG0014715	ISLR_MOUSE	ISLR_HUMAN
OG0014716	ISX_MOUSE	ISX_HUMAN
OG0014717	ITAL_MOUSE	ITAL_HUMAN
OG0014718	ITB3_MOUSE	ITB3_HUMAN
OG0014719	ITB4_MOUSE	ITB4_HUMAN
OG0014720	ITB5_MOUSE	ITB5_HUMAN
OG0014721	ITB6_MOUSE	ITB6_HUMAN
OG0014722	ITB7_MOUSE	ITB7_HUMAN
OG0014723	ITB8_MOUSE	ITB8_HUMAN
OG0014724	ITBP1_MOUSE	ITBP1_HUMAN
OG0014725	ITBP2_MOUSE	ITBP2_HUMAN
OG0014726	ITGBL_MOUSE	ITGBL_HUMAN
OG0014727	ITIH2_MOUSE	ITIH2_HUMAN
OG0014728	ITIH5_MOUSE	ITIH5_HUMAN
OG0014729	ITM2A_MOUSE	ITM2A_HUMAN
OG0014730	ITM2B_MOUSE	ITM2B_HUMAN
OG0014731	ITM2C_MOUSE	ITM2C_HUMAN
OG0014732	IZUM1_MOUSE	IZUM1_HUMAN
OG0014733	IZUM2_MOUSE	IZUM2_HUMAN
OG0014734	IZUM3_MOUSE	IZUM3_HUMAN
OG0014735	IZUM4_MOUSE	IZUM4_HUMAN
OG0014736	JAK1_MOUSE	JAK1_HUMAN
OG0014737	JAK2_MOUSE	JAK2_HUMAN
OG0014738	JAK3_MOUSE	JAK3_HUMAN
OG0014739	JAML_MOUSE	JAML_HUMAN
OG0014740	JCAD_MOUSE	JCAD_HUMAN
OG0014741	JERKY_MOUSE	JERKY_HUMAN
OG0014742	JMJD8_MOUSE	JMJD8_HUMAN
OG0014743	JMY_MOUSE	JMY_HUMAN
OG0014744	JOS2_MOUSE	JOS2_HUMAN
OG0014745	JSPR1_MOUSE	JSPR1_HUMAN
OG0014746	JUPI1_MOUSE	JUPI1_HUMAN
OG0014747	JUPI2_MOUSE	JUPI2_HUMAN
OG0014748	K0232_MOUSE	K0232_HUMAN
OG0014749	K1210_MOUSE	K1210_HUMAN
OG0014750	K1671_MOUSE	K1671_HUMAN
OG0014751	K1755_MOUSE	K1755_HUMAN
OG0014752	K1C23_MOUSE	K1C23_HUMAN
OG0014753	K2C80_MOUSE	K2C80_HUMAN
OG0014754	KAISO_MOUSE	KAISO_HUMAN
OG0014755	KANK1_MOUSE	KANK1_HUMAN
OG0014756	KANTR_MOUSE	KANTR_HUMAN
OG0014757	KBTB2_MOUSE	KBTB2_HUMAN
OG0014758	KBTB3_MOUSE	KBTB3_HUMAN
OG0014759	KBTB4_MOUSE	KBTB4_HUMAN
OG0014760	KBTBC_MOUSE	KBTBC_HUMAN
OG0014761	KBTBD_MOUSE	KBTBD_HUMAN
OG0014762	KCC1G_MOUSE	KCC1G_HUMAN
OG0014763	KCD11_MOUSE	KCD11_HUMAN
OG0014764	KCD15_MOUSE	KCD15_HUMAN
OG0014765	KCD16_MOUSE	KCD16_HUMAN
OG0014766	KCD19_MOUSE	KCD19_HUMAN
OG0014767	KCD21_MOUSE	KCD21_HUMAN
OG0014768	KCIP1_MOUSE	KCIP1_HUMAN
OG0014769	KCIP2_MOUSE	KCIP2_HUMAN
OG0014770	KCIP4_MOUSE	KCIP4_HUMAN
OG0014771	KCJ10_MOUSE	KCJ10_HUMAN
OG0014772	KCJ13_MOUSE	KCJ13_HUMAN
OG0014773	KCJ15_MOUSE	KCJ15_HUMAN
OG0014774	KCJ16_MOUSE	KCJ16_HUMAN
OG0014775	KCMB1_MOUSE	KCMB1_HUMAN
OG0014776	KCNA7_MOUSE	KCNA7_HUMAN
OG0014777	KCNE1_MOUSE	KCNE1_HUMAN
OG0014778	KCNE2_MOUSE	KCNE2_HUMAN
OG0014779	KCNE3_MOUSE	KCNE3_HUMAN
OG0014780	KCNE4_MOUSE	KCNE4_HUMAN
OG0014781	KCNE5_MOUSE	KCNE5_HUMAN
OG0014782	KCNF1_MOUSE	KCNF1_HUMAN
OG0014783	KCNG3_MOUSE	KCNG3_HUMAN
OG0014784	KCNJ1_MOUSE	KCNJ1_HUMAN
OG0014785	KCNK2_MOUSE	KCNK2_HUMAN
OG0014786	KCNK4_MOUSE	KCNK4_HUMAN
OG0014787	KCNK7_MOUSE	KCNK7_HUMAN
OG0014788	KCNKA_MOUSE	KCNKA_HUMAN
OG0014789	KCNKI_MOUSE	KCNKI_HUMAN
OG0014790	KCNRG_MOUSE	KCNRG_HUMAN
OG0014791	KCNS1_MOUSE	KCNS1_HUMAN
OG0014792	KCNS2_MOUSE	KCNS2_HUMAN
OG0014793	KCNS3_MOUSE	KCNS3_HUMAN
OG0014794	KCNU1_MOUSE	KCNU1_HUMAN
OG0014795	KCNV1_MOUSE	KCNV1_HUMAN
OG0014796	KCNV2_MOUSE	KCNV2_HUMAN
OG0014797	KCP3_MOUSE	KCP3_HUMAN
OG0014798	KCP_MOUSE	KCP_HUMAN
OG0014799	KCT2_MOUSE	KCT2_HUMAN
OG0014800	KCTD1_MOUSE	KCTD1_HUMAN
OG0014801	KCTD4_MOUSE	KCTD4_HUMAN
OG0014802	KCTD8_MOUSE	KCTD8_HUMAN
OG0014803	KDF1_MOUSE	KDF1_HUMAN
OG0014804	KDM6B_MOUSE	KDM6B_HUMAN
OG0014805	KELL_MOUSE	KELL_HUMAN
OG0014806	KHNYN_MOUSE	KHNYN_HUMAN
OG0014807	KI18B_MOUSE	KI18B_HUMAN
OG0014808	KI20B_MOUSE	KI20B_HUMAN
OG0014809	KIF7_MOUSE	KIF7_HUMAN
OG0014810	KIFC2_MOUSE	KIFC2_HUMAN
OG0014811	KIRR1_MOUSE	KIRR1_HUMAN
OG0014812	KIRR2_MOUSE	KIRR2_HUMAN
OG0014813	KIRR3_MOUSE	KIRR3_HUMAN
OG0014814	KISS1_MOUSE	KISS1_HUMAN
OG0014815	KISSR_MOUSE	KISSR_HUMAN
OG0014816	KIT_MOUSE	KIT_HUMAN
OG0014817	KLC3_MOUSE	KLC3_HUMAN
OG0014818	KLDC2_MOUSE	KLDC2_HUMAN
OG0014819	KLF12_MOUSE	KLF12_HUMAN
OG0014820	KLF14_MOUSE	KLF14_HUMAN
OG0014821	KLF15_MOUSE	KLF15_HUMAN
OG0014822	KLF16_MOUSE	KLF16_HUMAN
OG0014823	KLF17_MOUSE	KLF17_HUMAN
OG0014824	KLF1_MOUSE	KLF1_HUMAN
OG0014825	KLF2_MOUSE	KLF2_HUMAN
OG0014826	KLF3_MOUSE	KLF3_HUMAN
OG0014827	KLF4_MOUSE	KLF4_HUMAN
OG0014828	KLF8_MOUSE	KLF8_HUMAN
OG0014829	KLF9_MOUSE	KLF9_HUMAN
OG0014830	KLH10_MOUSE	KLH10_HUMAN
OG0014831	KLH11_MOUSE	KLH11_HUMAN
OG0014832	KLH14_MOUSE	KLH14_HUMAN
OG0014833	KLH15_MOUSE	KLH15_HUMAN
OG0014834	KLH21_MOUSE	KLH21_HUMAN
OG0014835	KLH22_MOUSE	KLH22_HUMAN
OG0014836	KLH23_MOUSE	KLH23_HUMAN
OG0014837	KLH24_MOUSE	KLH24_HUMAN
OG0014838	KLH26_MOUSE	KLH26_HUMAN
OG0014839	KLH29_MOUSE	KLH29_HUMAN
OG0014840	KLH30_MOUSE	KLH30_HUMAN
OG0014841	KLH31_MOUSE	KLH31_HUMAN
OG0014842	KLH38_MOUSE	KLH38_HUMAN
OG0014843	KLH40_MOUSE	KLH40_HUMAN
OG0014844	KLH41_MOUSE	KLH41_HUMAN
OG0014845	KLH42_MOUSE	KLH42_HUMAN
OG0014846	KLHL6_MOUSE	KLHL6_HUMAN
OG0014847	KLHL7_MOUSE	KLHL7_HUMAN
OG0014848	KLOTB_MOUSE	KLOTB_HUMAN
OG0014849	KLOT_MOUSE	KLOT_HUMAN
OG0014850	KLRG2_MOUSE	KLRG2_HUMAN
OG0014851	KNCN_MOUSE	KNCN_HUMAN
OG0014852	KNG1_MOUSE	KNG1_HUMAN
OG0014853	KNL1_MOUSE	KNL1_HUMAN
OG0014854	KPRP_MOUSE	KPRP_HUMAN
OG0014855	KR261_MOUSE	KR261_HUMAN
OG0014856	KR291_MOUSE	KR291_HUMAN
OG0014857	KRA31_MOUSE	KRA31_HUMAN
OG0014858	KRA71_MOUSE	KRA71_HUMAN
OG0014859	KRA81_MOUSE	KRA81_HUMAN
OG0014860	KRBD3_MOUSE	KRBD3_HUMAN
OG0014861	KRCC1_MOUSE	KRCC1_HUMAN
OG0014862	KREM1_MOUSE	KREM1_HUMAN
OG0014863	KREM2_MOUSE	KREM2_HUMAN
OG0014864	KRIT1_MOUSE	KRIT1_HUMAN
OG0014865	KRT82_MOUSE	KRT82_HUMAN
OG0014866	KRT84_MOUSE	KRT84_HUMAN
OG0014867	KS6C1_MOUSE	KS6C1_HUMAN
OG0014868	KT222_MOUSE	KT222_HUMAN
OG0014869	KTDAP_MOUSE	KTDAP_HUMAN
OG0014870	L1CAM_MOUSE	L1CAM_HUMAN
OG0014871	LAD1_MOUSE	LAD1_HUMAN
OG0014872	LAG3_MOUSE	LAG3_HUMAN
OG0014873	LALBA_MOUSE	LALBA_HUMAN
OG0014874	LAMC2_MOUSE	LAMC2_HUMAN
OG0014875	LAMP3_MOUSE	LAMP3_HUMAN
OG0014876	LAMP5_MOUSE	LAMP5_HUMAN
OG0014877	LAPM5_MOUSE	LAPM5_HUMAN
OG0014878	LARGN_MOUSE	LARGN_HUMAN
OG0014879	LAS2_MOUSE	LAS2_HUMAN
OG0014880	LAT_MOUSE	LAT_HUMAN
OG0014881	LAX1_MOUSE	LAX1_HUMAN
OG0014882	LBH_MOUSE	LBH_HUMAN
OG0014883	LCAT_MOUSE	LCAT_HUMAN
OG0014884	LCFC1_MOUSE	LCFC1_HUMAN
OG0014885	LCN10_MOUSE	LCN10_HUMAN
OG0014886	LCN12_MOUSE	LCN12_HUMAN
OG0014887	LCN8_MOUSE	LCN8_HUMAN
OG0014888	LCORL_MOUSE	LCORL_HUMAN
OG0014889	LCOR_MOUSE	LCOR_HUMAN
OG0014890	LCP2_MOUSE	LCP2_HUMAN
OG0014891	LDAF1_MOUSE	LDAF1_HUMAN
OG0014892	LDB3_MOUSE	LDB3_HUMAN
OG0014893	LEAP2_MOUSE	LEAP2_HUMAN
OG0014894	LECT2_MOUSE	LECT2_HUMAN
OG0014895	LEG12_MOUSE	LEG12_HUMAN
OG0014896	LEG1_MOUSE	LEG1_HUMAN
OG0014897	LEG2_MOUSE	LEG2_HUMAN
OG0014898	LEG3_MOUSE	LEG3_HUMAN
OG0014899	LEG7_MOUSE	LEG7_HUMAN
OG0014900	LEG8_MOUSE	LEG8_HUMAN
OG0014901	LEMD1_MOUSE	LEMD1_HUMAN
OG0014902	LEMD2_MOUSE	LEMD2_HUMAN
OG0014903	LENEP_MOUSE	LENEP_HUMAN
